sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2021 PPR  1328405","2021 PPR  1328405","","15/12/2020","**","","-36.16","0.00","NZD","0.00","2021","202105","PPR","1328405 ITR","","05/11/2020","05/11/2020","ACE.006755151.0000027","2021.PPR.1328405","","0.00","","CG Invoices to be received account"
"","2021 PPR  1328406","2021 PPR  1328406","","15/12/2020","**","","-34.98","0.00","NZD","0.00","2021","202105","PPR","1328406 ITR","","05/11/2020","05/11/2020","ACE.006755151.0000023","2021.PPR.1328406","","0.00","","CG Invoices to be received account"
"","2021 PPR  1328407","2021 PPR  1328407","","15/12/2020","**","","-66.86","0.00","NZD","0.00","2021","202105","PPR","1328407 ITR","","05/11/2020","05/11/2020","ACE.006755151.0000025","2021.PPR.1328407","","0.00","","CG Invoices to be received account"
"","2021 PPR  1328410","2021 PPR  1328410","","15/12/2020","**","","-70.84","0.00","NZD","0.00","2021","202105","PPR","1328410 ITR","","05/11/2020","05/11/2020","ACE.006755151.0000028","2021.PPR.1328410","","0.00","","CG Invoices to be received account"
"","2021 PPR  1328412","2021 PPR  1328412","","15/12/2020","**","","-39.20","0.00","NZD","0.00","2021","202105","PPR","1328412 ITR","","05/11/2020","05/11/2020","ACE.006758424.0000015","2021.PPR.1328412","","0.00","","CG Invoices to be received account"
"","2021 PPR  1328413","2021 PPR  1328413","","15/12/2020","**","","-38.36","0.00","NZD","0.00","2021","202105","PPR","1328413 ITR","","05/11/2020","05/11/2020","ACE.006758424.0000017","2021.PPR.1328413","","0.00","","CG Invoices to be received account"
"","2021 PPR  1331704","2021 PPR  1331704","","15/12/2020","**","","-37.44","0.00","NZD","0.00","2021","202105","PPR","1331704 ITR","","11/11/2020","11/11/2020","ACE.006622963.0000007","2021.PPR.1331704","","0.00","","CG Invoices to be received account"
"","2021 PPR  1332914","2021 PPR  1332914","","15/12/2020","**","","-117.85","0.00","NZD","0.00","2021","202105","PPR","1332914 ITR","","13/11/2020","13/11/2020","ACE.006689089.0000034","2021.PPR.1332914","","0.00","","CG Invoices to be received account"
"","2021 PPR  1332917","2021 PPR  1332917","","15/12/2020","**","","-179.22","0.00","NZD","0.00","2021","202105","PPR","1332917 ITR","","13/11/2020","13/11/2020","ACE.006689153.0000012","2021.PPR.1332917","","0.00","","CG Invoices to be received account"
"","2021 PPR  1332922","2021 PPR  1332922","","15/12/2020","**","","-20.80","0.00","NZD","0.00","2021","202105","PPR","1332922 ITR","","13/11/2020","13/11/2020","ACE.006695133.0000017","2021.PPR.1332922","","0.00","","CG Invoices to be received account"
"","2021 PPR  1338100","2021 PPR  1338100","","15/12/2020","**","","-83.00","0.00","NZD","0.00","2021","202105","PPR","1338100 ITR","","24/11/2020","24/11/2020","ACE.006767533.0000009","2021.PPR.1338100","","0.00","","CG Invoices to be received account"
"","2021 PPR  1342003","2021 PPR  1342003","","15/01/2021","**","","-186.94","0.00","NZD","0.00","2021","202106","PPR","1342003 ITR","","02/12/2020","02/12/2020","ACE.006766995.0000006","2021.PPR.1342003","","0.00","","CG Invoices to be received account"
"","2021 PPR  1342009","2021 PPR  1342009","","15/01/2021","**","","-93.97","0.00","NZD","0.00","2021","202106","PPR","1342009 ITR","","02/12/2020","02/12/2020","ACE.006766995.0000014","2021.PPR.1342009","","0.00","","CG Invoices to be received account"
"","2021 PPR  1342080","2021 PPR  1342080","","15/01/2021","**","","-142.74","0.00","NZD","0.00","2021","202106","PPR","1342080 ITR","","02/12/2020","02/12/2020","ACE.006767465.0000007","2021.PPR.1342080","","0.00","","CG Invoices to be received account"
"","2021 PPR  1342084","2021 PPR  1342084","","15/01/2021","**","","-142.74","0.00","NZD","0.00","2021","202106","PPR","1342084 ITR","","02/12/2020","02/12/2020","ACE.006767174.0000007","2021.PPR.1342084","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343272","2021 PPR  1343272","","15/01/2021","**","","-29.12","0.00","NZD","0.00","2021","202106","PPR","1343272 ITR","","04/12/2020","04/12/2020","ACE.006771693.0000004","2021.PPR.1343272","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343273","2021 PPR  1343273","","15/01/2021","**","","-78.00","0.00","NZD","0.00","2021","202106","PPR","1343273 ITR","","04/12/2020","04/12/2020","ACE.006771693.0000006","2021.PPR.1343273","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343274","2021 PPR  1343274","","15/01/2021","**","","-63.19","0.00","NZD","0.00","2021","202106","PPR","1343274 ITR","","04/12/2020","04/12/2020","ACE.006771693.0000008","2021.PPR.1343274","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343275","2021 PPR  1343275","","15/01/2021","**","","-78.00","0.00","NZD","0.00","2021","202106","PPR","1343275 ITR","","04/12/2020","04/12/2020","ACE.006771693.0000010","2021.PPR.1343275","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343279","2021 PPR  1343279","","15/01/2021","**","","-29.12","0.00","NZD","0.00","2021","202106","PPR","1343279 ITR","","04/12/2020","04/12/2020","ACE.006766081.0000004","2021.PPR.1343279","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343280","2021 PPR  1343280","","15/01/2021","**","","-29.12","0.00","NZD","0.00","2021","202106","PPR","1343280 ITR","","04/12/2020","04/12/2020","ACE.006766081.0000006","2021.PPR.1343280","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343285","2021 PPR  1343285","","15/01/2021","**","","-39.52","0.00","NZD","0.00","2021","202106","PPR","1343285 ITR","","04/12/2020","04/12/2020","ACE.006766081.0000010","2021.PPR.1343285","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343286","2021 PPR  1343286","","15/01/2021","**","","-39.52","0.00","NZD","0.00","2021","202106","PPR","1343286 ITR","","04/12/2020","04/12/2020","ACE.006766081.0000011","2021.PPR.1343286","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343290","2021 PPR  1343290","","15/01/2021","**","","-78.00","0.00","NZD","0.00","2021","202106","PPR","1343290 ITR","","04/12/2020","04/12/2020","ACE.006766728.0000020","2021.PPR.1343290","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343293","2021 PPR  1343293","","15/01/2021","**","","-78.00","0.00","NZD","0.00","2021","202106","PPR","1343293 ITR","","04/12/2020","04/12/2020","ACE.006766728.0000025","2021.PPR.1343293","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343309","2021 PPR  1343309","","15/01/2021","**","","-40.80","0.00","NZD","0.00","2021","202106","PPR","1343309 ITR","","04/12/2020","04/12/2020","ACE.006772862.0000006","2021.PPR.1343309","","0.00","","CG Invoices to be received account"
"","2021 PPR  1343310","2021 PPR  1343310","","15/01/2021","**","","-40.47","0.00","NZD","0.00","2021","202106","PPR","1343310 ITR","","04/12/2020","04/12/2020","ACE.006772862.0000008","2021.PPR.1343310","","0.00","","CG Invoices to be received account"
"","2021 PPR  1350327","2021 PPR  1350327","","15/01/2021","**","","-83.00","0.00","NZD","0.00","2021","202106","PPR","1350327 ITR","","21/12/2020","21/12/2020","ACE.006767758.0000021","2021.PPR.1350327","","0.00","","CG Invoices to be received account"
"","2021 PPR  1350332","2021 PPR  1350332","","15/01/2021","**","","-83.00","0.00","NZD","0.00","2021","202106","PPR","1350332 ITR","","21/12/2020","21/12/2020","ACE.006774995.0000007","2021.PPR.1350332","","0.00","","CG Invoices to be received account"
"","2021 PPR  1350361","2021 PPR  1350361","","15/01/2021","**","","-80.47","0.00","NZD","0.00","2021","202106","PPR","1350361 ITR","","21/12/2020","21/12/2020","ACE.006754946.0000015","2021.PPR.1350361","","0.00","","CG Invoices to be received account"
"","2021 PPR  1350362","2021 PPR  1350362","","15/01/2021","**","","-34.40","0.00","NZD","0.00","2021","202106","PPR","1350362 ITR","","21/12/2020","21/12/2020","ACE.006766308.0000009","2021.PPR.1350362","","0.00","","CG Invoices to be received account"
"","2021 PPR  1350371","2021 PPR  1350371","","15/01/2021","**","","-72.93","0.00","NZD","0.00","2021","202106","PPR","1350371 ITR","","21/12/2020","21/12/2020","ACE.006770207.0000007","2021.PPR.1350371","","0.00","","CG Invoices to be received account"
"","2021 PPR  1350375","2021 PPR  1350375","","15/01/2021","**","","-83.00","0.00","NZD","0.00","2021","202106","PPR","1350375 ITR","","21/12/2020","21/12/2020","ACE.006777060.0000007","2021.PPR.1350375","","0.00","","CG Invoices to be received account"
"","2021 PPR  1350376","2021 PPR  1350376","","15/01/2021","**","","-83.00","0.00","NZD","0.00","2021","202106","PPR","1350376 ITR","","21/12/2020","21/12/2020","ACE.006777060.0000009","2021.PPR.1350376","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352660","2021 PPR  1352660","","15/02/2021","**","","-26.00","0.00","NZD","0.00","2021","202107","PPR","1352660 ITR","","08/01/2021","08/01/2021","ACE.006761620.0000018","2021.PPR.1352660","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352661","2021 PPR  1352661","","15/02/2021","**","","-26.00","0.00","NZD","0.00","2021","202107","PPR","1352661 ITR","","08/01/2021","08/01/2021","ACE.006761620.0000020","2021.PPR.1352661","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352662","2021 PPR  1352662","","15/02/2021","**","","-78.00","0.00","NZD","0.00","2021","202107","PPR","1352662 ITR","","08/01/2021","08/01/2021","ACE.006773833.0000015","2021.PPR.1352662","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352663","2021 PPR  1352663","","15/02/2021","**","","-78.00","0.00","NZD","0.00","2021","202107","PPR","1352663 ITR","","08/01/2021","08/01/2021","ACE.006773833.0000017","2021.PPR.1352663","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352829","2021 PPR  1352829","","15/02/2021","**","","78.00","0.00","NZD","0.00","2021","202107","PPR","1352829 ITR","","11/01/2021","11/01/2021","ACE.006766728.0000033","2021.PPR.1352829","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352830","2021 PPR  1352830","","15/02/2021","**","","-83.00","0.00","NZD","0.00","2021","202107","PPR","1352830 ITR","","11/01/2021","11/01/2021","ACE.006766728.0000034","2021.PPR.1352830","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352831","2021 PPR  1352831","","15/02/2021","**","","-83.00","0.00","NZD","0.00","2021","202107","PPR","1352831 ITR","","11/01/2021","11/01/2021","ACE.006766728.0000035","2021.PPR.1352831","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352849","2021 PPR  1352849","","15/02/2021","**","","-0.01","0.00","NZD","0.00","2021","202107","PPR","1352849 ITR","","11/01/2021","11/01/2021","ACE.006769482.0000030","2021.PPR.1352849","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352850","2021 PPR  1352850","","15/02/2021","**","","-0.01","0.00","NZD","0.00","2021","202107","PPR","1352850 ITR","","11/01/2021","11/01/2021","ACE.006772150.0000007","2021.PPR.1352850","","0.00","","CG Invoices to be received account"
"","2021 PPR  1358512","2021 PPR  1358512","","15/02/2021","**","","-42.03","0.00","NZD","0.00","2021","202107","PPR","1358512 ITR","","26/01/2021","26/01/2021","ACE.006782319.0000007","2021.PPR.1358512","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362751","2021 PPR  1362751","","15/03/2021","**","","-20.80","0.00","NZD","0.00","2021","202108","PPR","1362751 ITR","","04/02/2021","04/02/2021","ACE.006783905.0000004","2021.PPR.1362751","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362752","2021 PPR  1362752","","15/03/2021","**","","-26.00","0.00","NZD","0.00","2021","202108","PPR","1362752 ITR","","04/02/2021","04/02/2021","ACE.006783905.0000006","2021.PPR.1362752","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362753","2021 PPR  1362753","","15/03/2021","**","","-40.56","0.00","NZD","0.00","2021","202108","PPR","1362753 ITR","","04/02/2021","04/02/2021","ACE.006783905.0000008","2021.PPR.1362753","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362754","2021 PPR  1362754","","15/03/2021","**","","-20.80","0.00","NZD","0.00","2021","202108","PPR","1362754 ITR","","04/02/2021","04/02/2021","ACE.006783905.0000010","2021.PPR.1362754","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362756","2021 PPR  1362756","","15/03/2021","**","","-141.33","0.00","NZD","0.00","2021","202108","PPR","1362756 ITR","","04/02/2021","04/02/2021","ACE.006783904.0000004","2021.PPR.1362756","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362757","2021 PPR  1362757","","15/03/2021","**","","-26.00","0.00","NZD","0.00","2021","202108","PPR","1362757 ITR","","04/02/2021","04/02/2021","ACE.006783904.0000006","2021.PPR.1362757","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362758","2021 PPR  1362758","","15/03/2021","**","","-40.56","0.00","NZD","0.00","2021","202108","PPR","1362758 ITR","","04/02/2021","04/02/2021","ACE.006783904.0000008","2021.PPR.1362758","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362759","2021 PPR  1362759","","15/03/2021","**","","-144.06","0.00","NZD","0.00","2021","202108","PPR","1362759 ITR","","04/02/2021","04/02/2021","ACE.006783904.0000010","2021.PPR.1362759","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362764","2021 PPR  1362764","","15/03/2021","**","","-54.59","0.00","NZD","0.00","2021","202108","PPR","1362764 ITR","","04/02/2021","04/02/2021","ACE.006783892.0000004","2021.PPR.1362764","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362765","2021 PPR  1362765","","15/03/2021","**","","-26.00","0.00","NZD","0.00","2021","202108","PPR","1362765 ITR","","04/02/2021","04/02/2021","ACE.006783892.0000006","2021.PPR.1362765","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362766","2021 PPR  1362766","","15/03/2021","**","","-40.56","0.00","NZD","0.00","2021","202108","PPR","1362766 ITR","","04/02/2021","04/02/2021","ACE.006783892.0000008","2021.PPR.1362766","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362767","2021 PPR  1362767","","15/03/2021","**","","-57.75","0.00","NZD","0.00","2021","202108","PPR","1362767 ITR","","04/02/2021","04/02/2021","ACE.006783892.0000010","2021.PPR.1362767","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362774","2021 PPR  1362774","","15/03/2021","**","","-29.12","0.00","NZD","0.00","2021","202108","PPR","1362774 ITR","","04/02/2021","04/02/2021","ACE.006784574.0000004","2021.PPR.1362774","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362775","2021 PPR  1362775","","15/03/2021","**","","-56.65","0.00","NZD","0.00","2021","202108","PPR","1362775 ITR","","04/02/2021","04/02/2021","ACE.006784574.0000006","2021.PPR.1362775","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362776","2021 PPR  1362776","","15/03/2021","**","","-40.56","0.00","NZD","0.00","2021","202108","PPR","1362776 ITR","","04/02/2021","04/02/2021","ACE.006784574.0000008","2021.PPR.1362776","","0.00","","CG Invoices to be received account"
"","2021 PPR  1362777","2021 PPR  1362777","","15/03/2021","**","","-29.12","0.00","NZD","0.00","2021","202108","PPR","1362777 ITR","","04/02/2021","04/02/2021","ACE.006784574.0000010","2021.PPR.1362777","","0.00","","CG Invoices to be received account"
"","2021 PPR  1364746","2021 PPR  1364746","","15/03/2021","**","","-33.17","0.00","NZD","0.00","2021","202108","PPR","1364746 ITR","","09/02/2021","09/02/2021","ACE.006785589.0000004","2021.PPR.1364746","","0.00","","CG Invoices to be received account"
"","2021 PPR  1364747","2021 PPR  1364747","","15/03/2021","**","","-35.44","0.00","NZD","0.00","2021","202108","PPR","1364747 ITR","","09/02/2021","09/02/2021","ACE.006785589.0000006","2021.PPR.1364747","","0.00","","CG Invoices to be received account"
"","2021 PPR  1364778","2021 PPR  1364778","","15/03/2021","**","","-36.27","0.00","NZD","0.00","2021","202108","PPR","1364778 ITR","","09/02/2021","09/02/2021","ACE.006786803.0000007","2021.PPR.1364778","","0.00","","CG Invoices to be received account"
"","2021 PPR  1370754","2021 PPR  1370754","","15/03/2021","**","","-41.77","0.00","NZD","0.00","2021","202108","PPR","1370754 ITR","","22/02/2021","22/02/2021","ACE.006786721.0000028","2021.PPR.1370754","","0.00","","CG Invoices to be received account"
"","2021 PPR  1371345","2021 PPR  1371345","","15/03/2021","**","","-305.93","0.00","NZD","0.00","2021","202108","PPR","1371345 ITR","","23/02/2021","23/02/2021","ACE.006789013.0000002","2021.PPR.1371345","","0.00","","CG Invoices to be received account"
"","2021 PPR  1371346","2021 PPR  1371346","","15/03/2021","**","","-277.24","0.00","NZD","0.00","2021","202108","PPR","1371346 ITR","","23/02/2021","23/02/2021","ACE.006789013.0000008","2021.PPR.1371346","","0.00","","CG Invoices to be received account"
"","2021 PPR  1376348","2021 PPR  1376348","","15/04/2021","**","","-40.77","0.00","NZD","0.00","2021","202109","PPR","1376348 ITR","","05/03/2021","05/03/2021","ACE.006788297.0000029","2021.PPR.1376348","","0.00","","CG Invoices to be received account"
"","2021 PPR  1376350","2021 PPR  1376350","","15/04/2021","**","","-137.87","0.00","NZD","0.00","2021","202109","PPR","1376350 ITR","","05/03/2021","05/03/2021","ACE.006792550.0000005","2021.PPR.1376350","","0.00","","CG Invoices to be received account"
"","2021 PPR  1376351","2021 PPR  1376351","","15/04/2021","**","","-40.77","0.00","NZD","0.00","2021","202109","PPR","1376351 ITR","","05/03/2021","05/03/2021","ACE.006792550.0000007","2021.PPR.1376351","","0.00","","CG Invoices to be received account"
"","2021 PPR  1376352","2021 PPR  1376352","","15/04/2021","**","","-40.73","0.00","NZD","0.00","2021","202109","PPR","1376352 ITR","","05/03/2021","05/03/2021","ACE.006792550.0000009","2021.PPR.1376352","","0.00","","CG Invoices to be received account"
"","2021 PPR  1376353","2021 PPR  1376353","","15/04/2021","**","","-125.59","0.00","NZD","0.00","2021","202109","PPR","1376353 ITR","","05/03/2021","05/03/2021","ACE.006792550.0000011","2021.PPR.1376353","","0.00","","CG Invoices to be received account"
"","2021 PPR  1376364","2021 PPR  1376364","","15/04/2021","**","","-137.58","0.00","NZD","0.00","2021","202109","PPR","1376364 ITR","","05/03/2021","05/03/2021","ACE.006786260.0000006","2021.PPR.1376364","","0.00","","CG Invoices to be received account"
"","2021 PPR  1381516","2021 PPR  1381516","","15/04/2021","**","","-34.08","0.00","NZD","0.00","2021","202109","PPR","1381516 ITR","","16/03/2021","16/03/2021","ACE.006795523.0000006","2021.PPR.1381516","","0.00","","CG Invoices to be received account"
"","2021 PPR  1381517","2021 PPR  1381517","","15/04/2021","**","","-35.36","0.00","NZD","0.00","2021","202109","PPR","1381517 ITR","","16/03/2021","16/03/2021","ACE.006795523.0000008","2021.PPR.1381517","","0.00","","CG Invoices to be received account"
"","2021 PPR  1381571","2021 PPR  1381571","","15/04/2021","**","","-177.94","0.00","NZD","0.00","2021","202109","PPR","1381571 ITR","","16/03/2021","16/03/2021","ACE.006795382.0000075","2021.PPR.1381571","","0.00","","CG Invoices to be received account"
"","2021 PPR  1381576","2021 PPR  1381576","","15/04/2021","**","","-206.53","0.00","NZD","0.00","2021","202109","PPR","1381576 ITR","","16/03/2021","16/03/2021","ACE.006795382.0000080","2021.PPR.1381576","","0.00","","CG Invoices to be received account"
"","2021 PPR  1381577","2021 PPR  1381577","","15/04/2021","**","","-248.93","0.00","NZD","0.00","2021","202109","PPR","1381577 ITR","","16/03/2021","16/03/2021","ACE.006795382.0000079","2021.PPR.1381577","","0.00","","CG Invoices to be received account"
"","2021 PPR  1385016","2021 PPR  1385016","","15/04/2021","**","","-285.12","0.00","NZD","0.00","2021","202109","PPR","1385016 ITR","","23/03/2021","23/03/2021","ACE.006798955.0000005","2021.PPR.1385016","","0.00","","CG Invoices to be received account"
"","2021 PPR  1385497","2021 PPR  1385497","","15/04/2021","**","","177.94","0.00","NZD","0.00","2021","202109","PPR","1385497 ITR","","24/03/2021","24/03/2021","ACE.006795382.0000097","2021.PPR.1385497","","0.00","","CG Invoices to be received account"
"","2021 PPR  1385498","2021 PPR  1385498","","15/04/2021","**","","-204.51","0.00","NZD","0.00","2021","202109","PPR","1385498 ITR","","24/03/2021","24/03/2021","ACE.006798943.0000022","2021.PPR.1385498","","0.00","","CG Invoices to be received account"
"","2021 PPR  1385499","2021 PPR  1385499","","15/04/2021","**","","-253.45","0.00","NZD","0.00","2021","202109","PPR","1385499 ITR","","24/03/2021","24/03/2021","ACE.006798943.0000021","2021.PPR.1385499","","0.00","","CG Invoices to be received account"
"","2021 PPR  1390499","2021 PPR  1390499","","15/05/2021","**","","204.51","0.00","NZD","0.00","2021","202110","PPR","1390499 ITR","","04/04/2021","04/04/2021","ACE.006798943.0000023","2021.PPR.1390499","","0.00","","CG Invoices to be received account"
"","2021 PPR  1390812","2021 PPR  1390812","","15/05/2021","**","","-48.05","0.00","NZD","0.00","2021","202110","PPR","1390812 ITR","","06/04/2021","06/04/2021","ACE.006777827.0000007","2021.PPR.1390812","","0.00","","CG Invoices to be received account"
"","2021 PPR  1390813","2021 PPR  1390813","","15/05/2021","**","","-46.51","0.00","NZD","0.00","2021","202110","PPR","1390813 ITR","","06/04/2021","06/04/2021","ACE.006777827.0000009","2021.PPR.1390813","","0.00","","CG Invoices to be received account"
"","2021 PPR  1390815","2021 PPR  1390815","","15/05/2021","**","","-66.49","0.00","NZD","0.00","2021","202110","PPR","1390815 ITR","","06/04/2021","06/04/2021","ACE.006781613.0000016","2021.PPR.1390815","","0.00","","CG Invoices to be received account"
"","2021 PPR  1394068","2021 PPR  1394068","","15/05/2021","**","","-45.86","0.00","NZD","0.00","2021","202110","PPR","1394068 ITR","","12/04/2021","12/04/2021","ACE.006798490.0000016","2021.PPR.1394068","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399559","2021 PPR  1399559","","15/05/2021","**","","-83.00","0.00","NZD","0.00","2021","202110","PPR","1399559 ITR","","22/04/2021","22/04/2021","ACE.006794767.0000007","2021.PPR.1399559","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399602","2021 PPR  1399602","","15/05/2021","**","","-35.57","0.00","NZD","0.00","2021","202110","PPR","1399602 ITR","","22/04/2021","22/04/2021","ACE.006798246.0000008","2021.PPR.1399602","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399603","2021 PPR  1399603","","15/05/2021","**","","-65.79","0.00","NZD","0.00","2021","202110","PPR","1399603 ITR","","22/04/2021","22/04/2021","ACE.006798246.0000010","2021.PPR.1399603","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399604","2021 PPR  1399604","","15/05/2021","**","","-60.78","0.00","NZD","0.00","2021","202110","PPR","1399604 ITR","","22/04/2021","22/04/2021","ACE.006798246.0000012","2021.PPR.1399604","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399605","2021 PPR  1399605","","15/05/2021","**","","-36.75","0.00","NZD","0.00","2021","202110","PPR","1399605 ITR","","22/04/2021","22/04/2021","ACE.006798246.0000014","2021.PPR.1399605","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400382","2021 PPR  1400382","","15/05/2021","**","","-282.51","0.00","NZD","0.00","2021","202110","PPR","1400382 ITR","","23/04/2021","23/04/2021","ACE.006806043.0000013","2021.PPR.1400382","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400446","2021 PPR  1400446","","15/05/2021","**","","-72.16","0.00","NZD","0.00","2021","202110","PPR","1400446 ITR","","23/04/2021","23/04/2021","ACE.006798184.0000006","2021.PPR.1400446","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400447","2021 PPR  1400447","","15/05/2021","**","","-54.59","0.00","NZD","0.00","2021","202110","PPR","1400447 ITR","","23/04/2021","23/04/2021","ACE.006798184.0000007","2021.PPR.1400447","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400448","2021 PPR  1400448","","15/05/2021","**","","-66.86","0.00","NZD","0.00","2021","202110","PPR","1400448 ITR","","23/04/2021","23/04/2021","ACE.006798184.0000008","2021.PPR.1400448","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400449","2021 PPR  1400449","","15/05/2021","**","","-57.75","0.00","NZD","0.00","2021","202110","PPR","1400449 ITR","","23/04/2021","23/04/2021","ACE.006798184.0000009","2021.PPR.1400449","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400454","2021 PPR  1400454","","15/05/2021","**","","-65.79","0.00","NZD","0.00","2021","202110","PPR","1400454 ITR","","23/04/2021","23/04/2021","ACE.006798178.0000007","2021.PPR.1400454","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400455","2021 PPR  1400455","","15/05/2021","**","","-66.86","0.00","NZD","0.00","2021","202110","PPR","1400455 ITR","","23/04/2021","23/04/2021","ACE.006798178.0000008","2021.PPR.1400455","","0.00","","CG Invoices to be received account"
"","2021 PPR  1402752","2021 PPR  1402752","","15/05/2021","**","","-289.45","0.00","NZD","0.00","2021","202110","PPR","1402752 ITR","","29/04/2021","29/04/2021","ACE.006785385.0000017","2021.PPR.1402752","","0.00","","CG Invoices to be received account"
"","2021 PPR  1408550","2021 PPR  1408550","","15/06/2021","**","","-278.65","0.00","NZD","0.00","2021","202111","PPR","1408550 ITR","","10/05/2021","10/05/2021","ACE.006810793.0000005","2021.PPR.1408550","","0.00","","CG Invoices to be received account"
"","2021 PPR  1408552","2021 PPR  1408552","","15/06/2021","**","","-42.33","0.00","NZD","0.00","2021","202111","PPR","1408552 ITR","","10/05/2021","10/05/2021","ACE.006798126.0000011","2021.PPR.1408552","","0.00","","CG Invoices to be received account"
"","2021 PPR  1408553","2021 PPR  1408553","","15/06/2021","**","","-37.44","0.00","NZD","0.00","2021","202111","PPR","1408553 ITR","","10/05/2021","10/05/2021","ACE.006798126.0000013","2021.PPR.1408553","","0.00","","CG Invoices to be received account"
"","2021 PPR  1408554","2021 PPR  1408554","","15/06/2021","**","","-83.00","0.00","NZD","0.00","2021","202111","PPR","1408554 ITR","","10/05/2021","10/05/2021","ACE.006794767.0000025","2021.PPR.1408554","","0.00","","CG Invoices to be received account"
"","2021 PPR  1412690","2021 PPR  1412690","","15/06/2021","**","","-38.41","0.00","NZD","0.00","2021","202111","PPR","1412690 ITR","","17/05/2021","17/05/2021","ACE.006764994.0000008","2021.PPR.1412690","","0.00","","CG Invoices to be received account"
"","2021 PPR  1412691","2021 PPR  1412691","","15/06/2021","**","","-40.17","0.00","NZD","0.00","2021","202111","PPR","1412691 ITR","","17/05/2021","17/05/2021","ACE.006764994.0000010","2021.PPR.1412691","","0.00","","CG Invoices to be received account"
"","2021 PPR  1416855","2021 PPR  1416855","","15/06/2021","**","","-66.17","0.00","NZD","0.00","2021","202111","PPR","1416855 ITR","","25/05/2021","25/05/2021","ACE.006813231.0000013","2021.PPR.1416855","","0.00","","CG Invoices to be received account"
"","2021 PPR  1418740","2021 PPR  1418740","","15/06/2021","**","","-41.27","0.00","NZD","0.00","2021","202111","PPR","1418740 ITR","","28/05/2021","28/05/2021","ACE.006810648.0000016","2021.PPR.1418740","","0.00","","CG Invoices to be received account"
"","2021 PPR  1418742","2021 PPR  1418742","","15/06/2021","**","","-51.61","0.00","NZD","0.00","2021","202111","PPR","1418742 ITR","","28/05/2021","28/05/2021","ACE.006810648.0000026","2021.PPR.1418742","","0.00","","CG Invoices to be received account"
"","2021 PPR  1418745","2021 PPR  1418745","","15/06/2021","**","","-41.27","0.00","NZD","0.00","2021","202111","PPR","1418745 ITR","","28/05/2021","28/05/2021","ACE.006810662.0000011","2021.PPR.1418745","","0.00","","CG Invoices to be received account"
"","2021 PPR  1418747","2021 PPR  1418747","","15/06/2021","**","","-33.22","0.00","NZD","0.00","2021","202111","PPR","1418747 ITR","","28/05/2021","28/05/2021","ACE.006814760.0000006","2021.PPR.1418747","","0.00","","CG Invoices to be received account"
