sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2021 PPR  1345429","2021 PPR  1345429","","09/12/2020","**","","-237.00","0.00","NZD","0.00","2021","202106","PPR","1345429 ITR","","09/12/2020","09/12/2020","ACE.006775625.0000002","2021.PPR.1345429","","0.00","","CG Invoices to be received account"
"","2021 PPR  1345927","2021 PPR  1345927","","10/12/2020","**","","-302.00","0.00","NZD","0.00","2021","202106","PPR","1345927 ITR","","10/12/2020","10/12/2020","ACE.006766042.0000016","2021.PPR.1345927","","0.00","","CG Invoices to be received account"
"","2021 PPR  1346253","2021 PPR  1346253","","10/12/2020","**","","-65.00","0.00","NZD","0.00","2021","202106","PPR","1346253 ITR","","10/12/2020","10/12/2020","ACE.006776032.0000006","2021.PPR.1346253","","0.00","","CG Invoices to be received account"
"","2021 PPR  1346254","2021 PPR  1346254","","10/12/2020","**","","-65.00","0.00","NZD","0.00","2021","202106","PPR","1346254 ITR","","10/12/2020","10/12/2020","ACE.006776032.0000007","2021.PPR.1346254","","0.00","","CG Invoices to be received account"
"","2021 PPR  1349624","2021 PPR  1349624","","18/12/2020","**","","-65.00","0.00","NZD","0.00","2021","202106","PPR","1349624 ITR","","18/12/2020","18/12/2020","ACE.006777557.0000002","2021.PPR.1349624","","0.00","","CG Invoices to be received account"
"","2021 PPR  1356141","2021 PPR  1356141","","20/01/2021","**","","-120.00","0.00","NZD","0.00","2021","202107","PPR","1356141 ITR","","20/01/2021","20/01/2021","ACE.006781567.0000002","2021.PPR.1356141","","0.00","","CG Invoices to be received account"
"","2021 PPR  1356142","2021 PPR  1356142","","20/01/2021","**","","-120.00","0.00","NZD","0.00","2021","202107","PPR","1356142 ITR","","20/01/2021","20/01/2021","ACE.006781567.0000003","2021.PPR.1356142","","0.00","","CG Invoices to be received account"
"","2021 PPR  1358994","2021 PPR  1358994","","27/01/2021","**","","-130.00","0.00","NZD","0.00","2021","202107","PPR","1358994 ITR","","27/01/2021","27/01/2021","ACE.006783508.0000002","2021.PPR.1358994","","0.00","","CG Invoices to be received account"
"","2021 PPR  1367583","2021 PPR  1367583","","14/02/2021","**","","-65.00","0.00","NZD","0.00","2021","202108","PPR","1367583 ITR","","14/02/2021","14/02/2021","ACE.006788898.0000004","2021.PPR.1367583","","0.00","","CG Invoices to be received account"
"","2021 PPR  1368781","2021 PPR  1368781","","17/02/2021","**","","-237.00","0.00","NZD","0.00","2021","202108","PPR","1368781 ITR","","17/02/2021","17/02/2021","ACE.006789496.0000002","2021.PPR.1368781","","0.00","","CG Invoices to be received account"
"","2021 PPR  1373388","2021 PPR  1373388","","26/02/2021","**","","-237.00","0.00","NZD","0.00","2021","202108","PPR","1373388 ITR","","26/02/2021","26/02/2021","ACE.006793038.0000002","2021.PPR.1373388","","0.00","","CG Invoices to be received account"
"","2021 PPR  1373389","2021 PPR  1373389","","26/02/2021","**","","-237.00","0.00","NZD","0.00","2021","202108","PPR","1373389 ITR","","26/02/2021","26/02/2021","ACE.006793038.0000003","2021.PPR.1373389","","0.00","","CG Invoices to be received account"
"","2021 PPR  1374405","2021 PPR  1374405","","01/03/2021","**","","-237.00","0.00","NZD","0.00","2021","202109","PPR","1374405 ITR","","01/03/2021","01/03/2021","ACE.006793342.0000004","2021.PPR.1374405","","0.00","","CG Invoices to be received account"
"","2021 PPR  1376321","2021 PPR  1376321","","05/03/2021","**","","-136.50","0.00","NZD","0.00","2021","202109","PPR","1376321 ITR","","05/03/2021","05/03/2021","ACE.006794417.0000002","2021.PPR.1376321","","0.00","","CG Invoices to be received account"
"","2021 PPR  1383908","2021 PPR  1383908","","20/03/2021","**","","-452.00","0.00","NZD","0.00","2021","202109","PPR","1383908 ITR","","20/03/2021","20/03/2021","ACE.006799504.0000002","2021.PPR.1383908","","0.00","","CG Invoices to be received account"
"","2021 PPR  1387503","2021 PPR  1387503","","27/03/2021","**","","-58.00","0.00","NZD","0.00","2021","202109","PPR","1387503 ITR","","27/03/2021","27/03/2021","ACE.006800786.0000008","2021.PPR.1387503","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399597","2021 PPR  1399597","","22/04/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1399597 ITR","","22/04/2021","22/04/2021","ACE.006810300.0000002","2021.PPR.1399597","","0.00","","CG Invoices to be received account"
"","2021 PPR  1403726","2021 PPR  1403726","","30/04/2021","**","","-59.00","0.00","NZD","0.00","2021","202110","PPR","1403726 ITR","","30/04/2021","30/04/2021","ACE.006811880.0000023","2021.PPR.1403726","","0.00","","CG Invoices to be received account"
"","2021 PPR  1407759","2021 PPR  1407759","","07/05/2021","**","","-65.00","0.00","NZD","0.00","2021","202111","PPR","1407759 ITR","","07/05/2021","07/05/2021","ACE.006790058.0000009","2021.PPR.1407759","","0.00","","CG Invoices to be received account"
"","2021 PPR  1408591","2021 PPR  1408591","","10/05/2021","**","","-302.00","0.00","NZD","0.00","2021","202111","PPR","1408591 ITR","","10/05/2021","10/05/2021","ACE.006797172.0000017","2021.PPR.1408591","","0.00","","CG Invoices to be received account"
"","2021 PPR  1408598","2021 PPR  1408598","","10/05/2021","**","","-302.00","0.00","NZD","0.00","2021","202111","PPR","1408598 ITR","","10/05/2021","10/05/2021","ACE.006797172.0000018","2021.PPR.1408598","","0.00","","CG Invoices to be received account"
"","2021 PPR  1411898","2021 PPR  1411898","","14/05/2021","**","","-215.00","0.00","NZD","0.00","2021","202111","PPR","1411898 ITR","","14/05/2021","14/05/2021","ACE.006818795.0000002","2021.PPR.1411898","","0.00","","CG Invoices to be received account"
"","2021 PPR  1411917","2021 PPR  1411917","","14/05/2021","**","","-215.00","0.00","NZD","0.00","2021","202111","PPR","1411917 ITR","","14/05/2021","14/05/2021","ACE.006818797.0000002","2021.PPR.1411917","","0.00","","CG Invoices to be received account"
"","2021 PPR  1412560","2021 PPR  1412560","","17/05/2021","**","","237.00","0.00","NZD","0.00","2021","202111","PPR","1412560 ITR","","17/05/2021","17/05/2021","ACE.006790058.0000010","2021.PPR.1412560","","0.00","","CG Invoices to be received account"
"","2021 PPR  1413331","2021 PPR  1413331","","18/05/2021","**","","-215.00","0.00","NZD","0.00","2021","202111","PPR","1413331 ITR","","18/05/2021","18/05/2021","ACE.006819701.0000002","2021.PPR.1413331","","0.00","","CG Invoices to be received account"
"","2021 PPR  1431826","2021 PPR  1431826","","22/06/2021","**","","-215.00","0.00","NZD","0.00","2021","202112","PPR","1431826 ITR","","22/06/2021","22/06/2021","ACE.006831846.0000002","2021.PPR.1431826","","0.00","","CG Invoices to be received account"
"","2021 PUR   303995","2021 PUR   303995","","21/06/2020","**","","-259.00","0.00","NZD","0.00","2021","202101","PUR","303995 VCR","","24/07/2020","24/07/2020","ACE.006723054.0000002","2021.PUR.0303993","","0.00","","CG Invoices to be received account"
"","2022 PPR  1437523","2022 PPR  1437523","","04/07/2021","**","","-215.00","0.00","NZD","0.00","2022","202201","PPR","1437523 ITR","","04/07/2021","04/07/2021","ACE.006835482.0000004","2022.PPR.1437523","","0.00","","CG Invoices to be received account"
"","2022 PPR  1439870","2022 PPR  1439870","","08/07/2021","**","","-740.82","0.00","NZD","0.00","2022","202201","PPR","1439870 ITR","","08/07/2021","08/07/2021","ACE.006837165.0000002","2022.PPR.1439870","","0.00","","CG Invoices to be received account"
"","2022 PPR  1442390","2022 PPR  1442390","","13/07/2021","**","","-58.00","0.00","NZD","0.00","2022","202201","PPR","1442390 ITR","","13/07/2021","13/07/2021","ACE.006838611.0000004","2022.PPR.1442390","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443009","2022 PPR  1443009","","14/07/2021","**","","-174.00","0.00","NZD","0.00","2022","202201","PPR","1443009 ITR","","14/07/2021","14/07/2021","ACE.006839077.0000008","2022.PPR.1443009","","0.00","","CG Invoices to be received account"
"","2022 PPR  1445610","2022 PPR  1445610","","20/07/2021","**","","-215.00","0.00","NZD","0.00","2022","202201","PPR","1445610 ITR","","20/07/2021","20/07/2021","ACE.006840557.0000002","2022.PPR.1445610","","0.00","","CG Invoices to be received account"
"","2022 PPR  1446654","2022 PPR  1446654","","21/07/2021","**","","-58.00","0.00","NZD","0.00","2022","202201","PPR","1446654 ITR","","21/07/2021","21/07/2021","ACE.006840977.0000011","2022.PPR.1446654","","0.00","","CG Invoices to be received account"
"","2022 PPR  1446655","2022 PPR  1446655","","21/07/2021","**","","-58.00","0.00","NZD","0.00","2022","202201","PPR","1446655 ITR","","21/07/2021","21/07/2021","ACE.006840977.0000012","2022.PPR.1446655","","0.00","","CG Invoices to be received account"
"","2022 PPR  1453111","2022 PPR  1453111","","03/08/2021","**","","-215.00","0.00","NZD","0.00","2022","202202","PPR","1453111 ITR","","03/08/2021","03/08/2021","ACE.006840299.0000018","2022.PPR.1453111","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455765","2022 PPR  1455765","","09/08/2021","**","","-215.00","0.00","NZD","0.00","2022","202202","PPR","1455765 ITR","","09/08/2021","09/08/2021","ACE.006847229.0000002","2022.PPR.1455765","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455766","2022 PPR  1455766","","09/08/2021","**","","-249.00","0.00","NZD","0.00","2022","202202","PPR","1455766 ITR","","09/08/2021","09/08/2021","ACE.006847229.0000004","2022.PPR.1455766","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455861","2022 PPR  1455861","","09/08/2021","**","","-215.00","0.00","NZD","0.00","2022","202202","PPR","1455861 ITR","","09/08/2021","09/08/2021","ACE.006847391.0000004","2022.PPR.1455861","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455862","2022 PPR  1455862","","09/08/2021","**","","-215.00","0.00","NZD","0.00","2022","202202","PPR","1455862 ITR","","09/08/2021","09/08/2021","ACE.006847391.0000005","2022.PPR.1455862","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455863","2022 PPR  1455863","","09/08/2021","**","","-215.00","0.00","NZD","0.00","2022","202202","PPR","1455863 ITR","","09/08/2021","09/08/2021","ACE.006847391.0000006","2022.PPR.1455863","","0.00","","CG Invoices to be received account"
"","2022 PPR  1457820","2022 PPR  1457820","","12/08/2021","**","","-249.00","0.00","NZD","0.00","2022","202202","PPR","1457820 ITR","","12/08/2021","12/08/2021","ACE.006848703.0000002","2022.PPR.1457820","","0.00","","CG Invoices to be received account"
"","2022 PPR  1457821","2022 PPR  1457821","","12/08/2021","**","","-215.00","0.00","NZD","0.00","2022","202202","PPR","1457821 ITR","","12/08/2021","12/08/2021","ACE.006848703.0000004","2022.PPR.1457821","","0.00","","CG Invoices to be received account"
"","2022 PPR  1461489","2022 PPR  1461489","","19/08/2021","**","","-58.00","0.00","NZD","0.00","2022","202202","PPR","1461489 ITR","","19/08/2021","19/08/2021","ACE.006850364.0000004","2022.PPR.1461489","","0.00","","CG Invoices to be received account"
"","2022 PPR  1461549","2022 PPR  1461549","","19/08/2021","**","","-58.00","0.00","NZD","0.00","2022","202202","PPR","1461549 ITR","","19/08/2021","19/08/2021","ACE.006850370.0000002","2022.PPR.1461549","","0.00","","CG Invoices to be received account"
"","2022 PPR  1461704","2022 PPR  1461704","","20/08/2021","**","","-876.74","0.00","NZD","0.00","2022","202202","PPR","1461704 ITR","","20/08/2021","20/08/2021","ACE.006850375.0000002","2022.PPR.1461704","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462289","2022 PPR  1462289","","25/08/2021","**","","-215.00","0.00","NZD","0.00","2022","202202","PPR","1462289 ITR","","25/08/2021","25/08/2021","ACE.006850555.0000002","2022.PPR.1462289","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462634","2022 PPR  1462634","","26/08/2021","**","","-287.00","0.00","NZD","0.00","2022","202202","PPR","1462634 ITR","","26/08/2021","26/08/2021","ACE.006850623.0000002","2022.PPR.1462634","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462635","2022 PPR  1462635","","26/08/2021","**","","-287.00","0.00","NZD","0.00","2022","202202","PPR","1462635 ITR","","26/08/2021","26/08/2021","ACE.006850623.0000003","2022.PPR.1462635","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462758","2022 PPR  1462758","","26/08/2021","**","","-876.74","0.00","NZD","0.00","2022","202202","PPR","1462758 ITR","","26/08/2021","26/08/2021","ACE.006850646.0000007","2022.PPR.1462758","","0.00","","CG Invoices to be received account"
"","2022 PPR  1464257","2022 PPR  1464257","","02/09/2021","**","","-876.74","0.00","NZD","0.00","2022","202203","PPR","1464257 ITR","","02/09/2021","02/09/2021","ACE.006850362.0000010","2022.PPR.1464257","","0.00","","CG Invoices to be received account"
"","2022 PPR  1465047","2022 PPR  1465047","","06/09/2021","**","","-737.00","0.00","NZD","0.00","2022","202203","PPR","1465047 ITR","","06/09/2021","06/09/2021","ACE.006850903.0000012","2022.PPR.1465047","","0.00","","CG Invoices to be received account"
"","2022 PPR  1465049","2022 PPR  1465049","","06/09/2021","**","","-737.00","0.00","NZD","0.00","2022","202203","PPR","1465049 ITR","","06/09/2021","06/09/2021","ACE.006850903.0000013","2022.PPR.1465049","","0.00","","CG Invoices to be received account"
"","2022 PPR  1465054","2022 PPR  1465054","","06/09/2021","**","","-505.00","0.00","NZD","0.00","2022","202203","PPR","1465054 ITR","","06/09/2021","06/09/2021","ACE.006850906.0000016","2022.PPR.1465054","","0.00","","CG Invoices to be received account"
"","2022 PPR  1465474","2022 PPR  1465474","","08/09/2021","**","","-215.00","0.00","NZD","0.00","2022","202203","PPR","1465474 ITR","","08/09/2021","08/09/2021","ACE.006850479.0000002","2022.PPR.1465474","","0.00","","CG Invoices to be received account"
"","2022 PPR  1465475","2022 PPR  1465475","","08/09/2021","**","","-215.00","0.00","NZD","0.00","2022","202203","PPR","1465475 ITR","","08/09/2021","08/09/2021","ACE.006850479.0000003","2022.PPR.1465475","","0.00","","CG Invoices to be received account"
"","2022 PPR  1467231","2022 PPR  1467231","","15/09/2021","**","","-215.00","0.00","NZD","0.00","2022","202203","PPR","1467231 ITR","","15/09/2021","15/09/2021","ACE.006851570.0000002","2022.PPR.1467231","","0.00","","CG Invoices to be received account"
"","2022 PPR  1467910","2022 PPR  1467910","","17/09/2021","**","","-474.00","0.00","NZD","0.00","2022","202203","PPR","1467910 ITR","","17/09/2021","17/09/2021","ACE.006851901.0000002","2022.PPR.1467910","","0.00","","CG Invoices to be received account"
"","2022 PPR  1468618","2022 PPR  1468618","","21/09/2021","**","","-876.74","0.00","NZD","0.00","2022","202203","PPR","1468618 ITR","","21/09/2021","21/09/2021","ACE.006850362.0000014","2022.PPR.1468618","","0.00","","CG Invoices to be received account"
"","2022 PPR  1469049","2022 PPR  1469049","","22/09/2021","**","","-715.77","0.00","NZD","0.00","2022","202203","PPR","1469049 ITR","","22/09/2021","22/09/2021","ACE.006851811.0000002","2022.PPR.1469049","","0.00","","CG Invoices to be received account"
"","2022 PPR  1473901","2022 PPR  1473901","","11/10/2021","**","","-237.00","0.00","NZD","0.00","2022","202204","PPR","1473901 ITR","","11/10/2021","11/10/2021","ACE.006854239.0000003","2022.PPR.1473901","","0.00","","CG Invoices to be received account"
"","2022 PPR  1474567","2022 PPR  1474567","","13/10/2021","**","","-58.00","0.00","NZD","0.00","2022","202204","PPR","1474567 ITR","","13/10/2021","13/10/2021","ACE.006853900.0000012","2022.PPR.1474567","","0.00","","CG Invoices to be received account"
"","2022 PPR  1474847","2022 PPR  1474847","","14/10/2021","**","","-215.00","0.00","NZD","0.00","2022","202204","PPR","1474847 ITR","","14/10/2021","14/10/2021","ACE.006854663.0000002","2022.PPR.1474847","","0.00","","CG Invoices to be received account"
"","2022 PPR  1475249","2022 PPR  1475249","","15/10/2021","**","","-174.00","0.00","NZD","0.00","2022","202204","PPR","1475249 ITR","","15/10/2021","15/10/2021","ACE.006854663.0000008","2022.PPR.1475249","","0.00","","CG Invoices to be received account"
"","2022 PPR  1475470","2022 PPR  1475470","","18/10/2021","**","","-225.00","0.00","NZD","0.00","2022","202204","PPR","1475470 ITR","","18/10/2021","18/10/2021","ACE.006854248.0000014","2022.PPR.1475470","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477551","2022 PPR  1477551","","27/10/2021","**","","-397.65","0.00","NZD","0.00","2022","202204","PPR","1477551 ITR","","27/10/2021","27/10/2021","ACE.006855816.0000002","2022.PPR.1477551","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477624","2022 PPR  1477624","","27/10/2021","**","","-237.00","0.00","NZD","0.00","2022","202204","PPR","1477624 ITR","","27/10/2021","27/10/2021","ACE.006855891.0000002","2022.PPR.1477624","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477625","2022 PPR  1477625","","27/10/2021","**","","-237.00","0.00","NZD","0.00","2022","202204","PPR","1477625 ITR","","27/10/2021","27/10/2021","ACE.006855891.0000003","2022.PPR.1477625","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477806","2022 PPR  1477806","","28/10/2021","**","","-164.55","0.00","NZD","0.00","2022","202204","PPR","1477806 ITR","","28/10/2021","28/10/2021","ACE.006851614.0000021","2022.PPR.1477806","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477807","2022 PPR  1477807","","28/10/2021","**","","-164.55","0.00","NZD","0.00","2022","202204","PPR","1477807 ITR","","28/10/2021","28/10/2021","ACE.006851623.0000018","2022.PPR.1477807","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477811","2022 PPR  1477811","","28/10/2021","**","","-580.68","0.00","NZD","0.00","2022","202204","PPR","1477811 ITR","","28/10/2021","28/10/2021","ACE.006851626.0000018","2022.PPR.1477811","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477812","2022 PPR  1477812","","28/10/2021","**","","-649.45","0.00","NZD","0.00","2022","202204","PPR","1477812 ITR","","28/10/2021","28/10/2021","ACE.006851627.0000018","2022.PPR.1477812","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477813","2022 PPR  1477813","","28/10/2021","**","","-580.68","0.00","NZD","0.00","2022","202204","PPR","1477813 ITR","","28/10/2021","28/10/2021","ACE.006851638.0000033","2022.PPR.1477813","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477814","2022 PPR  1477814","","28/10/2021","**","","-649.45","0.00","NZD","0.00","2022","202204","PPR","1477814 ITR","","28/10/2021","28/10/2021","ACE.006851637.0000033","2022.PPR.1477814","","0.00","","CG Invoices to be received account"
"","2022 PPR  1480067","2022 PPR  1480067","","09/11/2021","**","","-604.43","0.00","NZD","0.00","2022","202205","PPR","1480067 ITR","","09/11/2021","09/11/2021","ACE.006857335.0000002","2022.PPR.1480067","","0.00","","CG Invoices to be received account"
"","2022 PPR  1480393","2022 PPR  1480393","","10/11/2021","**","","-237.00","0.00","NZD","0.00","2022","202205","PPR","1480393 ITR","","10/11/2021","10/11/2021","ACE.006857549.0000002","2022.PPR.1480393","","0.00","","CG Invoices to be received account"
"","2022 PPR  1480616","2022 PPR  1480616","","11/11/2021","**","","-305.00","0.00","NZD","0.00","2022","202205","PPR","1480616 ITR","","11/11/2021","11/11/2021","ACE.006857664.0000002","2022.PPR.1480616","","0.00","","CG Invoices to be received account"
"","2022 PPR  1480617","2022 PPR  1480617","","11/11/2021","**","","-237.00","0.00","NZD","0.00","2022","202205","PPR","1480617 ITR","","11/11/2021","11/11/2021","ACE.006857664.0000004","2022.PPR.1480617","","0.00","","CG Invoices to be received account"
"","2022 PPR  1480619","2022 PPR  1480619","","11/11/2021","**","","-331.00","0.00","NZD","0.00","2022","202205","PPR","1480619 ITR","","11/11/2021","11/11/2021","ACE.006857667.0000002","2022.PPR.1480619","","0.00","","CG Invoices to be received account"
"","2022 PPR  1480620","2022 PPR  1480620","","11/11/2021","**","","-331.00","0.00","NZD","0.00","2022","202205","PPR","1480620 ITR","","11/11/2021","11/11/2021","ACE.006857667.0000003","2022.PPR.1480620","","0.00","","CG Invoices to be received account"
"","2022 PPR  1481980","2022 PPR  1481980","","17/11/2021","**","","-116.00","0.00","NZD","0.00","2022","202205","PPR","1481980 ITR","","17/11/2021","17/11/2021","ACE.006857667.0000019","2022.PPR.1481980","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483810","2022 PPR  1483810","","25/11/2021","**","","-152.09","0.00","NZD","0.00","2022","202205","PPR","1483810 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000002","2022.PPR.1483810","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483811","2022 PPR  1483811","","25/11/2021","**","","-152.09","0.00","NZD","0.00","2022","202205","PPR","1483811 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000003","2022.PPR.1483811","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483812","2022 PPR  1483812","","25/11/2021","**","","-532.85","0.00","NZD","0.00","2022","202205","PPR","1483812 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000008","2022.PPR.1483812","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483813","2022 PPR  1483813","","25/11/2021","**","","-532.85","0.00","NZD","0.00","2022","202205","PPR","1483813 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000009","2022.PPR.1483813","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483814","2022 PPR  1483814","","25/11/2021","**","","-152.09","0.00","NZD","0.00","2022","202205","PPR","1483814 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000010","2022.PPR.1483814","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483815","2022 PPR  1483815","","25/11/2021","**","","-152.09","0.00","NZD","0.00","2022","202205","PPR","1483815 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000011","2022.PPR.1483815","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483816","2022 PPR  1483816","","25/11/2021","**","","-152.09","0.00","NZD","0.00","2022","202205","PPR","1483816 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000012","2022.PPR.1483816","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483817","2022 PPR  1483817","","25/11/2021","**","","-152.09","0.00","NZD","0.00","2022","202205","PPR","1483817 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000013","2022.PPR.1483817","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483818","2022 PPR  1483818","","25/11/2021","**","","-152.09","0.00","NZD","0.00","2022","202205","PPR","1483818 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000014","2022.PPR.1483818","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483819","2022 PPR  1483819","","25/11/2021","**","","-152.09","0.00","NZD","0.00","2022","202205","PPR","1483819 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000015","2022.PPR.1483819","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483820","2022 PPR  1483820","","25/11/2021","**","","-532.85","0.00","NZD","0.00","2022","202205","PPR","1483820 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000016","2022.PPR.1483820","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483821","2022 PPR  1483821","","25/11/2021","**","","-532.85","0.00","NZD","0.00","2022","202205","PPR","1483821 ITR","","25/11/2021","25/11/2021","ACE.006859479.0000017","2022.PPR.1483821","","0.00","","CG Invoices to be received account"
"","2022 PPR  1484869","2022 PPR  1484869","","30/11/2021","**","","-237.00","0.00","NZD","0.00","2022","202205","PPR","1484869 ITR","","30/11/2021","30/11/2021","ACE.006860147.0000003","2022.PPR.1484869","","0.00","","CG Invoices to be received account"
"","2022 PPR  1485025","2022 PPR  1485025","","01/12/2021","**","","-237.00","0.00","NZD","0.00","2022","202206","PPR","1485025 ITR","","01/12/2021","01/12/2021","ACE.006860238.0000002","2022.PPR.1485025","","0.00","","CG Invoices to be received account"
"","2022 PPR  1485665","2022 PPR  1485665","","03/12/2021","**","","-237.00","0.00","NZD","0.00","2022","202206","PPR","1485665 ITR","","03/12/2021","03/12/2021","ACE.006860660.0000002","2022.PPR.1485665","","0.00","","CG Invoices to be received account"
"","2022 PPR  1485723","2022 PPR  1485723","","03/12/2021","**","","-237.00","0.00","NZD","0.00","2022","202206","PPR","1485723 ITR","","03/12/2021","03/12/2021","ACE.006860696.0000002","2022.PPR.1485723","","0.00","","CG Invoices to be received account"
"","2022 PPR  1486862","2022 PPR  1486862","","08/12/2021","**","","-237.00","0.00","NZD","0.00","2022","202206","PPR","1486862 ITR","","08/12/2021","08/12/2021","ACE.006861217.0000002","2022.PPR.1486862","","0.00","","CG Invoices to be received account"
"","2022 PPR  1486939","2022 PPR  1486939","","08/12/2021","**","","-237.00","0.00","NZD","0.00","2022","202206","PPR","1486939 ITR","","08/12/2021","08/12/2021","ACE.006861310.0000002","2022.PPR.1486939","","0.00","","CG Invoices to be received account"
"","2022 PPR  1486955","2022 PPR  1486955","","08/12/2021","**","","-65.00","0.00","NZD","0.00","2022","202206","PPR","1486955 ITR","","08/12/2021","08/12/2021","ACE.006861329.0000008","2022.PPR.1486955","","0.00","","CG Invoices to be received account"
"","2022 PPR  1486956","2022 PPR  1486956","","08/12/2021","**","","-65.00","0.00","NZD","0.00","2022","202206","PPR","1486956 ITR","","08/12/2021","08/12/2021","ACE.006861329.0000009","2022.PPR.1486956","","0.00","","CG Invoices to be received account"
"","2022 PPR  1487488","2022 PPR  1487488","","10/12/2021","**","","-237.00","0.00","NZD","0.00","2022","202206","PPR","1487488 ITR","","10/12/2021","10/12/2021","ACE.006860986.0000007","2022.PPR.1487488","","0.00","","CG Invoices to be received account"
"","2022 PPR  1488318","2022 PPR  1488318","","14/12/2021","**","","-1,415.00","0.00","NZD","0.00","2022","202206","PPR","1488318 ITR","","14/12/2021","14/12/2021","ACE.006862016.0000002","2022.PPR.1488318","","0.00","","CG Invoices to be received account"
"","2022 PPR  1489235","2022 PPR  1489235","","17/12/2021","**","","-152.09","0.00","NZD","0.00","2022","202206","PPR","1489235 ITR","","17/12/2021","17/12/2021","ACE.006862535.0000002","2022.PPR.1489235","","0.00","","CG Invoices to be received account"
"","2022 PPR  1489236","2022 PPR  1489236","","17/12/2021","**","","-152.09","0.00","NZD","0.00","2022","202206","PPR","1489236 ITR","","17/12/2021","17/12/2021","ACE.006862535.0000003","2022.PPR.1489236","","0.00","","CG Invoices to be received account"
"","2022 PPR  1489237","2022 PPR  1489237","","17/12/2021","**","","-532.85","0.00","NZD","0.00","2022","202206","PPR","1489237 ITR","","17/12/2021","17/12/2021","ACE.006862535.0000008","2022.PPR.1489237","","0.00","","CG Invoices to be received account"
"","2022 PPR  1489238","2022 PPR  1489238","","17/12/2021","**","","-532.85","0.00","NZD","0.00","2022","202206","PPR","1489238 ITR","","17/12/2021","17/12/2021","ACE.006862535.0000009","2022.PPR.1489238","","0.00","","CG Invoices to be received account"
"","2022 PPR  1489239","2022 PPR  1489239","","17/12/2021","**","","-152.09","0.00","NZD","0.00","2022","202206","PPR","1489239 ITR","","17/12/2021","17/12/2021","ACE.006862535.0000010","2022.PPR.1489239","","0.00","","CG Invoices to be received account"
"","2022 PPR  1489240","2022 PPR  1489240","","17/12/2021","**","","-152.09","0.00","NZD","0.00","2022","202206","PPR","1489240 ITR","","17/12/2021","17/12/2021","ACE.006862535.0000011","2022.PPR.1489240","","0.00","","CG Invoices to be received account"
"","2022 PPR  1489241","2022 PPR  1489241","","17/12/2021","**","","-152.09","0.00","NZD","0.00","2022","202206","PPR","1489241 ITR","","17/12/2021","17/12/2021","ACE.006862535.0000012","2022.PPR.1489241","","0.00","","CG Invoices to be received account"
"","2022 PPR  1489242","2022 PPR  1489242","","17/12/2021","**","","-152.09","0.00","NZD","0.00","2022","202206","PPR","1489242 ITR","","17/12/2021","17/12/2021","ACE.006862535.0000013","2022.PPR.1489242","","0.00","","CG Invoices to be received account"
