sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2021 PPR  1279793","2021 PPR  1279793","","20/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1279793 ITR","","13/07/2020","13/07/2020","ACE.006736857.0000008","2021.PPR.1279793","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279794","2021 PPR  1279794","","20/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1279794 ITR","","13/07/2020","13/07/2020","ACE.006736860.0000004","2021.PPR.1279794","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279795","2021 PPR  1279795","","20/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1279795 ITR","","13/07/2020","13/07/2020","ACE.006736860.0000006","2021.PPR.1279795","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279812","2021 PPR  1279812","","20/07/2020","**","","-67.20","0.00","NZD","0.00","2021","202101","PPR","1279812 ITR","","13/07/2020","13/07/2020","ACE.006736869.0000005","2021.PPR.1279812","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279813","2021 PPR  1279813","","20/07/2020","**","","-67.20","0.00","NZD","0.00","2021","202101","PPR","1279813 ITR","","13/07/2020","13/07/2020","ACE.006736869.0000007","2021.PPR.1279813","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279831","2021 PPR  1279831","","20/07/2020","**","","-69.90","0.00","NZD","0.00","2021","202101","PPR","1279831 ITR","","13/07/2020","13/07/2020","ACE.006736891.0000006","2021.PPR.1279831","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279832","2021 PPR  1279832","","20/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1279832 ITR","","13/07/2020","13/07/2020","ACE.006736891.0000008","2021.PPR.1279832","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279848","2021 PPR  1279848","","20/07/2020","**","","-106.50","0.00","NZD","0.00","2021","202101","PPR","1279848 ITR","","13/07/2020","13/07/2020","ACE.006736920.0000006","2021.PPR.1279848","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279849","2021 PPR  1279849","","20/07/2020","**","","-106.50","0.00","NZD","0.00","2021","202101","PPR","1279849 ITR","","13/07/2020","13/07/2020","ACE.006736920.0000008","2021.PPR.1279849","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279850","2021 PPR  1279850","","20/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1279850 ITR","","13/07/2020","13/07/2020","ACE.006736923.0000004","2021.PPR.1279850","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279851","2021 PPR  1279851","","20/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1279851 ITR","","13/07/2020","13/07/2020","ACE.006736923.0000006","2021.PPR.1279851","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279878","2021 PPR  1279878","","20/07/2020","**","","-169.50","0.00","NZD","0.00","2021","202101","PPR","1279878 ITR","","13/07/2020","13/07/2020","ACE.006736944.0000006","2021.PPR.1279878","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279879","2021 PPR  1279879","","20/07/2020","**","","-169.50","0.00","NZD","0.00","2021","202101","PPR","1279879 ITR","","13/07/2020","13/07/2020","ACE.006736944.0000008","2021.PPR.1279879","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279880","2021 PPR  1279880","","20/07/2020","**","","-25.80","0.00","NZD","0.00","2021","202101","PPR","1279880 ITR","","13/07/2020","13/07/2020","ACE.006736945.0000007","2021.PPR.1279880","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279881","2021 PPR  1279881","","20/07/2020","**","","-25.80","0.00","NZD","0.00","2021","202101","PPR","1279881 ITR","","13/07/2020","13/07/2020","ACE.006736945.0000009","2021.PPR.1279881","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279884","2021 PPR  1279884","","20/07/2020","**","","-55.50","0.00","NZD","0.00","2021","202101","PPR","1279884 ITR","","13/07/2020","13/07/2020","ACE.006736949.0000006","2021.PPR.1279884","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279885","2021 PPR  1279885","","20/07/2020","**","","-18.60","0.00","NZD","0.00","2021","202101","PPR","1279885 ITR","","13/07/2020","13/07/2020","ACE.006736949.0000008","2021.PPR.1279885","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279886","2021 PPR  1279886","","20/07/2020","**","","-55.50","0.00","NZD","0.00","2021","202101","PPR","1279886 ITR","","13/07/2020","13/07/2020","ACE.006736949.0000010","2021.PPR.1279886","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279889","2021 PPR  1279889","","20/07/2020","**","","-60.00","0.00","NZD","0.00","2021","202101","PPR","1279889 ITR","","13/07/2020","13/07/2020","ACE.006736794.0000007","2021.PPR.1279889","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279922","2021 PPR  1279922","","20/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1279922 ITR","","13/07/2020","13/07/2020","ACE.006736978.0000004","2021.PPR.1279922","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279928","2021 PPR  1279928","","20/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1279928 ITR","","13/07/2020","13/07/2020","ACE.006736984.0000004","2021.PPR.1279928","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279951","2021 PPR  1279951","","20/07/2020","**","","-67.20","0.00","NZD","0.00","2021","202101","PPR","1279951 ITR","","13/07/2020","13/07/2020","ACE.006737020.0000006","2021.PPR.1279951","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279955","2021 PPR  1279955","","20/07/2020","**","","-67.20","0.00","NZD","0.00","2021","202101","PPR","1279955 ITR","","13/07/2020","13/07/2020","ACE.006737027.0000006","2021.PPR.1279955","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279956","2021 PPR  1279956","","20/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1279956 ITR","","13/07/2020","13/07/2020","ACE.006737029.0000005","2021.PPR.1279956","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279957","2021 PPR  1279957","","20/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1279957 ITR","","13/07/2020","13/07/2020","ACE.006737029.0000007","2021.PPR.1279957","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279966","2021 PPR  1279966","","20/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1279966 ITR","","13/07/2020","13/07/2020","ACE.006737045.0000004","2021.PPR.1279966","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279967","2021 PPR  1279967","","20/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1279967 ITR","","13/07/2020","13/07/2020","ACE.006737045.0000006","2021.PPR.1279967","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279970","2021 PPR  1279970","","20/07/2020","**","","-67.20","0.00","NZD","0.00","2021","202101","PPR","1279970 ITR","","13/07/2020","13/07/2020","ACE.006737051.0000004","2021.PPR.1279970","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279974","2021 PPR  1279974","","20/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1279974 ITR","","13/07/2020","13/07/2020","ACE.006737054.0000004","2021.PPR.1279974","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279976","2021 PPR  1279976","","20/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1279976 ITR","","13/07/2020","13/07/2020","ACE.006737055.0000004","2021.PPR.1279976","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279990","2021 PPR  1279990","","20/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1279990 ITR","","13/07/2020","13/07/2020","ACE.006737061.0000004","2021.PPR.1279990","","0.00","","CG Invoices to be received account"
"","2021 PPR  1279991","2021 PPR  1279991","","20/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1279991 ITR","","13/07/2020","13/07/2020","ACE.006737061.0000006","2021.PPR.1279991","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280042","2021 PPR  1280042","","20/07/2020","**","","-36.60","0.00","NZD","0.00","2021","202101","PPR","1280042 ITR","","13/07/2020","13/07/2020","ACE.006737123.0000004","2021.PPR.1280042","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280043","2021 PPR  1280043","","20/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1280043 ITR","","13/07/2020","13/07/2020","ACE.006737123.0000006","2021.PPR.1280043","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280044","2021 PPR  1280044","","20/07/2020","**","","-36.60","0.00","NZD","0.00","2021","202101","PPR","1280044 ITR","","13/07/2020","13/07/2020","ACE.006737123.0000008","2021.PPR.1280044","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280051","2021 PPR  1280051","","20/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1280051 ITR","","13/07/2020","13/07/2020","ACE.006737126.0000004","2021.PPR.1280051","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280054","2021 PPR  1280054","","20/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1280054 ITR","","13/07/2020","13/07/2020","ACE.006737128.0000004","2021.PPR.1280054","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280243","2021 PPR  1280243","","21/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1280243 ITR","","14/07/2020","14/07/2020","ACE.006737135.0000004","2021.PPR.1280243","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280244","2021 PPR  1280244","","21/07/2020","**","","-73.50","0.00","NZD","0.00","2021","202101","PPR","1280244 ITR","","14/07/2020","14/07/2020","ACE.006737135.0000006","2021.PPR.1280244","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280299","2021 PPR  1280299","","21/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1280299 ITR","","14/07/2020","14/07/2020","ACE.006737208.0000005","2021.PPR.1280299","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280301","2021 PPR  1280301","","21/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1280301 ITR","","14/07/2020","14/07/2020","ACE.006737210.0000004","2021.PPR.1280301","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280302","2021 PPR  1280302","","21/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1280302 ITR","","14/07/2020","14/07/2020","ACE.006737210.0000006","2021.PPR.1280302","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280316","2021 PPR  1280316","","21/07/2020","**","","-78.90","0.00","NZD","0.00","2021","202101","PPR","1280316 ITR","","14/07/2020","14/07/2020","ACE.006737224.0000012","2021.PPR.1280316","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280319","2021 PPR  1280319","","21/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1280319 ITR","","14/07/2020","14/07/2020","ACE.006737230.0000005","2021.PPR.1280319","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280322","2021 PPR  1280322","","21/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1280322 ITR","","14/07/2020","14/07/2020","ACE.006736571.0000012","2021.PPR.1280322","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280344","2021 PPR  1280344","","21/07/2020","**","","-21.30","0.00","NZD","0.00","2021","202101","PPR","1280344 ITR","","14/07/2020","14/07/2020","ACE.006737263.0000004","2021.PPR.1280344","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280345","2021 PPR  1280345","","21/07/2020","**","","-71.70","0.00","NZD","0.00","2021","202101","PPR","1280345 ITR","","14/07/2020","14/07/2020","ACE.006737263.0000006","2021.PPR.1280345","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280347","2021 PPR  1280347","","21/07/2020","**","","-21.30","0.00","NZD","0.00","2021","202101","PPR","1280347 ITR","","14/07/2020","14/07/2020","ACE.006737263.0000008","2021.PPR.1280347","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280350","2021 PPR  1280350","","21/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1280350 ITR","","14/07/2020","14/07/2020","ACE.006737277.0000004","2021.PPR.1280350","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280351","2021 PPR  1280351","","21/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1280351 ITR","","14/07/2020","14/07/2020","ACE.006737277.0000006","2021.PPR.1280351","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280505","2021 PPR  1280505","","21/07/2020","**","","-78.90","0.00","NZD","0.00","2021","202101","PPR","1280505 ITR","","14/07/2020","14/07/2020","ACE.006737453.0000006","2021.PPR.1280505","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280506","2021 PPR  1280506","","21/07/2020","**","","-78.90","0.00","NZD","0.00","2021","202101","PPR","1280506 ITR","","14/07/2020","14/07/2020","ACE.006737453.0000008","2021.PPR.1280506","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280512","2021 PPR  1280512","","21/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1280512 ITR","","14/07/2020","14/07/2020","ACE.006737455.0000006","2021.PPR.1280512","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280513","2021 PPR  1280513","","21/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1280513 ITR","","14/07/2020","14/07/2020","ACE.006737455.0000008","2021.PPR.1280513","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280563","2021 PPR  1280563","","21/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1280563 ITR","","14/07/2020","14/07/2020","ACE.006737470.0000004","2021.PPR.1280563","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280564","2021 PPR  1280564","","21/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1280564 ITR","","14/07/2020","14/07/2020","ACE.006737470.0000006","2021.PPR.1280564","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280566","2021 PPR  1280566","","21/07/2020","**","","-70.80","0.00","NZD","0.00","2021","202101","PPR","1280566 ITR","","14/07/2020","14/07/2020","ACE.006737472.0000002","2021.PPR.1280566","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280567","2021 PPR  1280567","","21/07/2020","**","","-70.80","0.00","NZD","0.00","2021","202101","PPR","1280567 ITR","","14/07/2020","14/07/2020","ACE.006737472.0000004","2021.PPR.1280567","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280571","2021 PPR  1280571","","21/07/2020","**","","-44.70","0.00","NZD","0.00","2021","202101","PPR","1280571 ITR","","14/07/2020","14/07/2020","ACE.006737473.0000004","2021.PPR.1280571","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280572","2021 PPR  1280572","","21/07/2020","**","","-98.40","0.00","NZD","0.00","2021","202101","PPR","1280572 ITR","","14/07/2020","14/07/2020","ACE.006737473.0000006","2021.PPR.1280572","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280747","2021 PPR  1280747","","22/07/2020","**","","-54.60","0.00","NZD","0.00","2021","202101","PPR","1280747 ITR","","15/07/2020","15/07/2020","ACE.006732273.0000015","2021.PPR.1280747","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280748","2021 PPR  1280748","","22/07/2020","**","","-54.60","0.00","NZD","0.00","2021","202101","PPR","1280748 ITR","","15/07/2020","15/07/2020","ACE.006732273.0000017","2021.PPR.1280748","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280749","2021 PPR  1280749","","22/07/2020","**","","-78.00","0.00","NZD","0.00","2021","202101","PPR","1280749 ITR","","15/07/2020","15/07/2020","ACE.006737476.0000002","2021.PPR.1280749","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280750","2021 PPR  1280750","","22/07/2020","**","","-71.70","0.00","NZD","0.00","2021","202101","PPR","1280750 ITR","","15/07/2020","15/07/2020","ACE.006737476.0000004","2021.PPR.1280750","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280751","2021 PPR  1280751","","22/07/2020","**","","-71.70","0.00","NZD","0.00","2021","202101","PPR","1280751 ITR","","15/07/2020","15/07/2020","ACE.006737476.0000006","2021.PPR.1280751","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280752","2021 PPR  1280752","","22/07/2020","**","","-172.50","0.00","NZD","0.00","2021","202101","PPR","1280752 ITR","","15/07/2020","15/07/2020","ACE.006737476.0000008","2021.PPR.1280752","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280760","2021 PPR  1280760","","22/07/2020","**","","-69.00","0.00","NZD","0.00","2021","202101","PPR","1280760 ITR","","15/07/2020","15/07/2020","ACE.006737480.0000008","2021.PPR.1280760","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280795","2021 PPR  1280795","","22/07/2020","**","","-349.50","0.00","NZD","0.00","2021","202101","PPR","1280795 ITR","","15/07/2020","15/07/2020","ACE.006737503.0000005","2021.PPR.1280795","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280805","2021 PPR  1280805","","22/07/2020","**","","59.10","0.00","NZD","0.00","2021","202101","PPR","1280805 ITR","","15/07/2020","15/07/2020","ACE.006737029.0000024","2021.PPR.1280805","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280813","2021 PPR  1280813","","22/07/2020","**","","-105.00","0.00","NZD","0.00","2021","202101","PPR","1280813 ITR","","15/07/2020","15/07/2020","ACE.006734203.0000014","2021.PPR.1280813","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280822","2021 PPR  1280822","","22/07/2020","**","","-58.20","0.00","NZD","0.00","2021","202101","PPR","1280822 ITR","","15/07/2020","15/07/2020","ACE.006737533.0000004","2021.PPR.1280822","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280828","2021 PPR  1280828","","22/07/2020","**","","-58.20","0.00","NZD","0.00","2021","202101","PPR","1280828 ITR","","15/07/2020","15/07/2020","ACE.006732641.0000016","2021.PPR.1280828","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280829","2021 PPR  1280829","","22/07/2020","**","","58.20","0.00","NZD","0.00","2021","202101","PPR","1280829 ITR","","15/07/2020","15/07/2020","ACE.006732641.0000014","2021.PPR.1280829","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280835","2021 PPR  1280835","","22/07/2020","**","","-24.00","0.00","NZD","0.00","2021","202101","PPR","1280835 ITR","","15/07/2020","15/07/2020","ACE.006737550.0000004","2021.PPR.1280835","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280836","2021 PPR  1280836","","22/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1280836 ITR","","15/07/2020","15/07/2020","ACE.006737550.0000006","2021.PPR.1280836","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280856","2021 PPR  1280856","","22/07/2020","**","","-66.30","0.00","NZD","0.00","2021","202101","PPR","1280856 ITR","","15/07/2020","15/07/2020","ACE.006737568.0000004","2021.PPR.1280856","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280857","2021 PPR  1280857","","22/07/2020","**","","-66.30","0.00","NZD","0.00","2021","202101","PPR","1280857 ITR","","15/07/2020","15/07/2020","ACE.006737568.0000006","2021.PPR.1280857","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280915","2021 PPR  1280915","","22/07/2020","**","","-12.45","0.00","NZD","0.00","2021","202101","PPR","1280915 ITR","","15/07/2020","15/07/2020","ACE.006737635.0000005","2021.PPR.1280915","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280916","2021 PPR  1280916","","22/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1280916 ITR","","15/07/2020","15/07/2020","ACE.006737635.0000007","2021.PPR.1280916","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280918","2021 PPR  1280918","","22/07/2020","**","","-34.80","0.00","NZD","0.00","2021","202101","PPR","1280918 ITR","","15/07/2020","15/07/2020","ACE.006737635.0000016","2021.PPR.1280918","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280919","2021 PPR  1280919","","22/07/2020","**","","12.45","0.00","NZD","0.00","2021","202101","PPR","1280919 ITR","","15/07/2020","15/07/2020","ACE.006737635.0000011","2021.PPR.1280919","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280920","2021 PPR  1280920","","22/07/2020","**","","34.80","0.00","NZD","0.00","2021","202101","PPR","1280920 ITR","","15/07/2020","15/07/2020","ACE.006737635.0000012","2021.PPR.1280920","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280921","2021 PPR  1280921","","22/07/2020","**","","-12.45","0.00","NZD","0.00","2021","202101","PPR","1280921 ITR","","15/07/2020","15/07/2020","ACE.006737635.0000014","2021.PPR.1280921","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280925","2021 PPR  1280925","","22/07/2020","**","","-66.30","0.00","NZD","0.00","2021","202101","PPR","1280925 ITR","","15/07/2020","15/07/2020","ACE.006737644.0000004","2021.PPR.1280925","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280926","2021 PPR  1280926","","22/07/2020","**","","-71.70","0.00","NZD","0.00","2021","202101","PPR","1280926 ITR","","15/07/2020","15/07/2020","ACE.006737644.0000006","2021.PPR.1280926","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280927","2021 PPR  1280927","","22/07/2020","**","","-66.30","0.00","NZD","0.00","2021","202101","PPR","1280927 ITR","","15/07/2020","15/07/2020","ACE.006737644.0000008","2021.PPR.1280927","","0.00","","CG Invoices to be received account"
"","2021 PPR  1280956","2021 PPR  1280956","","22/07/2020","**","","-66.30","0.00","NZD","0.00","2021","202101","PPR","1280956 ITR","","15/07/2020","15/07/2020","ACE.006737679.0000006","2021.PPR.1280956","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281153","2021 PPR  1281153","","22/07/2020","**","","-59.10","0.00","NZD","0.00","2021","202101","PPR","1281153 ITR","","15/07/2020","15/07/2020","ACE.006737826.0000006","2021.PPR.1281153","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281161","2021 PPR  1281161","","22/07/2020","**","","-15.90","0.00","NZD","0.00","2021","202101","PPR","1281161 ITR","","15/07/2020","15/07/2020","ACE.006737830.0000004","2021.PPR.1281161","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281162","2021 PPR  1281162","","22/07/2020","**","","-71.70","0.00","NZD","0.00","2021","202101","PPR","1281162 ITR","","15/07/2020","15/07/2020","ACE.006737830.0000006","2021.PPR.1281162","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281163","2021 PPR  1281163","","22/07/2020","**","","-71.70","0.00","NZD","0.00","2021","202101","PPR","1281163 ITR","","15/07/2020","15/07/2020","ACE.006737830.0000008","2021.PPR.1281163","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281164","2021 PPR  1281164","","22/07/2020","**","","-15.90","0.00","NZD","0.00","2021","202101","PPR","1281164 ITR","","15/07/2020","15/07/2020","ACE.006737830.0000010","2021.PPR.1281164","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281174","2021 PPR  1281174","","22/07/2020","**","","-65.40","0.00","NZD","0.00","2021","202101","PPR","1281174 ITR","","15/07/2020","15/07/2020","ACE.006737831.0000011","2021.PPR.1281174","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281175","2021 PPR  1281175","","22/07/2020","**","","-174.00","0.00","NZD","0.00","2021","202101","PPR","1281175 ITR","","15/07/2020","15/07/2020","ACE.006737831.0000013","2021.PPR.1281175","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281177","2021 PPR  1281177","","22/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1281177 ITR","","15/07/2020","15/07/2020","ACE.006737829.0000010","2021.PPR.1281177","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281178","2021 PPR  1281178","","22/07/2020","**","","-19.50","0.00","NZD","0.00","2021","202101","PPR","1281178 ITR","","15/07/2020","15/07/2020","ACE.006737829.0000012","2021.PPR.1281178","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281179","2021 PPR  1281179","","22/07/2020","**","","-64.50","0.00","NZD","0.00","2021","202101","PPR","1281179 ITR","","15/07/2020","15/07/2020","ACE.006737829.0000014","2021.PPR.1281179","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281180","2021 PPR  1281180","","22/07/2020","**","","-64.50","0.00","NZD","0.00","2021","202101","PPR","1281180 ITR","","15/07/2020","15/07/2020","ACE.006737829.0000016","2021.PPR.1281180","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281189","2021 PPR  1281189","","22/07/2020","**","","-70.80","0.00","NZD","0.00","2021","202101","PPR","1281189 ITR","","15/07/2020","15/07/2020","ACE.006737836.0000004","2021.PPR.1281189","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281190","2021 PPR  1281190","","22/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1281190 ITR","","15/07/2020","15/07/2020","ACE.006737836.0000006","2021.PPR.1281190","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281191","2021 PPR  1281191","","22/07/2020","**","","-57.30","0.00","NZD","0.00","2021","202101","PPR","1281191 ITR","","15/07/2020","15/07/2020","ACE.006737836.0000008","2021.PPR.1281191","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281192","2021 PPR  1281192","","22/07/2020","**","","-70.80","0.00","NZD","0.00","2021","202101","PPR","1281192 ITR","","15/07/2020","15/07/2020","ACE.006737836.0000010","2021.PPR.1281192","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281390","2021 PPR  1281390","","23/07/2020","**","","-74.40","0.00","NZD","0.00","2021","202101","PPR","1281390 ITR","","16/07/2020","16/07/2020","ACE.006737844.0000007","2021.PPR.1281390","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281391","2021 PPR  1281391","","23/07/2020","**","","-74.40","0.00","NZD","0.00","2021","202101","PPR","1281391 ITR","","16/07/2020","16/07/2020","ACE.006737844.0000009","2021.PPR.1281391","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281463","2021 PPR  1281463","","23/07/2020","**","","-84.30","0.00","NZD","0.00","2021","202101","PPR","1281463 ITR","","16/07/2020","16/07/2020","ACE.006737922.0000006","2021.PPR.1281463","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281534","2021 PPR  1281534","","23/07/2020","**","","-259.50","0.00","NZD","0.00","2021","202101","PPR","1281534 ITR","","16/07/2020","16/07/2020","ACE.006737981.0000006","2021.PPR.1281534","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281535","2021 PPR  1281535","","23/07/2020","**","","-259.50","0.00","NZD","0.00","2021","202101","PPR","1281535 ITR","","16/07/2020","16/07/2020","ACE.006737981.0000008","2021.PPR.1281535","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281538","2021 PPR  1281538","","23/07/2020","**","","57.30","0.00","NZD","0.00","2021","202101","PPR","1281538 ITR","","16/07/2020","16/07/2020","ACE.006737210.0000012","2021.PPR.1281538","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281539","2021 PPR  1281539","","23/07/2020","**","","-45.60","0.00","NZD","0.00","2021","202101","PPR","1281539 ITR","","16/07/2020","16/07/2020","ACE.006733741.0000007","2021.PPR.1281539","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281557","2021 PPR  1281557","","23/07/2020","**","","-43.80","0.00","NZD","0.00","2021","202101","PPR","1281557 ITR","","16/07/2020","16/07/2020","ACE.006732061.0000010","2021.PPR.1281557","","0.00","","CG Invoices to be received account"
