sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2021 PPR  1394683","2021 PPR  1394683","","15/05/2021","**","","-35.00","0.00","NZD","0.00","2021","202110","PPR","1394683 ITR","","13/04/2021","13/04/2021","ACE.006806924.0000002","2021.PPR.1394683","","0.00","","CG Invoices to be received account"
"","2021 PPR  1394684","2021 PPR  1394684","","15/05/2021","**","","-27.00","0.00","NZD","0.00","2021","202110","PPR","1394684 ITR","","13/04/2021","13/04/2021","ACE.006806924.0000004","2021.PPR.1394684","","0.00","","CG Invoices to be received account"
"","2021 PPR  1396049","2021 PPR  1396049","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1396049 ITR","","15/04/2021","15/04/2021","ACE.006807937.0000002","2021.PPR.1396049","","0.00","","CG Invoices to be received account"
"","2021 PPR  1396050","2021 PPR  1396050","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1396050 ITR","","15/04/2021","15/04/2021","ACE.006807937.0000004","2021.PPR.1396050","","0.00","","CG Invoices to be received account"
"","2021 PPR  1397838","2021 PPR  1397838","","15/05/2021","**","","40.00","0.00","NZD","0.00","2021","202110","PPR","1397838 ITR","","19/04/2021","19/04/2021","ACE.006807032.0000011","2021.PPR.1397838","","0.00","","CG Invoices to be received account"
"","2021 PPR  1397839","2021 PPR  1397839","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1397839 ITR","","19/04/2021","19/04/2021","ACE.006809157.0000002","2021.PPR.1397839","","0.00","","CG Invoices to be received account"
"","2021 PPR  1397840","2021 PPR  1397840","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1397840 ITR","","19/04/2021","19/04/2021","ACE.006809157.0000004","2021.PPR.1397840","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398157","2021 PPR  1398157","","15/05/2021","**","","-27.00","0.00","NZD","0.00","2021","202110","PPR","1398157 ITR","","20/04/2021","20/04/2021","ACE.006809215.0000002","2021.PPR.1398157","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398158","2021 PPR  1398158","","15/05/2021","**","","-27.00","0.00","NZD","0.00","2021","202110","PPR","1398158 ITR","","20/04/2021","20/04/2021","ACE.006809215.0000004","2021.PPR.1398158","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398168","2021 PPR  1398168","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1398168 ITR","","20/04/2021","20/04/2021","ACE.006809223.0000002","2021.PPR.1398168","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398169","2021 PPR  1398169","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1398169 ITR","","20/04/2021","20/04/2021","ACE.006809223.0000004","2021.PPR.1398169","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398177","2021 PPR  1398177","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1398177 ITR","","20/04/2021","20/04/2021","ACE.006809233.0000002","2021.PPR.1398177","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398178","2021 PPR  1398178","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1398178 ITR","","20/04/2021","20/04/2021","ACE.006809233.0000004","2021.PPR.1398178","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398182","2021 PPR  1398182","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1398182 ITR","","20/04/2021","20/04/2021","ACE.006809239.0000002","2021.PPR.1398182","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398183","2021 PPR  1398183","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1398183 ITR","","20/04/2021","20/04/2021","ACE.006809239.0000004","2021.PPR.1398183","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398198","2021 PPR  1398198","","15/05/2021","**","","-45.00","0.00","NZD","0.00","2021","202110","PPR","1398198 ITR","","20/04/2021","20/04/2021","ACE.006809262.0000002","2021.PPR.1398198","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398199","2021 PPR  1398199","","15/05/2021","**","","-45.00","0.00","NZD","0.00","2021","202110","PPR","1398199 ITR","","20/04/2021","20/04/2021","ACE.006809262.0000004","2021.PPR.1398199","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398205","2021 PPR  1398205","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1398205 ITR","","20/04/2021","20/04/2021","ACE.006809270.0000002","2021.PPR.1398205","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398206","2021 PPR  1398206","","15/05/2021","**","","-40.00","0.00","NZD","0.00","2021","202110","PPR","1398206 ITR","","20/04/2021","20/04/2021","ACE.006809270.0000004","2021.PPR.1398206","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398778","2021 PPR  1398778","","15/05/2021","**","","-52.00","0.00","NZD","0.00","2021","202110","PPR","1398778 ITR","","21/04/2021","21/04/2021","ACE.006809704.0000002","2021.PPR.1398778","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398789","2021 PPR  1398789","","15/05/2021","**","","-50.00","0.00","NZD","0.00","2021","202110","PPR","1398789 ITR","","21/04/2021","21/04/2021","ACE.006806291.0000012","2021.PPR.1398789","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398890","2021 PPR  1398890","","15/05/2021","**","","-60.00","0.00","NZD","0.00","2021","202110","PPR","1398890 ITR","","21/04/2021","21/04/2021","ACE.006809899.0000002","2021.PPR.1398890","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398905","2021 PPR  1398905","","15/05/2021","**","","-28.00","0.00","NZD","0.00","2021","202110","PPR","1398905 ITR","","21/04/2021","21/04/2021","ACE.006809924.0000006","2021.PPR.1398905","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398919","2021 PPR  1398919","","15/05/2021","**","","-32.00","0.00","NZD","0.00","2021","202110","PPR","1398919 ITR","","21/04/2021","21/04/2021","ACE.006809943.0000002","2021.PPR.1398919","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398921","2021 PPR  1398921","","15/05/2021","**","","-28.00","0.00","NZD","0.00","2021","202110","PPR","1398921 ITR","","21/04/2021","21/04/2021","ACE.006809943.0000004","2021.PPR.1398921","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398948","2021 PPR  1398948","","15/05/2021","**","","-48.00","0.00","NZD","0.00","2021","202110","PPR","1398948 ITR","","21/04/2021","21/04/2021","ACE.006809968.0000002","2021.PPR.1398948","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398973","2021 PPR  1398973","","15/05/2021","**","","-35.00","0.00","NZD","0.00","2021","202110","PPR","1398973 ITR","","21/04/2021","21/04/2021","ACE.006809998.0000002","2021.PPR.1398973","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398974","2021 PPR  1398974","","15/05/2021","**","","-27.00","0.00","NZD","0.00","2021","202110","PPR","1398974 ITR","","21/04/2021","21/04/2021","ACE.006809998.0000005","2021.PPR.1398974","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398991","2021 PPR  1398991","","15/05/2021","**","","-35.00","0.00","NZD","0.00","2021","202110","PPR","1398991 ITR","","21/04/2021","21/04/2021","ACE.006810020.0000002","2021.PPR.1398991","","0.00","","CG Invoices to be received account"
"","2021 PPR  1398992","2021 PPR  1398992","","15/05/2021","**","","-27.00","0.00","NZD","0.00","2021","202110","PPR","1398992 ITR","","21/04/2021","21/04/2021","ACE.006810020.0000004","2021.PPR.1398992","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399005","2021 PPR  1399005","","15/05/2021","**","","-220.00","0.00","NZD","0.00","2021","202110","PPR","1399005 ITR","","21/04/2021","21/04/2021","ACE.006804431.0000014","2021.PPR.1399005","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399006","2021 PPR  1399006","","15/05/2021","**","","-220.00","0.00","NZD","0.00","2021","202110","PPR","1399006 ITR","","21/04/2021","21/04/2021","ACE.006804431.0000016","2021.PPR.1399006","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399007","2021 PPR  1399007","","15/05/2021","**","","220.00","0.00","NZD","0.00","2021","202110","PPR","1399007 ITR","","21/04/2021","21/04/2021","ACE.006804431.0000011","2021.PPR.1399007","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399008","2021 PPR  1399008","","15/05/2021","**","","220.00","0.00","NZD","0.00","2021","202110","PPR","1399008 ITR","","21/04/2021","21/04/2021","ACE.006804431.0000012","2021.PPR.1399008","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399015","2021 PPR  1399015","","15/05/2021","**","","-176.00","0.00","NZD","0.00","2021","202110","PPR","1399015 ITR","","21/04/2021","21/04/2021","ACE.006804431.0000031","2021.PPR.1399015","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399016","2021 PPR  1399016","","15/05/2021","**","","-176.00","0.00","NZD","0.00","2021","202110","PPR","1399016 ITR","","21/04/2021","21/04/2021","ACE.006804431.0000033","2021.PPR.1399016","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399017","2021 PPR  1399017","","15/05/2021","**","","220.00","0.00","NZD","0.00","2021","202110","PPR","1399017 ITR","","21/04/2021","21/04/2021","ACE.006804431.0000025","2021.PPR.1399017","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399018","2021 PPR  1399018","","15/05/2021","**","","220.00","0.00","NZD","0.00","2021","202110","PPR","1399018 ITR","","21/04/2021","21/04/2021","ACE.006804431.0000026","2021.PPR.1399018","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399033","2021 PPR  1399033","","15/05/2021","**","","-44.00","0.00","NZD","0.00","2021","202110","PPR","1399033 ITR","","21/04/2021","21/04/2021","ACE.006810062.0000002","2021.PPR.1399033","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399537","2021 PPR  1399537","","15/05/2021","**","","-38.00","0.00","NZD","0.00","2021","202110","PPR","1399537 ITR","","22/04/2021","22/04/2021","ACE.006808589.0000054","2021.PPR.1399537","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399538","2021 PPR  1399538","","15/05/2021","**","","-38.00","0.00","NZD","0.00","2021","202110","PPR","1399538 ITR","","22/04/2021","22/04/2021","ACE.006808589.0000056","2021.PPR.1399538","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399555","2021 PPR  1399555","","15/05/2021","**","","-32.00","0.00","NZD","0.00","2021","202110","PPR","1399555 ITR","","22/04/2021","22/04/2021","ACE.006810252.0000002","2021.PPR.1399555","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399556","2021 PPR  1399556","","15/05/2021","**","","-32.00","0.00","NZD","0.00","2021","202110","PPR","1399556 ITR","","22/04/2021","22/04/2021","ACE.006810252.0000004","2021.PPR.1399556","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399563","2021 PPR  1399563","","15/05/2021","**","","-48.00","0.00","NZD","0.00","2021","202110","PPR","1399563 ITR","","22/04/2021","22/04/2021","ACE.006810269.0000002","2021.PPR.1399563","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399581","2021 PPR  1399581","","15/05/2021","**","","-132.00","0.00","NZD","0.00","2021","202110","PPR","1399581 ITR","","22/04/2021","22/04/2021","ACE.006810288.0000002","2021.PPR.1399581","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399582","2021 PPR  1399582","","15/05/2021","**","","-150.00","0.00","NZD","0.00","2021","202110","PPR","1399582 ITR","","22/04/2021","22/04/2021","ACE.006810288.0000004","2021.PPR.1399582","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399598","2021 PPR  1399598","","15/05/2021","**","","-96.00","0.00","NZD","0.00","2021","202110","PPR","1399598 ITR","","22/04/2021","22/04/2021","ACE.006810301.0000002","2021.PPR.1399598","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399620","2021 PPR  1399620","","15/05/2021","**","","-48.00","0.00","NZD","0.00","2021","202110","PPR","1399620 ITR","","22/04/2021","22/04/2021","ACE.006810318.0000002","2021.PPR.1399620","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399747","2021 PPR  1399747","","15/05/2021","**","","-21.00","0.00","NZD","0.00","2021","202110","PPR","1399747 ITR","","22/04/2021","22/04/2021","ACE.006810487.0000002","2021.PPR.1399747","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399776","2021 PPR  1399776","","15/05/2021","**","","-32.00","0.00","NZD","0.00","2021","202110","PPR","1399776 ITR","","22/04/2021","22/04/2021","ACE.006810531.0000002","2021.PPR.1399776","","0.00","","CG Invoices to be received account"
"","2021 PPR  1399777","2021 PPR  1399777","","15/05/2021","**","","-28.00","0.00","NZD","0.00","2021","202110","PPR","1399777 ITR","","22/04/2021","22/04/2021","ACE.006810531.0000004","2021.PPR.1399777","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400371","2021 PPR  1400371","","15/05/2021","**","","102.00","0.00","NZD","0.00","2021","202110","PPR","1400371 ITR","","23/04/2021","23/04/2021","ACE.006801896.0000078","2021.PPR.1400371","","0.00","","CG Invoices to be received account"
"","2021 PPR  1400372","2021 PPR  1400372","","15/05/2021","**","","-68.00","0.00","NZD","0.00","2021","202110","PPR","1400372 ITR","","23/04/2021","23/04/2021","ACE.006801896.0000080","2021.PPR.1400372","","0.00","","CG Invoices to be received account"
"","2021 PPR  1406904","2021 PPR  1406904","","15/06/2021","**","","-40.00","0.00","NZD","0.00","2021","202111","PPR","1406904 ITR","","06/05/2021","06/05/2021","ACE.006800934.0000019","2021.PPR.1406904","","0.00","","CG Invoices to be received account"
"","2021 PPR  1406916","2021 PPR  1406916","","15/06/2021","**","","-60.00","0.00","NZD","0.00","2021","202111","PPR","1406916 ITR","","06/05/2021","06/05/2021","ACE.006801030.0000011","2021.PPR.1406916","","0.00","","CG Invoices to be received account"
"","2021 PPR  1406919","2021 PPR  1406919","","15/06/2021","**","","-75.00","0.00","NZD","0.00","2021","202111","PPR","1406919 ITR","","06/05/2021","06/05/2021","ACE.006801030.0000012","2021.PPR.1406919","","0.00","","CG Invoices to be received account"
"","2021 PPR  1406926","2021 PPR  1406926","","15/06/2021","**","","-112.00","0.00","NZD","0.00","2021","202111","PPR","1406926 ITR","","06/05/2021","06/05/2021","ACE.006799100.0000041","2021.PPR.1406926","","0.00","","CG Invoices to be received account"
"","2021 PPR  1406927","2021 PPR  1406927","","15/06/2021","**","","112.00","0.00","NZD","0.00","2021","202111","PPR","1406927 ITR","","06/05/2021","06/05/2021","ACE.006799100.0000042","2021.PPR.1406927","","0.00","","CG Invoices to be received account"
"","2021 PPR  1406970","2021 PPR  1406970","","15/06/2021","**","","-184.00","0.00","NZD","0.00","2021","202111","PPR","1406970 ITR","","06/05/2021","06/05/2021","ACE.006801832.0000031","2021.PPR.1406970","","0.00","","CG Invoices to be received account"
"","2021 PPR  1406978","2021 PPR  1406978","","15/06/2021","**","","-168.00","0.00","NZD","0.00","2021","202111","PPR","1406978 ITR","","06/05/2021","06/05/2021","ACE.006801832.0000032","2021.PPR.1406978","","0.00","","CG Invoices to be received account"
"","2021 PPR  1406988","2021 PPR  1406988","","15/06/2021","**","","-138.00","0.00","NZD","0.00","2021","202111","PPR","1406988 ITR","","06/05/2021","06/05/2021","ACE.006801833.0000058","2021.PPR.1406988","","0.00","","CG Invoices to be received account"
"","2021 PPR  1406994","2021 PPR  1406994","","15/06/2021","**","","-111.00","0.00","NZD","0.00","2021","202111","PPR","1406994 ITR","","06/05/2021","06/05/2021","ACE.006801833.0000059","2021.PPR.1406994","","0.00","","CG Invoices to be received account"
"","2021 PPR  1407071","2021 PPR  1407071","","15/06/2021","**","","-112.00","0.00","NZD","0.00","2021","202111","PPR","1407071 ITR","","06/05/2021","06/05/2021","ACE.006801841.0000055","2021.PPR.1407071","","0.00","","CG Invoices to be received account"
"","2021 PPR  1407084","2021 PPR  1407084","","15/06/2021","**","","-74.00","0.00","NZD","0.00","2021","202111","PPR","1407084 ITR","","06/05/2021","06/05/2021","ACE.006801841.0000056","2021.PPR.1407084","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409479","2021 PPR  1409479","","15/06/2021","**","","-160.00","0.00","NZD","0.00","2021","202111","PPR","1409479 ITR","","11/05/2021","11/05/2021","ACE.006809223.0000011","2021.PPR.1409479","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409481","2021 PPR  1409481","","15/06/2021","**","","-160.00","0.00","NZD","0.00","2021","202111","PPR","1409481 ITR","","11/05/2021","11/05/2021","ACE.006809223.0000012","2021.PPR.1409481","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409499","2021 PPR  1409499","","15/06/2021","**","","-104.00","0.00","NZD","0.00","2021","202111","PPR","1409499 ITR","","11/05/2021","11/05/2021","ACE.006809704.0000006","2021.PPR.1409499","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409557","2021 PPR  1409557","","15/06/2021","**","","-100.00","0.00","NZD","0.00","2021","202111","PPR","1409557 ITR","","11/05/2021","11/05/2021","ACE.006806291.0000026","2021.PPR.1409557","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409561","2021 PPR  1409561","","15/06/2021","**","","-8.10","0.00","NZD","0.00","2021","202111","PPR","1409561 ITR","","11/05/2021","11/05/2021","ACE.006809924.0000009","2021.PPR.1409561","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409573","2021 PPR  1409573","","15/06/2021","**","","-70.00","0.00","NZD","0.00","2021","202111","PPR","1409573 ITR","","11/05/2021","11/05/2021","ACE.006809998.0000011","2021.PPR.1409573","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409579","2021 PPR  1409579","","15/06/2021","**","","70.00","0.00","NZD","0.00","2021","202111","PPR","1409579 ITR","","11/05/2021","11/05/2021","ACE.006809998.0000012","2021.PPR.1409579","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409580","2021 PPR  1409580","","15/06/2021","**","","-35.00","0.00","NZD","0.00","2021","202111","PPR","1409580 ITR","","11/05/2021","11/05/2021","ACE.006809998.0000013","2021.PPR.1409580","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409581","2021 PPR  1409581","","15/06/2021","**","","-27.00","0.00","NZD","0.00","2021","202111","PPR","1409581 ITR","","11/05/2021","11/05/2021","ACE.006809998.0000014","2021.PPR.1409581","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409589","2021 PPR  1409589","","15/06/2021","**","","-44.00","0.00","NZD","0.00","2021","202111","PPR","1409589 ITR","","11/05/2021","11/05/2021","ACE.006810062.0000008","2021.PPR.1409589","","0.00","","CG Invoices to be received account"
"","2021 PPR  1414465","2021 PPR  1414465","","15/06/2021","**","","35.00","0.00","NZD","0.00","2021","202111","PPR","1414465 ITR","","20/05/2021","20/05/2021","ACE.006806924.0000013","2021.PPR.1414465","","0.00","","CG Invoices to be received account"
"","2021 PPR  1414467","2021 PPR  1414467","","15/06/2021","**","","27.00","0.00","NZD","0.00","2021","202111","PPR","1414467 ITR","","20/05/2021","20/05/2021","ACE.006806924.0000015","2021.PPR.1414467","","0.00","","CG Invoices to be received account"
"","2021 PPR  1415151","2021 PPR  1415151","","15/06/2021","**","","200.00","0.00","NZD","0.00","2021","202111","PPR","1415151 ITR","","21/05/2021","21/05/2021","ACE.006806291.0000028","2021.PPR.1415151","","0.00","","CG Invoices to be received account"
"","2021 PPR  1415160","2021 PPR  1415160","","15/06/2021","**","","160.00","0.00","NZD","0.00","2021","202111","PPR","1415160 ITR","","21/05/2021","21/05/2021","ACE.006809223.0000013","2021.PPR.1415160","","0.00","","CG Invoices to be received account"
"","2021 PPR  1415161","2021 PPR  1415161","","15/06/2021","**","","160.00","0.00","NZD","0.00","2021","202111","PPR","1415161 ITR","","21/05/2021","21/05/2021","ACE.006809223.0000015","2021.PPR.1415161","","0.00","","CG Invoices to be received account"
"","2021 PPR  1415204","2021 PPR  1415204","","15/06/2021","**","","-120.00","0.00","NZD","0.00","2021","202111","PPR","1415204 ITR","","21/05/2021","21/05/2021","ACE.006809223.0000016","2021.PPR.1415204","","0.00","","CG Invoices to be received account"
"","2021 PPR  1415205","2021 PPR  1415205","","15/06/2021","**","","-120.00","0.00","NZD","0.00","2021","202111","PPR","1415205 ITR","","21/05/2021","21/05/2021","ACE.006809223.0000017","2021.PPR.1415205","","0.00","","CG Invoices to be received account"
"","2021 PPR  1420484","2021 PPR  1420484","","15/07/2021","**","","-81.00","0.00","NZD","0.00","2021","202112","PPR","1420484 ITR","","01/06/2021","01/06/2021","ACE.006824550.0000004","2021.PPR.1420484","","0.00","","CG Invoices to be received account"
"","2021 PPR  1421786","2021 PPR  1421786","","15/07/2021","**","","81.00","0.00","NZD","0.00","2021","202112","PPR","1421786 ITR","","03/06/2021","03/06/2021","ACE.006824550.0000011","2021.PPR.1421786","","0.00","","CG Invoices to be received account"
"","2021 PPR  1426163","2021 PPR  1426163","","15/07/2021","**","","-40.00","0.00","NZD","0.00","2021","202112","PPR","1426163 ITR","","11/06/2021","11/06/2021","ACE.006827529.0000009","2021.PPR.1426163","","0.00","","CG Invoices to be received account"
"","2021 PPR  1427063","2021 PPR  1427063","","15/07/2021","**","","62.19","0.00","NZD","0.00","2021","202112","PPR","1427063 ITR","","14/06/2021","14/06/2021","ACE.006828631.0000010","2021.PPR.1427063","","0.00","","CG Invoices to be received account"
"","2021 PPR  1429938","2021 PPR  1429938","","15/07/2021","**","","81.00","0.00","NZD","0.00","2021","202112","PPR","1429938 ITR","","18/06/2021","18/06/2021","ACE.006818784.0000007","2021.PPR.1429938","","0.00","","CG Invoices to be received account"
"","2021 PPR  1429939","2021 PPR  1429939","","15/07/2021","**","","-80.00","0.00","NZD","0.00","2021","202112","PPR","1429939 ITR","","18/06/2021","18/06/2021","ACE.006818784.0000009","2021.PPR.1429939","","0.00","","CG Invoices to be received account"
"","2021 PPR  1433100","2021 PPR  1433100","","15/07/2021","**","","-40.00","0.00","NZD","0.00","2021","202112","PPR","1433100 ITR","","24/06/2021","24/06/2021","ACE.006825805.0000020","2021.PPR.1433100","","0.00","","CG Invoices to be received account"
"","2021 PPR  1433438","2021 PPR  1433438","","15/07/2021","**","","-50.00","0.00","NZD","0.00","2021","202112","PPR","1433438 ITR","","24/06/2021","24/06/2021","ACE.006831081.0000016","2021.PPR.1433438","","0.00","","CG Invoices to be received account"
"","2021 PPR  1433943","2021 PPR  1433943","","15/07/2021","**","","-54.00","0.00","NZD","0.00","2021","202112","PPR","1433943 ITR","","25/06/2021","25/06/2021","ACE.006830656.0000038","2021.PPR.1433943","","0.00","","CG Invoices to be received account"
"","2021 PPR  1433944","2021 PPR  1433944","","15/07/2021","**","","54.00","0.00","NZD","0.00","2021","202112","PPR","1433944 ITR","","25/06/2021","25/06/2021","ACE.006830656.0000034","2021.PPR.1433944","","0.00","","CG Invoices to be received account"
"","2021 PUR   308867","2021 PUR   308867","","15/07/2020","**","","29.00","0.00","NZD","0.00","2021","202103","PUR","308867 VPA","","27/06/2020","17/09/2020","ACE.006732068.0000002","2021.PUR.0308867","","0.00","","CG Invoices to be received account"
"","2021 PUR   308868","2021 PUR   308868","","15/07/2020","**","","-29.00","0.00","NZD","0.00","2021","202103","PUR","308868 VCR","","27/06/2020","17/09/2020","ACE.006732068.0000005","2021.PUR.0308868","","0.00","","CG Invoices to be received account"
"","2021 PUR   308876","2021 PUR   308876","","15/07/2020","**","","45.00","0.00","NZD","0.00","2021","202103","PUR","308876 VPA","","13/06/2020","17/09/2020","ACE.006729534.0000002","2021.PUR.0308876","","0.00","","CG Invoices to be received account"
"","2021 PUR   308958","2021 PUR   308958","","15/07/2020","**","","96.00","0.00","NZD","0.00","2021","202103","PUR","308958 VPA","","27/06/2020","17/09/2020","ACE.006733069.0000012","2021.PUR.0308958","","0.00","","CG Invoices to be received account"
"","2021 PUR   308966","2021 PUR   308966","","15/07/2020","**","","282.00","0.00","NZD","0.00","2021","202103","PUR","308966 VPA","","27/06/2020","17/09/2020","ACE.006733093.0000002","2021.PUR.0308966","","0.00","","CG Invoices to be received account"
"","2021 PUR   308967","2021 PUR   308967","","15/07/2020","**","","132.00","0.00","NZD","0.00","2021","202103","PUR","308967 VPA","","27/06/2020","17/09/2020","ACE.006733093.0000004","2021.PUR.0308967","","0.00","","CG Invoices to be received account"
"","2021 PUR   309437","2021 PUR   309437","","15/08/2020","**","","-45.00","0.00","NZD","0.00","2021","202103","PUR","309437 VPA","","25/07/2020","24/09/2020","ACE.006729534.0000007","2021.PUR.0309437","","0.00","","CG Invoices to be received account"
"","2021 PUR   309446","2021 PUR   309446","","15/08/2020","**","","60.00","0.00","NZD","0.00","2021","202103","PUR","309446 VPA","","31/07/2020","24/09/2020","ACE.006740725.0000002","2021.PUR.0309446","","0.00","","CG Invoices to be received account"
"","2021 PUR   309446","2021 PUR   309446","","15/08/2020","**","","34.00","0.00","NZD","0.00","2021","202103","PUR","309446 VPA","","31/07/2020","24/09/2020","ACE.006740865.0000002","2021.PUR.0309446","","0.00","","CG Invoices to be received account"
"","2021 PUR   309446","2021 PUR   309446","","15/08/2020","**","","36.00","0.00","NZD","0.00","2021","202103","PUR","309446 VPA","","31/07/2020","24/09/2020","ACE.006740865.0000004","2021.PUR.0309446","","0.00","","CG Invoices to be received account"
"","2021 PUR   309446","2021 PUR   309446","","15/08/2020","**","","36.00","0.00","NZD","0.00","2021","202103","PUR","309446 VPA","","31/07/2020","24/09/2020","ACE.006740865.0000006","2021.PUR.0309446","","0.00","","CG Invoices to be received account"
"","2021 PUR   309446","2021 PUR   309446","","15/08/2020","**","","34.00","0.00","NZD","0.00","2021","202103","PUR","309446 VPA","","31/07/2020","24/09/2020","ACE.006740865.0000008","2021.PUR.0309446","","0.00","","CG Invoices to be received account"
"","2021 PUR   309447","2021 PUR   309447","","15/04/2020","**","","72.00","0.00","NZD","0.00","2021","202103","PUR","309447 VCR","","21/03/2020","24/09/2020","ACE.006726521.0000002","2021.PUR.0309447","","0.00","","CG Invoices to be received account"
"","2021 PUR   309453","2021 PUR   309453","","15/08/2020","**","","84.00","0.00","NZD","0.00","2021","202103","PUR","309453 VPA","","04/07/2020","24/09/2020","ACE.006734583.0000002","2021.PUR.0309453","","0.00","","CG Invoices to be received account"
"","2021 PUR   309453","2021 PUR   309453","","15/08/2020","**","","100.00","0.00","NZD","0.00","2021","202103","PUR","309453 VPA","","04/07/2020","24/09/2020","ACE.006734583.0000004","2021.PUR.0309453","","0.00","","CG Invoices to be received account"
"","2021 PUR   309453","2021 PUR   309453","","15/08/2020","**","","74.00","0.00","NZD","0.00","2021","202103","PUR","309453 VPA","","04/07/2020","24/09/2020","ACE.006734585.0000002","2021.PUR.0309453","","0.00","","CG Invoices to be received account"
"","2021 PUR   309453","2021 PUR   309453","","15/08/2020","**","","74.00","0.00","NZD","0.00","2021","202103","PUR","309453 VPA","","04/07/2020","24/09/2020","ACE.006734585.0000004","2021.PUR.0309453","","0.00","","CG Invoices to be received account"
"","2021 PUR   309453","2021 PUR   309453","","15/08/2020","**","","-74.00","0.00","NZD","0.00","2021","202103","PUR","309453 VPA","","04/07/2020","24/09/2020","ACE.006734585.0000009","2021.PUR.0309453","","0.00","","CG Invoices to be received account"
"","2021 PUR   309453","2021 PUR   309453","","15/08/2020","**","","36.00","0.00","NZD","0.00","2021","202103","PUR","309453 VPA","","04/07/2020","24/09/2020","ACE.006734585.0000011","2021.PUR.0309453","","0.00","","CG Invoices to be received account"
