sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2020 PPR  1265064","2020 PPR  1265064","","14/04/2020","**","","-78.54","0.00","NZD","0.00","2020","202010","PPR","1265064 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000070","2020.PPR.1265064","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265065","2020 PPR  1265065","","14/04/2020","**","","-61.09","0.00","NZD","0.00","2020","202010","PPR","1265065 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000071","2020.PPR.1265065","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265066","2020 PPR  1265066","","14/04/2020","**","","-78.54","0.00","NZD","0.00","2020","202010","PPR","1265066 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000072","2020.PPR.1265066","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265067","2020 PPR  1265067","","14/04/2020","**","","-61.09","0.00","NZD","0.00","2020","202010","PPR","1265067 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000073","2020.PPR.1265067","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265068","2020 PPR  1265068","","14/04/2020","**","","-78.54","0.00","NZD","0.00","2020","202010","PPR","1265068 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000074","2020.PPR.1265068","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265069","2020 PPR  1265069","","14/04/2020","**","","-61.09","0.00","NZD","0.00","2020","202010","PPR","1265069 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000077","2020.PPR.1265069","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265070","2020 PPR  1265070","","14/04/2020","**","","-78.54","0.00","NZD","0.00","2020","202010","PPR","1265070 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000078","2020.PPR.1265070","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265071","2020 PPR  1265071","","14/04/2020","**","","-61.09","0.00","NZD","0.00","2020","202010","PPR","1265071 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000061","2020.PPR.1265071","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265072","2020 PPR  1265072","","14/04/2020","**","","-78.54","0.00","NZD","0.00","2020","202010","PPR","1265072 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000062","2020.PPR.1265072","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265073","2020 PPR  1265073","","14/04/2020","**","","-61.09","0.00","NZD","0.00","2020","202010","PPR","1265073 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000067","2020.PPR.1265073","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265074","2020 PPR  1265074","","14/04/2020","**","","-78.54","0.00","NZD","0.00","2020","202010","PPR","1265074 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000068","2020.PPR.1265074","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265075","2020 PPR  1265075","","14/04/2020","**","","-61.09","0.00","NZD","0.00","2020","202010","PPR","1265075 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000075","2020.PPR.1265075","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265076","2020 PPR  1265076","","14/04/2020","**","","-78.54","0.00","NZD","0.00","2020","202010","PPR","1265076 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000076","2020.PPR.1265076","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265077","2020 PPR  1265077","","14/04/2020","**","","-61.09","0.00","NZD","0.00","2020","202010","PPR","1265077 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000065","2020.PPR.1265077","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265078","2020 PPR  1265078","","14/04/2020","**","","-78.54","0.00","NZD","0.00","2020","202010","PPR","1265078 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000066","2020.PPR.1265078","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265079","2020 PPR  1265079","","14/04/2020","**","","-61.09","0.00","NZD","0.00","2020","202010","PPR","1265079 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000063","2020.PPR.1265079","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265080","2020 PPR  1265080","","14/04/2020","**","","-78.54","0.00","NZD","0.00","2020","202010","PPR","1265080 ITR","","14/04/2020","14/04/2020","ACE.006726226.0000064","2020.PPR.1265080","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265081","2020 PPR  1265081","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265081 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000039","2020.PPR.1265081","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265082","2020 PPR  1265082","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265082 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000040","2020.PPR.1265082","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265083","2020 PPR  1265083","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265083 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000041","2020.PPR.1265083","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265084","2020 PPR  1265084","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265084 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000042","2020.PPR.1265084","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265085","2020 PPR  1265085","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265085 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000043","2020.PPR.1265085","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265086","2020 PPR  1265086","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265086 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000044","2020.PPR.1265086","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265087","2020 PPR  1265087","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265087 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000045","2020.PPR.1265087","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265088","2020 PPR  1265088","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265088 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000046","2020.PPR.1265088","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265089","2020 PPR  1265089","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265089 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000037","2020.PPR.1265089","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265090","2020 PPR  1265090","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265090 ITR","","14/04/2020","14/04/2020","ACE.006726255.0000038","2020.PPR.1265090","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265091","2020 PPR  1265091","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265091 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000061","2020.PPR.1265091","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265092","2020 PPR  1265092","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265092 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000060","2020.PPR.1265092","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265093","2020 PPR  1265093","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265093 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000062","2020.PPR.1265093","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265094","2020 PPR  1265094","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265094 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000063","2020.PPR.1265094","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265095","2020 PPR  1265095","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265095 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000077","2020.PPR.1265095","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265096","2020 PPR  1265096","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265096 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000076","2020.PPR.1265096","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265097","2020 PPR  1265097","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265097 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000074","2020.PPR.1265097","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265098","2020 PPR  1265098","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265098 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000075","2020.PPR.1265098","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265099","2020 PPR  1265099","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265099 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000068","2020.PPR.1265099","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265100","2020 PPR  1265100","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265100 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000069","2020.PPR.1265100","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265101","2020 PPR  1265101","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265101 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000070","2020.PPR.1265101","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265102","2020 PPR  1265102","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265102 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000071","2020.PPR.1265102","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265103","2020 PPR  1265103","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265103 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000064","2020.PPR.1265103","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265104","2020 PPR  1265104","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265104 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000065","2020.PPR.1265104","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265105","2020 PPR  1265105","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265105 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000066","2020.PPR.1265105","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265106","2020 PPR  1265106","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265106 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000067","2020.PPR.1265106","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265107","2020 PPR  1265107","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265107 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000072","2020.PPR.1265107","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265108","2020 PPR  1265108","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265108 ITR","","14/04/2020","14/04/2020","ACE.006726248.0000073","2020.PPR.1265108","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265109","2020 PPR  1265109","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265109 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000046","2020.PPR.1265109","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265110","2020 PPR  1265110","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265110 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000047","2020.PPR.1265110","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265111","2020 PPR  1265111","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265111 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000050","2020.PPR.1265111","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265112","2020 PPR  1265112","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265112 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000051","2020.PPR.1265112","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265113","2020 PPR  1265113","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265113 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000054","2020.PPR.1265113","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265114","2020 PPR  1265114","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265114 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000055","2020.PPR.1265114","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265115","2020 PPR  1265115","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265115 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000048","2020.PPR.1265115","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265116","2020 PPR  1265116","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265116 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000049","2020.PPR.1265116","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265117","2020 PPR  1265117","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265117 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000058","2020.PPR.1265117","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265118","2020 PPR  1265118","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265118 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000059","2020.PPR.1265118","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265119","2020 PPR  1265119","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265119 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000056","2020.PPR.1265119","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265120","2020 PPR  1265120","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265120 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000057","2020.PPR.1265120","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265121","2020 PPR  1265121","","14/04/2020","**","","-59.60","0.00","NZD","0.00","2020","202010","PPR","1265121 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000052","2020.PPR.1265121","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265122","2020 PPR  1265122","","14/04/2020","**","","-76.63","0.00","NZD","0.00","2020","202010","PPR","1265122 ITR","","14/04/2020","14/04/2020","ACE.006726263.0000053","2020.PPR.1265122","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265123","2020 PPR  1265123","","14/04/2020","**","","-75.00","0.00","NZD","0.00","2020","202010","PPR","1265123 ITR","","14/04/2020","14/04/2020","ACE.006726269.0000021","2020.PPR.1265123","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265125","2020 PPR  1265125","","14/04/2020","**","","-100.00","0.00","NZD","0.00","2020","202010","PPR","1265125 ITR","","14/04/2020","14/04/2020","ACE.006633648.0000075","2020.PPR.1265125","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265126","2020 PPR  1265126","","14/04/2020","**","","-100.00","0.00","NZD","0.00","2020","202010","PPR","1265126 ITR","","14/04/2020","14/04/2020","ACE.006633648.0000076","2020.PPR.1265126","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265505","2020 PPR  1265505","","01/05/2020","**","","-1,745.00","0.00","NZD","0.00","2020","202011","PPR","1265505 ITR","","01/05/2020","01/05/2020","ACE.006639909.0000022","2020.PPR.1265505","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265547","2020 PPR  1265547","","04/05/2020","**","","-204.00","0.00","NZD","0.00","2020","202011","PPR","1265547 ITR","","04/05/2020","04/05/2020","ACE.006719788.0000019","2020.PPR.1265547","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265548","2020 PPR  1265548","","04/05/2020","**","","-83.00","0.00","NZD","0.00","2020","202011","PPR","1265548 ITR","","04/05/2020","04/05/2020","ACE.006719788.0000020","2020.PPR.1265548","","0.00","","CG Invoices to be received account"
"","2020 PPR  1265550","2020 PPR  1265550","","04/05/2020","**","","-100.00","0.00","NZD","0.00","2020","202011","PPR","1265550 ITR","","04/05/2020","04/05/2020","ACE.006719788.0000021","2020.PPR.1265550","","0.00","","CG Invoices to be received account"
"","2020 PPR  1272497","2020 PPR  1272497","","23/06/2020","**","","-60.00","0.00","NZD","0.00","2020","202012","PPR","1272497 ITR","","23/06/2020","23/06/2020","ACE.006672290.0000026","2020.PPR.1272497","","0.00","","CG Invoices to be received account"
"","2020 PPR  1272498","2020 PPR  1272498","","23/06/2020","**","","-60.00","0.00","NZD","0.00","2020","202012","PPR","1272498 ITR","","23/06/2020","23/06/2020","ACE.006672285.0000026","2020.PPR.1272498","","0.00","","CG Invoices to be received account"
"","2020 PUR   259963","2020 PUR   259963","","15/10/2019","**","","115.62","0.00","NZD","0.00","2020","202003","PUR","259963 VPA","","12/09/2019","12/09/2019","ACE.006326034.0000017","2020.PUR.0259963","","0.00","","CG Invoices to be received account"
"","2021 PPR  1276298","2021 PPR  1276298","","03/07/2020","**","","-5.00","0.00","NZD","0.00","2021","202101","PPR","1276298 ITR","","03/07/2020","03/07/2020","ACE.006731992.0000007","2021.PPR.1276298","","0.00","","CG Invoices to be received account"
"","2021 PPR  1276299","2021 PPR  1276299","","03/07/2020","**","","-5.00","0.00","NZD","0.00","2021","202101","PPR","1276299 ITR","","03/07/2020","03/07/2020","ACE.006731992.0000008","2021.PPR.1276299","","0.00","","CG Invoices to be received account"
"","2021 PPR  1276313","2021 PPR  1276313","","03/07/2020","**","","-100.00","0.00","NZD","0.00","2021","202101","PPR","1276313 ITR","","03/07/2020","03/07/2020","ACE.006715118.0000109","2021.PPR.1276313","","0.00","","CG Invoices to be received account"
"","2021 PPR  1278810","2021 PPR  1278810","","09/07/2020","**","","100.00","0.00","NZD","0.00","2021","202101","PPR","1278810 ITR","","09/07/2020","09/07/2020","ACE.006715118.0000112","2021.PPR.1278810","","0.00","","CG Invoices to be received account"
"","2021 PPR  1278811","2021 PPR  1278811","","09/07/2020","**","","-100.00","0.00","NZD","0.00","2021","202101","PPR","1278811 ITR","","09/07/2020","09/07/2020","ACE.006715118.0000113","2021.PPR.1278811","","0.00","","CG Invoices to be received account"
"","2021 PPR  1281485","2021 PPR  1281485","","16/07/2020","**","","-180.00","0.00","NZD","0.00","2021","202101","PPR","1281485 ITR","","16/07/2020","16/07/2020","ACE.006727338.0000041","2021.PPR.1281485","","0.00","","CG Invoices to be received account"
"","2021 PPR  1288916","2021 PPR  1288916","","03/08/2020","**","","-105.00","0.00","NZD","0.00","2021","202102","PPR","1288916 ITR","","03/08/2020","03/08/2020","ACE.006693068.0000046","2021.PPR.1288916","","0.00","","CG Invoices to be received account"
"","2021 PPR  1288919","2021 PPR  1288919","","03/08/2020","**","","-105.00","0.00","NZD","0.00","2021","202102","PPR","1288919 ITR","","03/08/2020","03/08/2020","ACE.006693072.0000044","2021.PPR.1288919","","0.00","","CG Invoices to be received account"
"","2021 PPR  1288923","2021 PPR  1288923","","03/08/2020","**","","-60.00","0.00","NZD","0.00","2021","202102","PPR","1288923 ITR","","03/08/2020","03/08/2020","ACE.006735629.0000031","2021.PPR.1288923","","0.00","","CG Invoices to be received account"
"","2021 PPR  1288924","2021 PPR  1288924","","03/08/2020","**","","-60.00","0.00","NZD","0.00","2021","202102","PPR","1288924 ITR","","03/08/2020","03/08/2020","ACE.006735632.0000023","2021.PPR.1288924","","0.00","","CG Invoices to be received account"
"","2021 PPR  1289047","2021 PPR  1289047","","03/08/2020","**","","-10.00","0.00","NZD","0.00","2021","202102","PPR","1289047 ITR","","03/08/2020","03/08/2020","ACE.006740905.0000010","2021.PPR.1289047","","0.00","","CG Invoices to be received account"
"","2021 PPR  1289053","2021 PPR  1289053","","03/08/2020","**","","-10.00","0.00","NZD","0.00","2021","202102","PPR","1289053 ITR","","03/08/2020","03/08/2020","ACE.006740900.0000010","2021.PPR.1289053","","0.00","","CG Invoices to be received account"
"","2021 PPR  1291045","2021 PPR  1291045","","06/08/2020","**","","-9.00","0.00","NZD","0.00","2021","202102","PPR","1291045 ITR","","06/08/2020","06/08/2020","ACE.006738065.0000008","2021.PPR.1291045","","0.00","","CG Invoices to be received account"
"","2021 PPR  1291047","2021 PPR  1291047","","06/08/2020","**","","-10.00","0.00","NZD","0.00","2021","202102","PPR","1291047 ITR","","06/08/2020","06/08/2020","ACE.006739293.0000006","2021.PPR.1291047","","0.00","","CG Invoices to be received account"
"","2021 PPR  1291048","2021 PPR  1291048","","06/08/2020","**","","-10.00","0.00","NZD","0.00","2021","202102","PPR","1291048 ITR","","06/08/2020","06/08/2020","ACE.006739293.0000007","2021.PPR.1291048","","0.00","","CG Invoices to be received account"
"","2021 PPR  1291077","2021 PPR  1291077","","06/08/2020","**","","-20.00","0.00","NZD","0.00","2021","202102","PPR","1291077 ITR","","06/08/2020","06/08/2020","ACE.006734106.0000006","2021.PPR.1291077","","0.00","","CG Invoices to be received account"
"","2021 PPR  1293013","2021 PPR  1293013","","11/08/2020","**","","-40.00","0.00","NZD","0.00","2021","202102","PPR","1293013 ITR","","11/08/2020","11/08/2020","ACE.006741851.0000010","2021.PPR.1293013","","0.00","","CG Invoices to be received account"
"","2021 PPR  1293048","2021 PPR  1293048","","11/08/2020","**","","-70.00","0.00","NZD","0.00","2021","202102","PPR","1293048 ITR","","11/08/2020","11/08/2020","ACE.006736358.0000012","2021.PPR.1293048","","0.00","","CG Invoices to be received account"
"","2021 PPR  1293107","2021 PPR  1293107","","11/08/2020","**","","-150.00","0.00","NZD","0.00","2021","202102","PPR","1293107 ITR","","11/08/2020","11/08/2020","ACE.006738071.0000012","2021.PPR.1293107","","0.00","","CG Invoices to be received account"
"","2021 PPR  1293291","2021 PPR  1293291","","11/08/2020","**","","-60.00","0.00","NZD","0.00","2021","202102","PPR","1293291 ITR","","11/08/2020","11/08/2020","ACE.006738982.0000008","2021.PPR.1293291","","0.00","","CG Invoices to be received account"
"","2021 PPR  1293293","2021 PPR  1293293","","11/08/2020","**","","-60.00","0.00","NZD","0.00","2021","202102","PPR","1293293 ITR","","11/08/2020","11/08/2020","ACE.006741548.0000010","2021.PPR.1293293","","0.00","","CG Invoices to be received account"
"","2021 PPR  1294962","2021 PPR  1294962","","14/08/2020","**","","-35.00","0.00","NZD","0.00","2021","202102","PPR","1294962 ITR","","14/08/2020","14/08/2020","ACE.006745609.0000017","2021.PPR.1294962","","0.00","","CG Invoices to be received account"
"","2021 PPR  1295252","2021 PPR  1295252","","16/08/2020","**","","-189.00","0.00","NZD","0.00","2021","202102","PPR","1295252 ITR","","16/08/2020","16/08/2020","ACE.006741045.0000015","2021.PPR.1295252","","0.00","","CG Invoices to be received account"
"","2021 PPR  1295260","2021 PPR  1295260","","16/08/2020","**","","-518.00","0.00","NZD","0.00","2021","202102","PPR","1295260 ITR","","16/08/2020","16/08/2020","ACE.006746092.0000003","2021.PPR.1295260","","0.00","","CG Invoices to be received account"
"","2021 PPR  1295431","2021 PPR  1295431","","17/08/2020","**","","-40.00","0.00","NZD","0.00","2021","202102","PPR","1295431 ITR","","17/08/2020","17/08/2020","ACE.006735646.0000023","2021.PPR.1295431","","0.00","","CG Invoices to be received account"
"","2021 PPR  1295923","2021 PPR  1295923","","18/08/2020","**","","-235.00","0.00","NZD","0.00","2021","202102","PPR","1295923 ITR","","18/08/2020","18/08/2020","ACE.006734027.0000011","2021.PPR.1295923","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297399","2021 PPR  1297399","","24/08/2020","**","","-661.00","0.00","NZD","0.00","2021","202102","PPR","1297399 ITR","","24/08/2020","24/08/2020","ACE.006700247.0000030","2021.PPR.1297399","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297434","2021 PPR  1297434","","24/08/2020","**","","-60.00","0.00","NZD","0.00","2021","202102","PPR","1297434 ITR","","24/08/2020","24/08/2020","ACE.006741045.0000021","2021.PPR.1297434","","0.00","","CG Invoices to be received account"
"","2021 PPR  1297443","2021 PPR  1297443","","24/08/2020","**","","60.00","0.00","NZD","0.00","2021","202102","PPR","1297443 ITR","","24/08/2020","24/08/2020","ACE.006741045.0000022","2021.PPR.1297443","","0.00","","CG Invoices to be received account"
"","2021 PPR  1299576","2021 PPR  1299576","","01/09/2020","**","","-399.00","0.00","NZD","0.00","2021","202103","PPR","1299576 ITR","","01/09/2020","01/09/2020","ACE.006746725.0000028","2021.PPR.1299576","","0.00","","CG Invoices to be received account"
"","2021 PPR  1299577","2021 PPR  1299577","","01/09/2020","**","","-499.00","0.00","NZD","0.00","2021","202103","PPR","1299577 ITR","","01/09/2020","01/09/2020","ACE.006746725.0000029","2021.PPR.1299577","","0.00","","CG Invoices to be received account"
"","2021 PPR  1300002","2021 PPR  1300002","","02/09/2020","**","","-20.00","0.00","NZD","0.00","2021","202103","PPR","1300002 ITR","","02/09/2020","02/09/2020","ACE.006748561.0000005","2021.PPR.1300002","","0.00","","CG Invoices to be received account"
"","2021 PPR  1300294","2021 PPR  1300294","","03/09/2020","**","","-20.00","0.00","NZD","0.00","2021","202103","PPR","1300294 ITR","","03/09/2020","03/09/2020","ACE.006742154.0000009","2021.PPR.1300294","","0.00","","CG Invoices to be received account"
"","2021 PPR  1302977","2021 PPR  1302977","","10/09/2020","**","","-41.00","0.00","NZD","0.00","2021","202103","PPR","1302977 ITR","","10/09/2020","10/09/2020","ACE.006740382.0000014","2021.PPR.1302977","","0.00","","CG Invoices to be received account"
"","2021 PPR  1303221","2021 PPR  1303221","","11/09/2020","**","","-849.14","0.00","NZD","0.00","2021","202103","PPR","1303221 ITR","","11/09/2020","11/09/2020","ACE.006747119.0000009","2021.PPR.1303221","","0.00","","CG Invoices to be received account"
"","2021 PPR  1304048","2021 PPR  1304048","","14/09/2020","**","","212.50","0.00","NZD","0.00","2021","202103","PPR","1304048 ITR","","14/09/2020","14/09/2020","ACE.006688608.0000014","2021.PPR.1304048","","0.00","","CG Invoices to be received account"
"","2021 PPR  1311036","2021 PPR  1311036","","01/10/2020","**","","-35.00","0.00","NZD","0.00","2021","202104","PPR","1311036 ITR","","01/10/2020","01/10/2020","ACE.006749913.0000006","2021.PPR.1311036","","0.00","","CG Invoices to be received account"
"","2021 PPR  1311037","2021 PPR  1311037","","01/10/2020","**","","-35.00","0.00","NZD","0.00","2021","202104","PPR","1311037 ITR","","01/10/2020","01/10/2020","ACE.006749913.0000007","2021.PPR.1311037","","0.00","","CG Invoices to be received account"
"","2021 PPR  1311672","2021 PPR  1311672","","02/10/2020","**","","39.00","0.00","NZD","0.00","2021","202104","PPR","1311672 ITR","","02/10/2020","02/10/2020","ACE.006680978.0000019","2021.PPR.1311672","","0.00","","CG Invoices to be received account"
"","2021 PPR  1311673","2021 PPR  1311673","","02/10/2020","**","","39.00","0.00","NZD","0.00","2021","202104","PPR","1311673 ITR","","02/10/2020","02/10/2020","ACE.006680978.0000020","2021.PPR.1311673","","0.00","","CG Invoices to be received account"
"","2021 PPR  1311766","2021 PPR  1311766","","02/10/2020","**","","-274.00","0.00","NZD","0.00","2021","202104","PPR","1311766 ITR","","02/10/2020","02/10/2020","ACE.006747869.0000018","2021.PPR.1311766","","0.00","","CG Invoices to be received account"
