sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2021 PPR  1352645","2021 PPR  1352645","","15/01/2021","**","","-212.16","0.00","NZD","0.00","2021","202107","PPR","1352645 ITR","","08/01/2021","08/01/2021","ACE.006778246.0000012","2021.PPR.1352645","","0.00","","CG Invoices to be received account"
"","2021 PPR  1352659","2021 PPR  1352659","","15/01/2021","**","","-181.56","0.00","NZD","0.00","2021","202107","PPR","1352659 ITR","","08/01/2021","08/01/2021","ACE.006778644.0000003","2021.PPR.1352659","","0.00","","CG Invoices to be received account"
"","2021 PPR  1356754","2021 PPR  1356754","","28/01/2021","**","","-303.96","0.00","NZD","0.00","2021","202107","PPR","1356754 ITR","","21/01/2021","21/01/2021","ACE.006781893.0000003","2021.PPR.1356754","","0.00","","CG Invoices to be received account"
"","2021 PPR  1357668","2021 PPR  1357668","","29/01/2021","**","","-192.78","0.00","NZD","0.00","2021","202107","PPR","1357668 ITR","","22/01/2021","22/01/2021","ACE.006782654.0000004","2021.PPR.1357668","","0.00","","CG Invoices to be received account"
"","2021 PPR  1360501","2021 PPR  1360501","","05/02/2021","**","","-381.48","0.00","NZD","0.00","2021","202107","PPR","1360501 ITR","","29/01/2021","29/01/2021","ACE.006784511.0000006","2021.PPR.1360501","","0.00","","CG Invoices to be received account"
"","2021 PPR  1368791","2021 PPR  1368791","","24/02/2021","**","","-395.76","0.00","NZD","0.00","2021","202108","PPR","1368791 ITR","","17/02/2021","17/02/2021","ACE.006788705.0000009","2021.PPR.1368791","","0.00","","CG Invoices to be received account"
"","2021 PPR  1375399","2021 PPR  1375399","","10/03/2021","**","","-177.48","0.00","NZD","0.00","2021","202109","PPR","1375399 ITR","","03/03/2021","03/03/2021","ACE.006790095.0000018","2021.PPR.1375399","","0.00","","CG Invoices to be received account"
"","2021 PPR  1376265","2021 PPR  1376265","","12/03/2021","**","","-177.48","0.00","NZD","0.00","2021","202109","PPR","1376265 ITR","","05/03/2021","05/03/2021","ACE.006792467.0000024","2021.PPR.1376265","","0.00","","CG Invoices to be received account"
"","2021 PPR  1377876","2021 PPR  1377876","","16/03/2021","**","","-146.88","0.00","NZD","0.00","2021","202109","PPR","1377876 ITR","","09/03/2021","09/03/2021","ACE.006788224.0000011","2021.PPR.1377876","","0.00","","CG Invoices to be received account"
"","2021 PPR  1390797","2021 PPR  1390797","","13/04/2021","**","","-192.78","0.00","NZD","0.00","2021","202110","PPR","1390797 ITR","","06/04/2021","06/04/2021","ACE.006781587.0000003","2021.PPR.1390797","","0.00","","CG Invoices to be received account"
"","2021 PPR  1390798","2021 PPR  1390798","","13/04/2021","**","","-192.78","0.00","NZD","0.00","2021","202110","PPR","1390798 ITR","","06/04/2021","06/04/2021","ACE.006781588.0000003","2021.PPR.1390798","","0.00","","CG Invoices to be received account"
"","2021 PPR  1394731","2021 PPR  1394731","","20/04/2021","**","","-192.78","0.00","NZD","0.00","2021","202110","PPR","1394731 ITR","","13/04/2021","13/04/2021","ACE.006806985.0000005","2021.PPR.1394731","","0.00","","CG Invoices to be received account"
"","2021 PPR  1408583","2021 PPR  1408583","","17/05/2021","**","","-242.76","0.00","NZD","0.00","2021","202111","PPR","1408583 ITR","","10/05/2021","10/05/2021","ACE.006816258.0000003","2021.PPR.1408583","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409419","2021 PPR  1409419","","18/05/2021","**","","-121.38","0.00","NZD","0.00","2021","202111","PPR","1409419 ITR","","11/05/2021","11/05/2021","ACE.006816929.0000003","2021.PPR.1409419","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409420","2021 PPR  1409420","","18/05/2021","**","","-121.38","0.00","NZD","0.00","2021","202111","PPR","1409420 ITR","","11/05/2021","11/05/2021","ACE.006816929.0000005","2021.PPR.1409420","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409421","2021 PPR  1409421","","18/05/2021","**","","-121.38","0.00","NZD","0.00","2021","202111","PPR","1409421 ITR","","11/05/2021","11/05/2021","ACE.006816929.0000008","2021.PPR.1409421","","0.00","","CG Invoices to be received account"
"","2021 PPR  1409422","2021 PPR  1409422","","18/05/2021","**","","-121.38","0.00","NZD","0.00","2021","202111","PPR","1409422 ITR","","11/05/2021","11/05/2021","ACE.006816929.0000010","2021.PPR.1409422","","0.00","","CG Invoices to be received account"
"","2021 PPR  1415359","2021 PPR  1415359","","28/05/2021","**","","-395.76","0.00","NZD","0.00","2021","202111","PPR","1415359 ITR","","21/05/2021","21/05/2021","ACE.006820574.0000008","2021.PPR.1415359","","0.00","","CG Invoices to be received account"
"","2021 PPR  1415387","2021 PPR  1415387","","28/05/2021","**","","-395.76","0.00","NZD","0.00","2021","202111","PPR","1415387 ITR","","21/05/2021","21/05/2021","ACE.006820575.0000010","2021.PPR.1415387","","0.00","","CG Invoices to be received account"
"","2021 PPR  1418066","2021 PPR  1418066","","03/06/2021","**","","-177.48","0.00","NZD","0.00","2021","202111","PPR","1418066 ITR","","27/05/2021","27/05/2021","ACE.006822897.0000006","2021.PPR.1418066","","0.00","","CG Invoices to be received account"
"","2021 PPR  1420928","2021 PPR  1420928","","09/06/2021","**","","-222.36","0.00","NZD","0.00","2021","202112","PPR","1420928 ITR","","02/06/2021","02/06/2021","ACE.006824919.0000004","2021.PPR.1420928","","0.00","","CG Invoices to be received account"
"","2021 PPR  1431203","2021 PPR  1431203","","28/06/2021","**","","-192.78","0.00","NZD","0.00","2021","202112","PPR","1431203 ITR","","21/06/2021","21/06/2021","ACE.006829677.0000003","2021.PPR.1431203","","0.00","","CG Invoices to be received account"
"","2021 PPR  1431298","2021 PPR  1431298","","28/06/2021","**","","-192.78","0.00","NZD","0.00","2021","202112","PPR","1431298 ITR","","21/06/2021","21/06/2021","ACE.006831556.0000004","2021.PPR.1431298","","0.00","","CG Invoices to be received account"
"","2021 PPR  1431338","2021 PPR  1431338","","28/06/2021","**","","-345.78","0.00","NZD","0.00","2021","202112","PPR","1431338 ITR","","21/06/2021","21/06/2021","ACE.006831556.0000011","2021.PPR.1431338","","0.00","","CG Invoices to be received account"
"","2021 PPR  1434055","2021 PPR  1434055","","02/07/2021","**","","-121.38","0.00","NZD","0.00","2021","202112","PPR","1434055 ITR","","25/06/2021","25/06/2021","ACE.006833153.0000003","2021.PPR.1434055","","0.00","","CG Invoices to be received account"
"","2021 PPR  1434144","2021 PPR  1434144","","02/07/2021","**","","-121.38","0.00","NZD","0.00","2021","202112","PPR","1434144 ITR","","25/06/2021","25/06/2021","ACE.006833225.0000003","2021.PPR.1434144","","0.00","","CG Invoices to be received account"
"","2021 PPR  1435721","2021 PPR  1435721","","06/07/2021","**","","-202.98","0.00","NZD","0.00","2021","202112","PPR","1435721 ITR","","29/06/2021","29/06/2021","ACE.006834023.0000006","2021.PPR.1435721","","0.00","","CG Invoices to be received account"
"","2021 PPR  1435724","2021 PPR  1435724","","06/07/2021","**","","-202.98","0.00","NZD","0.00","2021","202112","PPR","1435724 ITR","","29/06/2021","29/06/2021","ACE.006834020.0000006","2021.PPR.1435724","","0.00","","CG Invoices to be received account"
"","2021 PPR  1435727","2021 PPR  1435727","","06/07/2021","**","","-192.78","0.00","NZD","0.00","2021","202112","PPR","1435727 ITR","","29/06/2021","29/06/2021","ACE.006834047.0000004","2021.PPR.1435727","","0.00","","CG Invoices to be received account"
"","2022 PPR  1439552","2022 PPR  1439552","","15/07/2021","**","","-411.06","0.00","NZD","0.00","2022","202201","PPR","1439552 ITR","","08/07/2021","08/07/2021","ACE.006836814.0000003","2022.PPR.1439552","","0.00","","CG Invoices to be received account"
"","2022 PPR  1440391","2022 PPR  1440391","","16/07/2021","**","","-192.78","0.00","NZD","0.00","2022","202201","PPR","1440391 ITR","","09/07/2021","09/07/2021","ACE.006831091.0000021","2022.PPR.1440391","","0.00","","CG Invoices to be received account"
"","2022 PPR  1451338","2022 PPR  1451338","","06/08/2021","**","","-179.38","0.00","NZD","0.00","2022","202201","PPR","1451338 ITR","","30/07/2021","30/07/2021","ACE.006844271.0000009","2022.PPR.1451338","","0.00","","CG Invoices to be received account"
"","2022 PPR  1452339","2022 PPR  1452339","","09/08/2021","**","","-244.99","0.00","NZD","0.00","2022","202202","PPR","1452339 ITR","","02/08/2021","02/08/2021","ACE.006845135.0000003","2022.PPR.1452339","","0.00","","CG Invoices to be received account"
"","2022 PPR  1458534","2022 PPR  1458534","","20/08/2021","**","","-397.70","0.00","NZD","0.00","2022","202202","PPR","1458534 ITR","","13/08/2021","13/08/2021","ACE.006849205.0000003","2022.PPR.1458534","","0.00","","CG Invoices to be received account"
"","2022 PPR  1458560","2022 PPR  1458560","","20/08/2021","**","","-397.70","0.00","NZD","0.00","2022","202202","PPR","1458560 ITR","","13/08/2021","13/08/2021","ACE.006849225.0000003","2022.PPR.1458560","","0.00","","CG Invoices to be received account"
"","2022 PPR  1465519","2022 PPR  1465519","","15/09/2021","**","","-193.72","0.00","NZD","0.00","2022","202203","PPR","1465519 ITR","","08/09/2021","08/09/2021","ACE.006850492.0000007","2022.PPR.1465519","","0.00","","CG Invoices to be received account"
"","2022 PPR  1465520","2022 PPR  1465520","","15/09/2021","**","","-193.72","0.00","NZD","0.00","2022","202203","PPR","1465520 ITR","","08/09/2021","08/09/2021","ACE.006850492.0000009","2022.PPR.1465520","","0.00","","CG Invoices to be received account"
"","2022 PPR  1481635","2022 PPR  1481635","","23/11/2021","**","","-199.00","0.00","NZD","0.00","2022","202205","PPR","1481635 ITR","","16/11/2021","16/11/2021","ACE.006858149.0000004","2022.PPR.1481635","","0.00","","CG Invoices to be received account"
"","2022 PPR  1481636","2022 PPR  1481636","","23/11/2021","**","","-189.00","0.00","NZD","0.00","2022","202205","PPR","1481636 ITR","","16/11/2021","16/11/2021","ACE.006858149.0000006","2022.PPR.1481636","","0.00","","CG Invoices to be received account"
"","2022 PPR  1488316","2022 PPR  1488316","","21/12/2021","**","","-199.00","0.00","NZD","0.00","2022","202206","PPR","1488316 ITR","","14/12/2021","14/12/2021","ACE.006862014.0000004","2022.PPR.1488316","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492035","2022 PPR  1492035","","18/01/2022","**","","-284.95","0.00","NZD","0.00","2022","202207","PPR","1492035 ITR","","11/01/2022","11/01/2022","ACE.006864039.0000003","2022.PPR.1492035","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492054","2022 PPR  1492054","","18/01/2022","**","","-278.00","0.00","NZD","0.00","2022","202207","PPR","1492054 ITR","","11/01/2022","11/01/2022","ACE.006864040.0000005","2022.PPR.1492054","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492062","2022 PPR  1492062","","18/01/2022","**","","-278.00","0.00","NZD","0.00","2022","202207","PPR","1492062 ITR","","11/01/2022","11/01/2022","ACE.006864054.0000005","2022.PPR.1492062","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492075","2022 PPR  1492075","","18/01/2022","**","","-278.00","0.00","NZD","0.00","2022","202207","PPR","1492075 ITR","","11/01/2022","11/01/2022","ACE.006864100.0000003","2022.PPR.1492075","","0.00","","CG Invoices to be received account"
"","2022 PPR  1502554","2022 PPR  1502554","","02/03/2022","**","","-294.00","0.00","NZD","0.00","2022","202208","PPR","1502554 ITR","","23/02/2022","23/02/2022","ACE.006869941.0000015","2022.PPR.1502554","","0.00","","CG Invoices to be received account"
"","2022 PPR  1502688","2022 PPR  1502688","","03/03/2022","**","","-147.00","0.00","NZD","0.00","2022","202208","PPR","1502688 ITR","","24/02/2022","24/02/2022","ACE.006870199.0000005","2022.PPR.1502688","","0.00","","CG Invoices to be received account"
"","2022 PPR  1502690","2022 PPR  1502690","","03/03/2022","**","","-147.00","0.00","NZD","0.00","2022","202208","PPR","1502690 ITR","","24/02/2022","24/02/2022","ACE.006870199.0000010","2022.PPR.1502690","","0.00","","CG Invoices to be received account"
"","2022 PPR  1502737","2022 PPR  1502737","","03/03/2022","**","","-215.50","0.00","NZD","0.00","2022","202208","PPR","1502737 ITR","","24/02/2022","24/02/2022","ACE.006870199.0000030","2022.PPR.1502737","","0.00","","CG Invoices to be received account"
"","2022 PPR  1502738","2022 PPR  1502738","","03/03/2022","**","","-215.50","0.00","NZD","0.00","2022","202208","PPR","1502738 ITR","","24/02/2022","24/02/2022","ACE.006870199.0000032","2022.PPR.1502738","","0.00","","CG Invoices to be received account"
"","2022 PPR  1506359","2022 PPR  1506359","","22/03/2022","**","","-273.98","0.00","NZD","0.00","2022","202209","PPR","1506359 ITR","","15/03/2022","15/03/2022","ACE.006871878.0000003","2022.PPR.1506359","","0.00","","CG Invoices to be received account"
"","2022 PPR  1506360","2022 PPR  1506360","","22/03/2022","**","","-273.98","0.00","NZD","0.00","2022","202209","PPR","1506360 ITR","","15/03/2022","15/03/2022","ACE.006871878.0000008","2022.PPR.1506360","","0.00","","CG Invoices to be received account"
"","2022 PPR  1506361","2022 PPR  1506361","","22/03/2022","**","","-273.98","0.00","NZD","0.00","2022","202209","PPR","1506361 ITR","","15/03/2022","15/03/2022","ACE.006871878.0000013","2022.PPR.1506361","","0.00","","CG Invoices to be received account"
"","2022 PPR  1506362","2022 PPR  1506362","","22/03/2022","**","","-273.98","0.00","NZD","0.00","2022","202209","PPR","1506362 ITR","","15/03/2022","15/03/2022","ACE.006871878.0000018","2022.PPR.1506362","","0.00","","CG Invoices to be received account"
"","2022 PPR  1521848","2022 PPR  1521848","","12/05/2022","**","","273.98","0.00","NZD","0.00","2022","202211","PPR","1521848 ITR","","05/05/2022","05/05/2022","ACE.006871878.0000025","2022.PPR.1521848","","0.00","","CG Invoices to be received account"
"","2022 PPR  1521849","2022 PPR  1521849","","12/05/2022","**","","-273.98","0.00","NZD","0.00","2022","202211","PPR","1521849 ITR","","05/05/2022","05/05/2022","ACE.006871878.0000026","2022.PPR.1521849","","0.00","","CG Invoices to be received account"
"","2022 PPR  1523610","2022 PPR  1523610","","17/05/2022","**","","-410.54","0.00","NZD","0.00","2022","202211","PPR","1523610 ITR","","10/05/2022","10/05/2022","ACE.006883357.0000022","2022.PPR.1523610","","0.00","","CG Invoices to be received account"
"","2022 PPR  1529552","2022 PPR  1529552","","27/05/2022","**","","-155.82","0.00","NZD","0.00","2022","202211","PPR","1529552 ITR","","20/05/2022","20/05/2022","ACE.006887874.0000003","2022.PPR.1529552","","0.00","","CG Invoices to be received account"
"","2022 PPR  1529553","2022 PPR  1529553","","27/05/2022","**","","-155.82","0.00","NZD","0.00","2022","202211","PPR","1529553 ITR","","20/05/2022","20/05/2022","ACE.006887874.0000005","2022.PPR.1529553","","0.00","","CG Invoices to be received account"
"","2022 PPR  1529554","2022 PPR  1529554","","27/05/2022","**","","-155.82","0.00","NZD","0.00","2022","202211","PPR","1529554 ITR","","20/05/2022","20/05/2022","ACE.006887874.0000008","2022.PPR.1529554","","0.00","","CG Invoices to be received account"
"","2022 PPR  1529555","2022 PPR  1529555","","27/05/2022","**","","-155.82","0.00","NZD","0.00","2022","202211","PPR","1529555 ITR","","20/05/2022","20/05/2022","ACE.006887874.0000010","2022.PPR.1529555","","0.00","","CG Invoices to be received account"
"","2022 PPR  1529556","2022 PPR  1529556","","27/05/2022","**","","-155.82","0.00","NZD","0.00","2022","202211","PPR","1529556 ITR","","20/05/2022","20/05/2022","ACE.006887874.0000013","2022.PPR.1529556","","0.00","","CG Invoices to be received account"
"","2022 PPR  1529557","2022 PPR  1529557","","27/05/2022","**","","-155.82","0.00","NZD","0.00","2022","202211","PPR","1529557 ITR","","20/05/2022","20/05/2022","ACE.006887874.0000015","2022.PPR.1529557","","0.00","","CG Invoices to be received account"
"","2022 PPR  1529911","2022 PPR  1529911","","27/05/2022","**","","-155.82","0.00","NZD","0.00","2022","202211","PPR","1529911 ITR","","20/05/2022","20/05/2022","ACE.006888123.0000004","2022.PPR.1529911","","0.00","","CG Invoices to be received account"
"","2022 PPR  1529912","2022 PPR  1529912","","27/05/2022","**","","-165.17","0.00","NZD","0.00","2022","202211","PPR","1529912 ITR","","20/05/2022","20/05/2022","ACE.006888123.0000010","2022.PPR.1529912","","0.00","","CG Invoices to be received account"
"","2022 PPR  1537072","2022 PPR  1537072","","10/06/2022","**","","-212.93","0.00","NZD","0.00","2022","202212","PPR","1537072 ITR","","03/06/2022","03/06/2022","ACE.006890548.0000012","2022.PPR.1537072","","0.00","","CG Invoices to be received account"
"","2022 PPR  1542490","2022 PPR  1542490","","22/06/2022","**","","-398.00","0.00","NZD","0.00","2022","202212","PPR","1542490 ITR","","15/06/2022","15/06/2022","ACE.006890548.0000018","2022.PPR.1542490","","0.00","","CG Invoices to be received account"
"","2022 PPR  1544599","2022 PPR  1544599","","26/06/2022","**","","-1,025.88","0.00","NZD","0.00","2022","202212","PPR","1544599 ITR","","19/06/2022","19/06/2022","ACE.006897189.0000003","2022.PPR.1544599","","0.00","","CG Invoices to be received account"
"","2022 PPR  1544600","2022 PPR  1544600","","26/06/2022","**","","-1,025.88","0.00","NZD","0.00","2022","202212","PPR","1544600 ITR","","19/06/2022","19/06/2022","ACE.006897189.0000006","2022.PPR.1544600","","0.00","","CG Invoices to be received account"
"","2022 PPR  1544601","2022 PPR  1544601","","26/06/2022","**","","-1,025.88","0.00","NZD","0.00","2022","202212","PPR","1544601 ITR","","19/06/2022","19/06/2022","ACE.006897189.0000009","2022.PPR.1544601","","0.00","","CG Invoices to be received account"
"","2022 PPR  1544602","2022 PPR  1544602","","26/06/2022","**","","-1,025.88","0.00","NZD","0.00","2022","202212","PPR","1544602 ITR","","19/06/2022","19/06/2022","ACE.006897189.0000012","2022.PPR.1544602","","0.00","","CG Invoices to be received account"
"","2022 PPR  1544603","2022 PPR  1544603","","26/06/2022","**","","-1,025.88","0.00","NZD","0.00","2022","202212","PPR","1544603 ITR","","19/06/2022","19/06/2022","ACE.006897189.0000015","2022.PPR.1544603","","0.00","","CG Invoices to be received account"
"","2022 PPR  1544604","2022 PPR  1544604","","26/06/2022","**","","-1,025.88","0.00","NZD","0.00","2022","202212","PPR","1544604 ITR","","19/06/2022","19/06/2022","ACE.006897189.0000018","2022.PPR.1544604","","0.00","","CG Invoices to be received account"
"","2022 PPR  1545158","2022 PPR  1545158","","27/06/2022","**","","-269.00","0.00","NZD","0.00","2022","202212","PPR","1545158 ITR","","20/06/2022","20/06/2022","ACE.006897683.0000011","2022.PPR.1545158","","0.00","","CG Invoices to be received account"
"","2022 PPR  1549370","2022 PPR  1549370","","05/07/2022","**","","-341.96","0.00","NZD","0.00","2022","202212","PPR","1549370 ITR","","28/06/2022","28/06/2022","ACE.006897321.0000003","2022.PPR.1549370","","0.00","","CG Invoices to be received account"
"","2022 PPR  1549371","2022 PPR  1549371","","05/07/2022","**","","-341.96","0.00","NZD","0.00","2022","202212","PPR","1549371 ITR","","28/06/2022","28/06/2022","ACE.006897321.0000005","2022.PPR.1549371","","0.00","","CG Invoices to be received account"
"","2022 PPR  1549373","2022 PPR  1549373","","05/07/2022","**","","-341.96","0.00","NZD","0.00","2022","202212","PPR","1549373 ITR","","28/06/2022","28/06/2022","ACE.006897321.0000008","2022.PPR.1549373","","0.00","","CG Invoices to be received account"
"","2022 PPR  1549374","2022 PPR  1549374","","05/07/2022","**","","-341.96","0.00","NZD","0.00","2022","202212","PPR","1549374 ITR","","28/06/2022","28/06/2022","ACE.006897321.0000010","2022.PPR.1549374","","0.00","","CG Invoices to be received account"
"","2022 PPR  1550197","2022 PPR  1550197","","06/07/2022","**","","-174.07","0.00","NZD","0.00","2022","202212","PPR","1550197 ITR","","29/06/2022","29/06/2022","ACE.006900642.0000003","2022.PPR.1550197","","0.00","","CG Invoices to be received account"
"","2022 PPR  1550198","2022 PPR  1550198","","06/07/2022","**","","-174.07","0.00","NZD","0.00","2022","202212","PPR","1550198 ITR","","29/06/2022","29/06/2022","ACE.006900642.0000006","2022.PPR.1550198","","0.00","","CG Invoices to be received account"
"","2023 PPR  1553034","2023 PPR  1553034","","12/07/2022","**","","-174.07","0.00","NZD","0.00","2023","202301","PPR","1553034 ITR","","05/07/2022","05/07/2022","ACE.006902459.0000004","2023.PPR.1553034","","0.00","","CG Invoices to be received account"
"","2023 PPR  1553461","2023 PPR  1553461","","13/07/2022","**","","-440.84","0.00","NZD","0.00","2023","202301","PPR","1553461 ITR","","06/07/2022","06/07/2022","ACE.006902718.0000003","2023.PPR.1553461","","0.00","","CG Invoices to be received account"
"","2023 PPR  1553462","2023 PPR  1553462","","13/07/2022","**","","-440.84","0.00","NZD","0.00","2023","202301","PPR","1553462 ITR","","06/07/2022","06/07/2022","ACE.006902718.0000006","2023.PPR.1553462","","0.00","","CG Invoices to be received account"
"","2023 PPR  1559943","2023 PPR  1559943","","27/07/2022","**","","-235.87","0.00","NZD","0.00","2023","202301","PPR","1559943 ITR","","20/07/2022","20/07/2022","ACE.006904625.0000011","2023.PPR.1559943","","0.00","","CG Invoices to be received account"
"","2023 PPR  1562774","2023 PPR  1562774","","02/08/2022","**","","212.93","0.00","NZD","0.00","2023","202301","PPR","1562774 ITR","","26/07/2022","26/07/2022","ACE.006890548.0000034","2023.PPR.1562774","","0.00","","CG Invoices to be received account"
"","2023 PPR  1571470","2023 PPR  1571470","","22/08/2022","**","","-81.37","0.00","NZD","0.00","2023","202302","PPR","1571470 ITR","","15/08/2022","15/08/2022","ACE.006913349.0000003","2023.PPR.1571470","","0.00","","CG Invoices to be received account"
"","2023 PPR  1575716","2023 PPR  1575716","","01/09/2022","**","","-143.17","0.00","NZD","0.00","2023","202302","PPR","1575716 ITR","","25/08/2022","25/08/2022","ACE.006915553.0000003","2023.PPR.1575716","","0.00","","CG Invoices to be received account"
"","2023 PPR  1575894","2023 PPR  1575894","","01/09/2022","**","","-199.00","0.00","NZD","0.00","2023","202302","PPR","1575894 ITR","","25/08/2022","25/08/2022","ACE.006915697.0000005","2023.PPR.1575894","","0.00","","CG Invoices to be received account"
"","2023 PPR  1580364","2023 PPR  1580364","","13/09/2022","**","","-368.74","0.00","NZD","0.00","2023","202303","PPR","1580364 ITR","","06/09/2022","06/09/2022","ACE.006917843.0000003","2023.PPR.1580364","","0.00","","CG Invoices to be received account"
"","2023 PPR  1580387","2023 PPR  1580387","","13/09/2022","**","","-184.37","0.00","NZD","0.00","2023","202303","PPR","1580387 ITR","","06/09/2022","06/09/2022","ACE.006917843.0000014","2023.PPR.1580387","","0.00","","CG Invoices to be received account"
"","2023 PPR  1581188","2023 PPR  1581188","","15/09/2022","**","","-229.00","0.00","NZD","0.00","2023","202303","PPR","1581188 ITR","","08/09/2022","08/09/2022","ACE.006918395.0000005","2023.PPR.1581188","","0.00","","CG Invoices to be received account"
"","2023 PPR  1581189","2023 PPR  1581189","","15/09/2022","**","","-229.00","0.00","NZD","0.00","2023","202303","PPR","1581189 ITR","","08/09/2022","08/09/2022","ACE.006918395.0000007","2023.PPR.1581189","","0.00","","CG Invoices to be received account"
"","2023 PPR  1582317","2023 PPR  1582317","","17/09/2022","**","","-368.74","0.00","NZD","0.00","2023","202303","PPR","1582317 ITR","","10/09/2022","10/09/2022","ACE.006918994.0000003","2023.PPR.1582317","","0.00","","CG Invoices to be received account"
"","2023 PPR  1582318","2023 PPR  1582318","","17/09/2022","**","","-184.37","0.00","NZD","0.00","2023","202303","PPR","1582318 ITR","","10/09/2022","10/09/2022","ACE.006918994.0000005","2023.PPR.1582318","","0.00","","CG Invoices to be received account"
"","2023 PPR  1583266","2023 PPR  1583266","","20/09/2022","**","","-184.37","0.00","NZD","0.00","2023","202303","PPR","1583266 ITR","","13/09/2022","13/09/2022","ACE.006919466.0000003","2023.PPR.1583266","","0.00","","CG Invoices to be received account"
"","2023 PPR  1607939","2023 PPR  1607939","","21/11/2022","**","","-119.00","0.00","NZD","0.00","2023","202305","PPR","1607939 ITR","","14/11/2022","14/11/2022","ACE.006931469.0000009","2023.PPR.1607939","","0.00","","CG Invoices to be received account"
"","2023 PPR  1607940","2023 PPR  1607940","","21/11/2022","**","","-265.00","0.00","NZD","0.00","2023","202305","PPR","1607940 ITR","","14/11/2022","14/11/2022","ACE.006931469.0000011","2023.PPR.1607940","","0.00","","CG Invoices to be received account"
"","2023 PPR  1608058","2023 PPR  1608058","","21/11/2022","**","","-184.37","0.00","NZD","0.00","2023","202305","PPR","1608058 ITR","","14/11/2022","14/11/2022","ACE.006931613.0000003","2023.PPR.1608058","","0.00","","CG Invoices to be received account"
"","2023 PPR  1608059","2023 PPR  1608059","","21/11/2022","**","","-184.37","0.00","NZD","0.00","2023","202305","PPR","1608059 ITR","","14/11/2022","14/11/2022","ACE.006931613.0000005","2023.PPR.1608059","","0.00","","CG Invoices to be received account"
"","2023 PPR  1608858","2023 PPR  1608858","","23/11/2022","**","","-349.00","0.00","NZD","0.00","2023","202305","PPR","1608858 ITR","","16/11/2022","16/11/2022","ACE.006930604.0000013","2023.PPR.1608858","","0.00","","CG Invoices to be received account"
"","2023 PPR  1608859","2023 PPR  1608859","","23/11/2022","**","","-234.00","0.00","NZD","0.00","2023","202305","PPR","1608859 ITR","","16/11/2022","16/11/2022","ACE.006930604.0000015","2023.PPR.1608859","","0.00","","CG Invoices to be received account"
"","2023 PPR  1609176","2023 PPR  1609176","","24/11/2022","**","","-400.66","0.00","NZD","0.00","2023","202305","PPR","1609176 ITR","","17/11/2022","17/11/2022","ACE.006932331.0000003","2023.PPR.1609176","","0.00","","CG Invoices to be received account"
"","2023 PPR  1609177","2023 PPR  1609177","","24/11/2022","**","","-400.68","0.00","NZD","0.00","2023","202305","PPR","1609177 ITR","","17/11/2022","17/11/2022","ACE.006932331.0000005","2023.PPR.1609177","","0.00","","CG Invoices to be received account"
"","2023 PPR  1611521","2023 PPR  1611521","","01/12/2022","**","","-801.34","0.00","NZD","0.00","2023","202305","PPR","1611521 ITR","","24/11/2022","24/11/2022","ACE.006925129.0000012","2023.PPR.1611521","","0.00","","CG Invoices to be received account"
"","2023 PPR  1612646","2023 PPR  1612646","","05/12/2022","**","","-184.00","0.00","NZD","0.00","2023","202305","PPR","1612646 ITR","","28/11/2022","28/11/2022","ACE.006933778.0000014","2023.PPR.1612646","","0.00","","CG Invoices to be received account"
"","2023 PPR  1612647","2023 PPR  1612647","","05/12/2022","**","","-164.00","0.00","NZD","0.00","2023","202305","PPR","1612647 ITR","","28/11/2022","28/11/2022","ACE.006933778.0000016","2023.PPR.1612647","","0.00","","CG Invoices to be received account"
"","2023 PPR  1612664","2023 PPR  1612664","","05/12/2022","**","","-184.00","0.00","NZD","0.00","2023","202305","PPR","1612664 ITR","","28/11/2022","28/11/2022","ACE.006933781.0000013","2023.PPR.1612664","","0.00","","CG Invoices to be received account"
"","2023 PPR  1612665","2023 PPR  1612665","","05/12/2022","**","","-164.00","0.00","NZD","0.00","2023","202305","PPR","1612665 ITR","","28/11/2022","28/11/2022","ACE.006933781.0000015","2023.PPR.1612665","","0.00","","CG Invoices to be received account"
"","2023 PPR  1612680","2023 PPR  1612680","","05/12/2022","**","","-184.00","0.00","NZD","0.00","2023","202305","PPR","1612680 ITR","","28/11/2022","28/11/2022","ACE.006933779.0000016","2023.PPR.1612680","","0.00","","CG Invoices to be received account"
"","2023 PPR  1613039","2023 PPR  1613039","","06/12/2022","**","","-482.04","0.00","NZD","0.00","2023","202305","PPR","1613039 ITR","","29/11/2022","29/11/2022","ACE.006934016.0000005","2023.PPR.1613039","","0.00","","CG Invoices to be received account"
"","2023 PPR  1614478","2023 PPR  1614478","","12/12/2022","**","","-234.00","0.00","NZD","0.00","2023","202306","PPR","1614478 ITR","","05/12/2022","05/12/2022","ACE.006934669.0000005","2023.PPR.1614478","","0.00","","CG Invoices to be received account"
