sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2021 PPR  1430666","2021 PPR  1430666","","15/07/2021","**","","-174.00","0.00","NZD","0.00","2021","202112","PPR","1430666 ITR","","19/06/2021","19/06/2021","ACE.006831054.0000002","2021.PPR.1430666","","0.00","","CG Invoices to be received account"
"","2021 PPR  1431330","2021 PPR  1431330","","15/07/2021","**","","-348.00","0.00","NZD","0.00","2021","202112","PPR","1431330 ITR","","21/06/2021","21/06/2021","ACE.006831529.0000006","2021.PPR.1431330","","0.00","","CG Invoices to be received account"
"","2021 PUR   333623","2021 PUR   333623","","15/05/2021","**","","282.00","0.00","NZD","0.00","2021","202111","PUR","333623 VPA","","19/04/2021","21/05/2021","ACE.006805030.0000008","2021.PUR.0333623","","0.00","","CG Invoices to be received account"
"","2021 PUR   333953","2021 PUR   333953","","15/06/2021","**","","174.00","0.00","NZD","0.00","2021","202111","PUR","333953 VPA","","17/05/2021","25/05/2021","ACE.006802119.0000012","2021.PUR.0333953","","0.00","","CG Invoices to be received account"
"","2022 PPR  1436910","2022 PPR  1436910","","15/08/2021","**","","-1,204.79","0.00","NZD","0.00","2022","202201","PPR","1436910 ITR","","02/07/2021","02/07/2021","ACE.006835248.0000002","2022.PPR.1436910","","0.00","","CG Invoices to be received account"
"","2022 PPR  1436911","2022 PPR  1436911","","15/08/2021","**","","-1,204.79","0.00","NZD","0.00","2022","202201","PPR","1436911 ITR","","02/07/2021","02/07/2021","ACE.006835248.0000003","2022.PPR.1436911","","0.00","","CG Invoices to be received account"
"","2022 PPR  1437522","2022 PPR  1437522","","15/08/2021","**","","-204.00","0.00","NZD","0.00","2022","202201","PPR","1437522 ITR","","04/07/2021","04/07/2021","ACE.006835482.0000002","2022.PPR.1437522","","0.00","","CG Invoices to be received account"
"","2022 PPR  1442686","2022 PPR  1442686","","15/08/2021","**","","-978.64","0.00","NZD","0.00","2022","202201","PPR","1442686 ITR","","14/07/2021","14/07/2021","ACE.006838684.0000002","2022.PPR.1442686","","0.00","","CG Invoices to be received account"
"","2022 PPR  1442687","2022 PPR  1442687","","15/08/2021","**","","-390.00","0.00","NZD","0.00","2022","202201","PPR","1442687 ITR","","14/07/2021","14/07/2021","ACE.006838684.0000004","2022.PPR.1442687","","0.00","","CG Invoices to be received account"
"","2022 PPR  1443348","2022 PPR  1443348","","15/08/2021","**","","-540.00","0.00","NZD","0.00","2022","202201","PPR","1443348 ITR","","15/07/2021","15/07/2021","ACE.006839167.0000002","2022.PPR.1443348","","0.00","","CG Invoices to be received account"
"","2022 PPR  1444174","2022 PPR  1444174","","15/08/2021","**","","810.06","0.00","NZD","0.00","2022","202201","PPR","1444174 ITR","","16/07/2021","16/07/2021","ACE.006818191.0000030","2022.PPR.1444174","","0.00","","CG Invoices to be received account"
"","2022 PPR  1445040","2022 PPR  1445040","","15/08/2021","**","","-494.00","0.00","NZD","0.00","2022","202201","PPR","1445040 ITR","","19/07/2021","19/07/2021","ACE.006840045.0000002","2022.PPR.1445040","","0.00","","CG Invoices to be received account"
"","2022 PPR  1446233","2022 PPR  1446233","","15/08/2021","**","","-54.00","0.00","NZD","0.00","2022","202201","PPR","1446233 ITR","","21/07/2021","21/07/2021","ACE.006840977.0000002","2022.PPR.1446233","","0.00","","CG Invoices to be received account"
"","2022 PPR  1446234","2022 PPR  1446234","","15/08/2021","**","","-54.00","0.00","NZD","0.00","2022","202201","PPR","1446234 ITR","","21/07/2021","21/07/2021","ACE.006840977.0000003","2022.PPR.1446234","","0.00","","CG Invoices to be received account"
"","2022 PPR  1446632","2022 PPR  1446632","","15/08/2021","**","","-54.00","0.00","NZD","0.00","2022","202201","PPR","1446632 ITR","","21/07/2021","21/07/2021","ACE.006841384.0000002","2022.PPR.1446632","","0.00","","CG Invoices to be received account"
"","2022 PPR  1447301","2022 PPR  1447301","","15/08/2021","**","","-162.00","0.00","NZD","0.00","2022","202201","PPR","1447301 ITR","","22/07/2021","22/07/2021","ACE.006841760.0000002","2022.PPR.1447301","","0.00","","CG Invoices to be received account"
"","2022 PPR  1448646","2022 PPR  1448646","","15/08/2021","**","","-3,186.00","0.00","NZD","0.00","2022","202201","PPR","1448646 ITR","","26/07/2021","26/07/2021","ACE.006842588.0000006","2022.PPR.1448646","","0.00","","CG Invoices to be received account"
"","2022 PPR  1448652","2022 PPR  1448652","","15/08/2021","**","","-216.00","0.00","NZD","0.00","2022","202201","PPR","1448652 ITR","","26/07/2021","26/07/2021","ACE.006842590.0000002","2022.PPR.1448652","","0.00","","CG Invoices to be received account"
"","2022 PPR  1450014","2022 PPR  1450014","","15/08/2021","**","","-174.00","0.00","NZD","0.00","2022","202201","PPR","1450014 ITR","","28/07/2021","28/07/2021","ACE.006843495.0000002","2022.PPR.1450014","","0.00","","CG Invoices to be received account"
"","2022 PPR  1451307","2022 PPR  1451307","","15/08/2021","**","","348.00","0.00","NZD","0.00","2022","202201","PPR","1451307 ITR","","30/07/2021","30/07/2021","ACE.006836080.0000029","2022.PPR.1451307","","0.00","","CG Invoices to be received account"
"","2022 PPR  1451512","2022 PPR  1451512","","15/08/2021","**","","-228.00","0.00","NZD","0.00","2022","202201","PPR","1451512 ITR","","30/07/2021","30/07/2021","ACE.006844513.0000002","2022.PPR.1451512","","0.00","","CG Invoices to be received account"
"","2022 PPR  1452076","2022 PPR  1452076","","15/09/2021","**","","-174.00","0.00","NZD","0.00","2022","202202","PPR","1452076 ITR","","02/08/2021","02/08/2021","ACE.006844651.0000002","2022.PPR.1452076","","0.00","","CG Invoices to be received account"
"","2022 PPR  1453531","2022 PPR  1453531","","15/09/2021","**","","-174.00","0.00","NZD","0.00","2022","202202","PPR","1453531 ITR","","04/08/2021","04/08/2021","ACE.006845874.0000002","2022.PPR.1453531","","0.00","","CG Invoices to be received account"
"","2022 PPR  1453658","2022 PPR  1453658","","15/09/2021","**","","-815.00","0.00","NZD","0.00","2022","202202","PPR","1453658 ITR","","04/08/2021","04/08/2021","ACE.006846062.0000002","2022.PPR.1453658","","0.00","","CG Invoices to be received account"
"","2022 PPR  1454266","2022 PPR  1454266","","15/09/2021","**","","-216.00","0.00","NZD","0.00","2022","202202","PPR","1454266 ITR","","05/08/2021","05/08/2021","ACE.006846450.0000002","2022.PPR.1454266","","0.00","","CG Invoices to be received account"
"","2022 PPR  1454816","2022 PPR  1454816","","15/09/2021","**","","-3,266.57","0.00","NZD","0.00","2022","202202","PPR","1454816 ITR","","06/08/2021","06/08/2021","ACE.006846734.0000002","2022.PPR.1454816","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455779","2022 PPR  1455779","","15/09/2021","**","","-174.00","0.00","NZD","0.00","2022","202202","PPR","1455779 ITR","","09/08/2021","09/08/2021","ACE.006847261.0000002","2022.PPR.1455779","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455826","2022 PPR  1455826","","15/09/2021","**","","-162.00","0.00","NZD","0.00","2022","202202","PPR","1455826 ITR","","09/08/2021","09/08/2021","ACE.006847341.0000004","2022.PPR.1455826","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455860","2022 PPR  1455860","","15/09/2021","**","","-390.00","0.00","NZD","0.00","2022","202202","PPR","1455860 ITR","","09/08/2021","09/08/2021","ACE.006847391.0000002","2022.PPR.1455860","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455979","2022 PPR  1455979","","15/09/2021","**","","-54.00","0.00","NZD","0.00","2022","202202","PPR","1455979 ITR","","09/08/2021","09/08/2021","ACE.006847459.0000002","2022.PPR.1455979","","0.00","","CG Invoices to be received account"
"","2022 PPR  1455985","2022 PPR  1455985","","15/09/2021","**","","-108.00","0.00","NZD","0.00","2022","202202","PPR","1455985 ITR","","09/08/2021","09/08/2021","ACE.006847462.0000004","2022.PPR.1455985","","0.00","","CG Invoices to be received account"
"","2022 PPR  1456609","2022 PPR  1456609","","15/09/2021","**","","-54.00","0.00","NZD","0.00","2022","202202","PPR","1456609 ITR","","10/08/2021","10/08/2021","ACE.006847965.0000002","2022.PPR.1456609","","0.00","","CG Invoices to be received account"
"","2022 PPR  1457003","2022 PPR  1457003","","15/09/2021","**","","-606.00","0.00","NZD","0.00","2022","202202","PPR","1457003 ITR","","11/08/2021","11/08/2021","ACE.006848106.0000002","2022.PPR.1457003","","0.00","","CG Invoices to be received account"
"","2022 PPR  1457077","2022 PPR  1457077","","15/09/2021","**","","-54.00","0.00","NZD","0.00","2022","202202","PPR","1457077 ITR","","11/08/2021","11/08/2021","ACE.006848185.0000002","2022.PPR.1457077","","0.00","","CG Invoices to be received account"
"","2022 PPR  1457131","2022 PPR  1457131","","15/09/2021","**","","-654.07","0.00","NZD","0.00","2022","202202","PPR","1457131 ITR","","11/08/2021","11/08/2021","ACE.006848284.0000002","2022.PPR.1457131","","0.00","","CG Invoices to be received account"
"","2022 PPR  1459543","2022 PPR  1459543","","15/09/2021","**","","-552.32","0.00","NZD","0.00","2022","202202","PPR","1459543 ITR","","16/08/2021","16/08/2021","ACE.006849409.0000016","2022.PPR.1459543","","0.00","","CG Invoices to be received account"
"","2022 PPR  1459544","2022 PPR  1459544","","15/09/2021","**","","-617.73","0.00","NZD","0.00","2022","202202","PPR","1459544 ITR","","16/08/2021","16/08/2021","ACE.006849413.0000012","2022.PPR.1459544","","0.00","","CG Invoices to be received account"
"","2022 PPR  1459547","2022 PPR  1459547","","15/09/2021","**","","-552.32","0.00","NZD","0.00","2022","202202","PPR","1459547 ITR","","16/08/2021","16/08/2021","ACE.006849410.0000016","2022.PPR.1459547","","0.00","","CG Invoices to be received account"
"","2022 PPR  1459548","2022 PPR  1459548","","15/09/2021","**","","-552.32","0.00","NZD","0.00","2022","202202","PPR","1459548 ITR","","16/08/2021","16/08/2021","ACE.006849440.0000006","2022.PPR.1459548","","0.00","","CG Invoices to be received account"
"","2022 PPR  1460017","2022 PPR  1460017","","15/09/2021","**","","-174.00","0.00","NZD","0.00","2022","202202","PPR","1460017 ITR","","17/08/2021","17/08/2021","ACE.006849388.0000008","2022.PPR.1460017","","0.00","","CG Invoices to be received account"
"","2022 PPR  1460076","2022 PPR  1460076","","15/09/2021","**","","-178.00","0.00","NZD","0.00","2022","202202","PPR","1460076 ITR","","17/08/2021","17/08/2021","ACE.006850035.0000004","2022.PPR.1460076","","0.00","","CG Invoices to be received account"
"","2022 PPR  1461550","2022 PPR  1461550","","15/09/2021","**","","-54.00","0.00","NZD","0.00","2022","202202","PPR","1461550 ITR","","19/08/2021","19/08/2021","ACE.006850370.0000004","2022.PPR.1461550","","0.00","","CG Invoices to be received account"
"","2022 PPR  1461714","2022 PPR  1461714","","15/09/2021","**","","-575.00","0.00","NZD","0.00","2022","202202","PPR","1461714 ITR","","20/08/2021","20/08/2021","ACE.006850376.0000002","2022.PPR.1461714","","0.00","","CG Invoices to be received account"
"","2022 PPR  1462709","2022 PPR  1462709","","15/09/2021","**","","-54.00","0.00","NZD","0.00","2022","202202","PPR","1462709 ITR","","26/08/2021","26/08/2021","ACE.006766630.0000029","2022.PPR.1462709","","0.00","","CG Invoices to be received account"
"","2022 PPR  1464284","2022 PPR  1464284","","15/10/2021","**","","-54.00","0.00","NZD","0.00","2022","202203","PPR","1464284 ITR","","02/09/2021","02/09/2021","ACE.006850842.0000004","2022.PPR.1464284","","0.00","","CG Invoices to be received account"
"","2022 PPR  1464285","2022 PPR  1464285","","15/10/2021","**","","-54.00","0.00","NZD","0.00","2022","202203","PPR","1464285 ITR","","02/09/2021","02/09/2021","ACE.006850528.0000002","2022.PPR.1464285","","0.00","","CG Invoices to be received account"
"","2022 PPR  1465603","2022 PPR  1465603","","15/10/2021","**","","-54.00","0.00","NZD","0.00","2022","202203","PPR","1465603 ITR","","08/09/2021","08/09/2021","ACE.006850525.0000004","2022.PPR.1465603","","0.00","","CG Invoices to be received account"
"","2022 PPR  1465619","2022 PPR  1465619","","15/10/2021","**","","-214.00","0.00","NZD","0.00","2022","202203","PPR","1465619 ITR","","08/09/2021","08/09/2021","ACE.006844245.0000026","2022.PPR.1465619","","0.00","","CG Invoices to be received account"
"","2022 PPR  1466463","2022 PPR  1466463","","15/10/2021","**","","-516.60","0.00","NZD","0.00","2022","202203","PPR","1466463 ITR","","10/09/2021","10/09/2021","ACE.006851237.0000012","2022.PPR.1466463","","0.00","","CG Invoices to be received account"
"","2022 PPR  1467867","2022 PPR  1467867","","15/10/2021","**","","-174.00","0.00","NZD","0.00","2022","202203","PPR","1467867 ITR","","17/09/2021","17/09/2021","ACE.006851853.0000002","2022.PPR.1467867","","0.00","","CG Invoices to be received account"
"","2022 PPR  1469579","2022 PPR  1469579","","15/10/2021","**","","390.00","0.00","NZD","0.00","2022","202203","PPR","1469579 ITR","","23/09/2021","23/09/2021","ACE.006838684.0000015","2022.PPR.1469579","","0.00","","CG Invoices to be received account"
"","2022 PPR  1469582","2022 PPR  1469582","","15/10/2021","**","","978.64","0.00","NZD","0.00","2022","202203","PPR","1469582 ITR","","23/09/2021","23/09/2021","ACE.006838684.0000017","2022.PPR.1469582","","0.00","","CG Invoices to be received account"
"","2022 PPR  1469909","2022 PPR  1469909","","15/10/2021","**","","-174.00","0.00","NZD","0.00","2022","202203","PPR","1469909 ITR","","24/09/2021","24/09/2021","ACE.006852629.0000002","2022.PPR.1469909","","0.00","","CG Invoices to be received account"
"","2022 PPR  1470900","2022 PPR  1470900","","15/10/2021","**","","-174.00","0.00","NZD","0.00","2022","202203","PPR","1470900 ITR","","29/09/2021","29/09/2021","ACE.006853065.0000002","2022.PPR.1470900","","0.00","","CG Invoices to be received account"
"","2022 PPR  1471581","2022 PPR  1471581","","15/11/2021","**","","-208.00","0.00","NZD","0.00","2022","202204","PPR","1471581 ITR","","01/10/2021","01/10/2021","ACE.006853425.0000002","2022.PPR.1471581","","0.00","","CG Invoices to be received account"
"","2022 PPR  1471582","2022 PPR  1471582","","15/11/2021","**","","-226.00","0.00","NZD","0.00","2022","202204","PPR","1471582 ITR","","01/10/2021","01/10/2021","ACE.006853425.0000004","2022.PPR.1471582","","0.00","","CG Invoices to be received account"
"","2022 PPR  1472309","2022 PPR  1472309","","15/11/2021","**","","-174.00","0.00","NZD","0.00","2022","202204","PPR","1472309 ITR","","05/10/2021","05/10/2021","ACE.006851934.0000016","2022.PPR.1472309","","0.00","","CG Invoices to be received account"
"","2022 PPR  1472495","2022 PPR  1472495","","15/11/2021","**","","-228.00","0.00","NZD","0.00","2022","202204","PPR","1472495 ITR","","05/10/2021","05/10/2021","ACE.006853755.0000002","2022.PPR.1472495","","0.00","","CG Invoices to be received account"
"","2022 PPR  1472545","2022 PPR  1472545","","15/11/2021","**","","-174.00","0.00","NZD","0.00","2022","202204","PPR","1472545 ITR","","05/10/2021","05/10/2021","ACE.006853797.0000002","2022.PPR.1472545","","0.00","","CG Invoices to be received account"
"","2022 PPR  1473186","2022 PPR  1473186","","15/11/2021","**","","-54.00","0.00","NZD","0.00","2022","202204","PPR","1473186 ITR","","07/10/2021","07/10/2021","ACE.006853969.0000004","2022.PPR.1473186","","0.00","","CG Invoices to be received account"
"","2022 PPR  1473907","2022 PPR  1473907","","15/11/2021","**","","-174.00","0.00","NZD","0.00","2022","202204","PPR","1473907 ITR","","11/10/2021","11/10/2021","ACE.006854248.0000002","2022.PPR.1473907","","0.00","","CG Invoices to be received account"
"","2022 PPR  1475505","2022 PPR  1475505","","15/11/2021","**","","-189.00","0.00","NZD","0.00","2022","202204","PPR","1475505 ITR","","18/10/2021","18/10/2021","ACE.006855032.0000002","2022.PPR.1475505","","0.00","","CG Invoices to be received account"
"","2022 PPR  1476187","2022 PPR  1476187","","15/11/2021","**","","-48.00","0.00","NZD","0.00","2022","202204","PPR","1476187 ITR","","20/10/2021","20/10/2021","ACE.006855204.0000007","2022.PPR.1476187","","0.00","","CG Invoices to be received account"
"","2022 PPR  1476467","2022 PPR  1476467","","15/11/2021","**","","-432.00","0.00","NZD","0.00","2022","202204","PPR","1476467 ITR","","21/10/2021","21/10/2021","ACE.006855419.0000002","2022.PPR.1476467","","0.00","","CG Invoices to be received account"
"","2022 PPR  1476468","2022 PPR  1476468","","15/11/2021","**","","-432.00","0.00","NZD","0.00","2022","202204","PPR","1476468 ITR","","21/10/2021","21/10/2021","ACE.006855419.0000003","2022.PPR.1476468","","0.00","","CG Invoices to be received account"
"","2022 PPR  1476469","2022 PPR  1476469","","15/11/2021","**","","-432.00","0.00","NZD","0.00","2022","202204","PPR","1476469 ITR","","21/10/2021","21/10/2021","ACE.006855419.0000004","2022.PPR.1476469","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477621","2022 PPR  1477621","","15/11/2021","**","","-189.00","0.00","NZD","0.00","2022","202204","PPR","1477621 ITR","","27/10/2021","27/10/2021","ACE.006855887.0000002","2022.PPR.1477621","","0.00","","CG Invoices to be received account"
"","2022 PPR  1477836","2022 PPR  1477836","","15/11/2021","**","","-54.00","0.00","NZD","0.00","2022","202204","PPR","1477836 ITR","","28/10/2021","28/10/2021","ACE.006855987.0000004","2022.PPR.1477836","","0.00","","CG Invoices to be received account"
"","2022 PPR  1478696","2022 PPR  1478696","","15/12/2021","**","","-174.00","0.00","NZD","0.00","2022","202205","PPR","1478696 ITR","","02/11/2021","02/11/2021","ACE.006856441.0000002","2022.PPR.1478696","","0.00","","CG Invoices to be received account"
"","2022 PPR  1480116","2022 PPR  1480116","","15/12/2021","**","","-123.00","0.00","NZD","0.00","2022","202205","PPR","1480116 ITR","","09/11/2021","09/11/2021","ACE.006857384.0000006","2022.PPR.1480116","","0.00","","CG Invoices to be received account"
"","2022 PPR  1480356","2022 PPR  1480356","","15/12/2021","**","","-628.43","0.00","NZD","0.00","2022","202205","PPR","1480356 ITR","","10/11/2021","10/11/2021","ACE.006857235.0000016","2022.PPR.1480356","","0.00","","CG Invoices to be received account"
"","2022 PPR  1480743","2022 PPR  1480743","","15/12/2021","**","","-174.00","0.00","NZD","0.00","2022","202205","PPR","1480743 ITR","","11/11/2021","11/11/2021","ACE.006857740.0000002","2022.PPR.1480743","","0.00","","CG Invoices to be received account"
"","2022 PPR  1481329","2022 PPR  1481329","","15/12/2021","**","","-400.00","0.00","NZD","0.00","2022","202205","PPR","1481329 ITR","","15/11/2021","15/11/2021","ACE.006857898.0000002","2022.PPR.1481329","","0.00","","CG Invoices to be received account"
"","2022 PPR  1481400","2022 PPR  1481400","","15/12/2021","**","","-434.00","0.00","NZD","0.00","2022","202205","PPR","1481400 ITR","","15/11/2021","15/11/2021","ACE.006857898.0000016","2022.PPR.1481400","","0.00","","CG Invoices to be received account"
"","2022 PPR  1482368","2022 PPR  1482368","","15/12/2021","**","","432.00","0.00","NZD","0.00","2022","202205","PPR","1482368 ITR","","19/11/2021","19/11/2021","ACE.006855419.0000018","2022.PPR.1482368","","0.00","","CG Invoices to be received account"
"","2022 PPR  1482369","2022 PPR  1482369","","15/12/2021","**","","432.00","0.00","NZD","0.00","2022","202205","PPR","1482369 ITR","","19/11/2021","19/11/2021","ACE.006855419.0000020","2022.PPR.1482369","","0.00","","CG Invoices to be received account"
"","2022 PPR  1482370","2022 PPR  1482370","","15/12/2021","**","","-378.00","0.00","NZD","0.00","2022","202205","PPR","1482370 ITR","","19/11/2021","19/11/2021","ACE.006855419.0000019","2022.PPR.1482370","","0.00","","CG Invoices to be received account"
"","2022 PPR  1482372","2022 PPR  1482372","","15/12/2021","**","","432.00","0.00","NZD","0.00","2022","202205","PPR","1482372 ITR","","19/11/2021","19/11/2021","ACE.006855419.0000022","2022.PPR.1482372","","0.00","","CG Invoices to be received account"
"","2022 PPR  1482373","2022 PPR  1482373","","15/12/2021","**","","378.00","0.00","NZD","0.00","2022","202205","PPR","1482373 ITR","","19/11/2021","19/11/2021","ACE.006855419.0000024","2022.PPR.1482373","","0.00","","CG Invoices to be received account"
"","2022 PPR  1482858","2022 PPR  1482858","","15/12/2021","**","","-189.00","0.00","NZD","0.00","2022","202205","PPR","1482858 ITR","","22/11/2021","22/11/2021","ACE.006858826.0000002","2022.PPR.1482858","","0.00","","CG Invoices to be received account"
"","2022 PPR  1483854","2022 PPR  1483854","","15/12/2021","**","","-189.00","0.00","NZD","0.00","2022","202205","PPR","1483854 ITR","","25/11/2021","25/11/2021","ACE.006859534.0000002","2022.PPR.1483854","","0.00","","CG Invoices to be received account"
"","2022 PPR  1484821","2022 PPR  1484821","","15/12/2021","**","","-189.00","0.00","NZD","0.00","2022","202205","PPR","1484821 ITR","","30/11/2021","30/11/2021","ACE.006860095.0000002","2022.PPR.1484821","","0.00","","CG Invoices to be received account"
"","2022 PPR  1485321","2022 PPR  1485321","","15/01/2022","**","","-248.00","0.00","NZD","0.00","2022","202206","PPR","1485321 ITR","","02/12/2021","02/12/2021","ACE.006860419.0000002","2022.PPR.1485321","","0.00","","CG Invoices to be received account"
"","2022 PPR  1485601","2022 PPR  1485601","","15/01/2022","**","","-248.00","0.00","NZD","0.00","2022","202206","PPR","1485601 ITR","","03/12/2021","03/12/2021","ACE.006860585.0000002","2022.PPR.1485601","","0.00","","CG Invoices to be received account"
"","2022 PPR  1486426","2022 PPR  1486426","","15/01/2022","**","","-1,062.00","0.00","NZD","0.00","2022","202206","PPR","1486426 ITR","","07/12/2021","07/12/2021","ACE.006860929.0000005","2022.PPR.1486426","","0.00","","CG Invoices to be received account"
"","2022 PPR  1486450","2022 PPR  1486450","","15/01/2022","**","","-189.00","0.00","NZD","0.00","2022","202206","PPR","1486450 ITR","","07/12/2021","07/12/2021","ACE.006860955.0000002","2022.PPR.1486450","","0.00","","CG Invoices to be received account"
"","2022 PPR  1486495","2022 PPR  1486495","","15/01/2022","**","","-189.00","0.00","NZD","0.00","2022","202206","PPR","1486495 ITR","","07/12/2021","07/12/2021","ACE.006861003.0000002","2022.PPR.1486495","","0.00","","CG Invoices to be received account"
"","2022 PPR  1486798","2022 PPR  1486798","","15/01/2022","**","","-59.00","0.00","NZD","0.00","2022","202206","PPR","1486798 ITR","","08/12/2021","08/12/2021","ACE.006861171.0000004","2022.PPR.1486798","","0.00","","CG Invoices to be received account"
"","2022 PPR  1488237","2022 PPR  1488237","","15/01/2022","**","","-237.00","0.00","NZD","0.00","2022","202206","PPR","1488237 ITR","","14/12/2021","14/12/2021","ACE.006861578.0000018","2022.PPR.1488237","","0.00","","CG Invoices to be received account"
"","2022 PPR  1488609","2022 PPR  1488609","","15/01/2022","**","","-189.00","0.00","NZD","0.00","2022","202206","PPR","1488609 ITR","","15/12/2021","15/12/2021","ACE.006862169.0000002","2022.PPR.1488609","","0.00","","CG Invoices to be received account"
"","2022 PPR  1488694","2022 PPR  1488694","","15/01/2022","**","","-189.00","0.00","NZD","0.00","2022","202206","PPR","1488694 ITR","","15/12/2021","15/12/2021","ACE.006862257.0000002","2022.PPR.1488694","","0.00","","CG Invoices to be received account"
"","2022 PPR  1490912","2022 PPR  1490912","","15/01/2022","**","","208.00","0.00","NZD","0.00","2022","202206","PPR","1490912 ITR","","24/12/2021","24/12/2021","ACE.006853425.0000034","2022.PPR.1490912","","0.00","","CG Invoices to be received account"
"","2022 PPR  1490914","2022 PPR  1490914","","15/01/2022","**","","433.99","0.00","NZD","0.00","2022","202206","PPR","1490914 ITR","","24/12/2021","24/12/2021","ACE.006853425.0000036","2022.PPR.1490914","","0.00","","CG Invoices to be received account"
"","2022 PPR  1490915","2022 PPR  1490915","","15/01/2022","**","","-433.99","0.00","NZD","0.00","2022","202206","PPR","1490915 ITR","","24/12/2021","24/12/2021","ACE.006853425.0000037","2022.PPR.1490915","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492385","2022 PPR  1492385","","15/02/2022","**","","248.00","0.00","NZD","0.00","2022","202207","PPR","1492385 ITR","","13/01/2022","13/01/2022","ACE.006860419.0000010","2022.PPR.1492385","","0.00","","CG Invoices to be received account"
"","2022 PPR  1492967","2022 PPR  1492967","","15/02/2022","**","","-59.00","0.00","NZD","0.00","2022","202207","PPR","1492967 ITR","","14/01/2022","14/01/2022","ACE.006864813.0000002","2022.PPR.1492967","","0.00","","CG Invoices to be received account"
"","2022 PPR  1495782","2022 PPR  1495782","","15/02/2022","**","","-531.00","0.00","NZD","0.00","2022","202207","PPR","1495782 ITR","","21/01/2022","21/01/2022","ACE.006866962.0000002","2022.PPR.1495782","","0.00","","CG Invoices to be received account"
"","2022 PPR  1497977","2022 PPR  1497977","","15/02/2022","**","","-220.00","0.00","NZD","0.00","2022","202207","PPR","1497977 ITR","","28/01/2022","28/01/2022","ACE.006751561.0000002","2022.PPR.1497977","","0.00","","CG Invoices to be received account"
"","2022 PPR  1497978","2022 PPR  1497978","","15/02/2022","**","","-220.00","0.00","NZD","0.00","2022","202207","PPR","1497978 ITR","","28/01/2022","28/01/2022","ACE.006751561.0000003","2022.PPR.1497978","","0.00","","CG Invoices to be received account"
"","2022 PPR  1498347","2022 PPR  1498347","","15/03/2022","**","","-228.00","0.00","NZD","0.00","2022","202208","PPR","1498347 ITR","","01/02/2022","01/02/2022","ACE.006859894.0000002","2022.PPR.1498347","","0.00","","CG Invoices to be received account"
"","2022 PPR  1498348","2022 PPR  1498348","","15/03/2022","**","","-228.00","0.00","NZD","0.00","2022","202208","PPR","1498348 ITR","","01/02/2022","01/02/2022","ACE.006859894.0000003","2022.PPR.1498348","","0.00","","CG Invoices to be received account"
"","2022 PPR  1498349","2022 PPR  1498349","","15/03/2022","**","","-1,250.24","0.00","NZD","0.00","2022","202208","PPR","1498349 ITR","","01/02/2022","01/02/2022","ACE.006859894.0000005","2022.PPR.1498349","","0.00","","CG Invoices to be received account"
"","2022 PPR  1499059","2022 PPR  1499059","","15/03/2022","**","","434.00","0.00","NZD","0.00","2022","202208","PPR","1499059 ITR","","04/02/2022","04/02/2022","ACE.006857898.0000027","2022.PPR.1499059","","0.00","","CG Invoices to be received account"
"","2022 PPR  1499080","2022 PPR  1499080","","15/03/2022","**","","-228.00","0.00","NZD","0.00","2022","202208","PPR","1499080 ITR","","04/02/2022","04/02/2022","ACE.006868296.0000002","2022.PPR.1499080","","0.00","","CG Invoices to be received account"
"","2022 PPR  1499535","2022 PPR  1499535","","15/03/2022","**","","-177.00","0.00","NZD","0.00","2022","202208","PPR","1499535 ITR","","09/02/2022","09/02/2022","ACE.006868565.0000002","2022.PPR.1499535","","0.00","","CG Invoices to be received account"
"","2022 PPR  1499740","2022 PPR  1499740","","15/03/2022","**","","-791.59","0.00","NZD","0.00","2022","202208","PPR","1499740 ITR","","10/02/2022","10/02/2022","ACE.006868565.0000014","2022.PPR.1499740","","0.00","","CG Invoices to be received account"
"","2022 PPR  1501145","2022 PPR  1501145","","15/03/2022","**","","-236.00","0.00","NZD","0.00","2022","202208","PPR","1501145 ITR","","17/02/2022","17/02/2022","ACE.006869492.0000002","2022.PPR.1501145","","0.00","","CG Invoices to be received account"
"","2022 PPR  1502711","2022 PPR  1502711","","15/03/2022","**","","-59.00","0.00","NZD","0.00","2022","202208","PPR","1502711 ITR","","24/02/2022","24/02/2022","ACE.006870215.0000002","2022.PPR.1502711","","0.00","","CG Invoices to be received account"
"","2022 PPR  1503116","2022 PPR  1503116","","15/03/2022","**","","-151.31","0.00","NZD","0.00","2022","202208","PPR","1503116 ITR","","25/02/2022","25/02/2022","ACE.006845874.0000007","2022.PPR.1503116","","0.00","","CG Invoices to be received account"
"","2022 PPR  1503121","2022 PPR  1503121","","15/03/2022","**","","151.31","0.00","NZD","0.00","2022","202208","PPR","1503121 ITR","","25/02/2022","25/02/2022","ACE.006845874.0000008","2022.PPR.1503121","","0.00","","CG Invoices to be received account"
