sep=,
"#","Sort order","Sort order","Remarks","Due date","P","R","Amount local","Amount Euro","Curr.","Amount currency","Ledger year","Entry period","Journal code","Document Info","Text","Document date","Entry date","External reference","Internal reference","Unit code","Quantity","Free reference","Account type"
"","2020 PPR  1229077","2020 PPR  1229077","","11/02/2020","**","","1,000.00","0.00","NZD","0.00","2020","202008","PPR","1229077 ITR","","11/02/2020","11/02/2020","ACE.006697596.0000017","2020.PPR.1229077","","0.00","","CG Invoices to be received account"
"","2020 PPR  1229079","2020 PPR  1229079","","11/02/2020","**","","1,000.00","0.00","NZD","0.00","2020","202008","PPR","1229079 ITR","","11/02/2020","11/02/2020","ACE.006697581.0000035","2020.PPR.1229079","","0.00","","CG Invoices to be received account"
"","2020 PPR  1229080","2020 PPR  1229080","","11/02/2020","**","","852.00","0.00","NZD","0.00","2020","202008","PPR","1229080 ITR","","11/02/2020","11/02/2020","ACE.006697581.0000036","2020.PPR.1229080","","0.00","","CG Invoices to be received account"
"","2020 PPR  1229873","2020 PPR  1229873","","12/02/2020","**","","-5,110.52","0.00","NZD","0.00","2020","202008","PPR","1229873 ITR","","12/02/2020","12/02/2020","ACE.006709208.0000008","2020.PPR.1229873","","0.00","","CG Invoices to be received account"
"","2020 PPR  1230513","2020 PPR  1230513","","12/02/2020","**","","-303.70","0.00","NZD","0.00","2020","202008","PPR","1230513 ITR","","12/02/2020","12/02/2020","ACE.006711757.0000007","2020.PPR.1230513","","0.00","","CG Invoices to be received account"
"","2020 PPR  1230923","2020 PPR  1230923","","13/02/2020","**","","960.39","0.00","NZD","0.00","2020","202008","PPR","1230923 ITR","","13/02/2020","13/02/2020","ACE.006671124.0000020","2020.PPR.1230923","","0.00","","CG Invoices to be received account"
"","2020 PPR  1230924","2020 PPR  1230924","","13/02/2020","**","","-1,091.52","0.00","NZD","0.00","2020","202008","PPR","1230924 ITR","","13/02/2020","13/02/2020","ACE.006671124.0000022","2020.PPR.1230924","","0.00","","CG Invoices to be received account"
"","2020 PPR  1230975","2020 PPR  1230975","","13/02/2020","**","","-405.00","0.00","NZD","0.00","2020","202008","PPR","1230975 ITR","","13/02/2020","13/02/2020","ACE.006711825.0000002","2020.PPR.1230975","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231110","2020 PPR  1231110","","13/02/2020","**","","-264.55","0.00","NZD","0.00","2020","202008","PPR","1231110 ITR","","13/02/2020","13/02/2020","ACE.006707510.0000025","2020.PPR.1231110","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231223","2020 PPR  1231223","","13/02/2020","**","","135.11","0.00","NZD","0.00","2020","202008","PPR","1231223 ITR","","13/02/2020","13/02/2020","ACE.006709485.0000023","2020.PPR.1231223","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231349","2020 PPR  1231349","","13/02/2020","**","","-376.77","0.00","NZD","0.00","2020","202008","PPR","1231349 ITR","","13/02/2020","13/02/2020","ACE.006709592.0000018","2020.PPR.1231349","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231350","2020 PPR  1231350","","13/02/2020","**","","356.82","0.00","NZD","0.00","2020","202008","PPR","1231350 ITR","","13/02/2020","13/02/2020","ACE.006709592.0000020","2020.PPR.1231350","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231493","2020 PPR  1231493","","13/02/2020","**","","226.79","0.00","NZD","0.00","2020","202008","PPR","1231493 ITR","","13/02/2020","13/02/2020","ACE.006697269.0000045","2020.PPR.1231493","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231494","2020 PPR  1231494","","13/02/2020","**","","309.26","0.00","NZD","0.00","2020","202008","PPR","1231494 ITR","","13/02/2020","13/02/2020","ACE.006697269.0000046","2020.PPR.1231494","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231495","2020 PPR  1231495","","13/02/2020","**","","88.72","0.00","NZD","0.00","2020","202008","PPR","1231495 ITR","","13/02/2020","13/02/2020","ACE.006697269.0000047","2020.PPR.1231495","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231496","2020 PPR  1231496","","13/02/2020","**","","348.22","0.00","NZD","0.00","2020","202008","PPR","1231496 ITR","","13/02/2020","13/02/2020","ACE.006697269.0000048","2020.PPR.1231496","","0.00","","CG Invoices to be received account"
"","2020 PPR  1231497","2020 PPR  1231497","","13/02/2020","**","","587.20","0.00","NZD","0.00","2020","202008","PPR","1231497 ITR","","13/02/2020","13/02/2020","ACE.006697269.0000049","2020.PPR.1231497","","0.00","","CG Invoices to be received account"
"","2020 PPR  1232299","2020 PPR  1232299","","14/02/2020","**","","264.55","0.00","NZD","0.00","2020","202008","PPR","1232299 ITR","","14/02/2020","14/02/2020","ACE.006707510.0000039","2020.PPR.1232299","","0.00","","CG Invoices to be received account"
"","2020 PPR  1234415","2020 PPR  1234415","","17/02/2020","**","","1,881.28","0.00","NZD","0.00","2020","202008","PPR","1234415 ITR","","17/02/2020","17/02/2020","ACE.006711757.0000019","2020.PPR.1234415","","0.00","","CG Invoices to be received account"
"","2020 PPR  1234449","2020 PPR  1234449","","17/02/2020","**","","-936.32","0.00","NZD","0.00","2020","202008","PPR","1234449 ITR","","17/02/2020","17/02/2020","ACE.006711757.0000025","2020.PPR.1234449","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235089","2020 PPR  1235089","","18/02/2020","**","","94.46","0.00","NZD","0.00","2020","202008","PPR","1235089 ITR","","18/02/2020","18/02/2020","ACE.006692277.0000013","2020.PPR.1235089","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235090","2020 PPR  1235090","","18/02/2020","**","","94.46","0.00","NZD","0.00","2020","202008","PPR","1235090 ITR","","18/02/2020","18/02/2020","ACE.006692272.0000013","2020.PPR.1235090","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235093","2020 PPR  1235093","","18/02/2020","**","","94.46","0.00","NZD","0.00","2020","202008","PPR","1235093 ITR","","18/02/2020","18/02/2020","ACE.006692274.0000014","2020.PPR.1235093","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235130","2020 PPR  1235130","","18/02/2020","**","","94.46","0.00","NZD","0.00","2020","202008","PPR","1235130 ITR","","18/02/2020","18/02/2020","ACE.006692262.0000015","2020.PPR.1235130","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235135","2020 PPR  1235135","","18/02/2020","**","","94.46","0.00","NZD","0.00","2020","202008","PPR","1235135 ITR","","18/02/2020","18/02/2020","ACE.006692218.0000015","2020.PPR.1235135","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235377","2020 PPR  1235377","","18/02/2020","**","","-607.20","0.00","NZD","0.00","2020","202008","PPR","1235377 ITR","","18/02/2020","18/02/2020","ACE.006713757.0000008","2020.PPR.1235377","","0.00","","CG Invoices to be received account"
"","2020 PPR  1235462","2020 PPR  1235462","","18/02/2020","**","","303.70","0.00","NZD","0.00","2020","202008","PPR","1235462 ITR","","18/02/2020","18/02/2020","ACE.006711757.0000035","2020.PPR.1235462","","0.00","","CG Invoices to be received account"
"","2020 PPR  1236677","2020 PPR  1236677","","19/02/2020","**","","-344.16","0.00","NZD","0.00","2020","202008","PPR","1236677 ITR","","19/02/2020","19/02/2020","ACE.006714776.0000026","2020.PPR.1236677","","0.00","","CG Invoices to be received account"
"","2020 PPR  1236678","2020 PPR  1236678","","19/02/2020","**","","-159.27","0.00","NZD","0.00","2020","202008","PPR","1236678 ITR","","19/02/2020","19/02/2020","ACE.006714776.0000028","2020.PPR.1236678","","0.00","","CG Invoices to be received account"
"","2020 PPR  1236777","2020 PPR  1236777","","19/02/2020","**","","-609.44","0.00","NZD","0.00","2020","202008","PPR","1236777 ITR","","19/02/2020","19/02/2020","ACE.006715134.0000006","2020.PPR.1236777","","0.00","","CG Invoices to be received account"
"","2020 PPR  1236904","2020 PPR  1236904","","19/02/2020","**","","2,418.72","0.00","NZD","0.00","2020","202008","PPR","1236904 ITR","","19/02/2020","19/02/2020","ACE.006712339.0000023","2020.PPR.1236904","","0.00","","CG Invoices to be received account"
"","2020 PPR  1238998","2020 PPR  1238998","","21/02/2020","**","","-499.02","0.00","NZD","0.00","2020","202008","PPR","1238998 ITR","","21/02/2020","21/02/2020","ACE.006716358.0000004","2020.PPR.1238998","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239016","2020 PPR  1239016","","21/02/2020","**","","-499.02","0.00","NZD","0.00","2020","202008","PPR","1239016 ITR","","21/02/2020","21/02/2020","ACE.006716369.0000004","2020.PPR.1239016","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239031","2020 PPR  1239031","","21/02/2020","**","","-1,033.90","0.00","NZD","0.00","2020","202008","PPR","1239031 ITR","","21/02/2020","21/02/2020","ACE.006715929.0000007","2020.PPR.1239031","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239056","2020 PPR  1239056","","21/02/2020","**","","-1,401.96","0.00","NZD","0.00","2020","202008","PPR","1239056 ITR","","21/02/2020","21/02/2020","ACE.006716334.0000013","2020.PPR.1239056","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239140","2020 PPR  1239140","","21/02/2020","**","","-752.62","0.00","NZD","0.00","2020","202008","PPR","1239140 ITR","","21/02/2020","21/02/2020","ACE.006716482.0000002","2020.PPR.1239140","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239141","2020 PPR  1239141","","21/02/2020","**","","-752.62","0.00","NZD","0.00","2020","202008","PPR","1239141 ITR","","21/02/2020","21/02/2020","ACE.006716482.0000004","2020.PPR.1239141","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239173","2020 PPR  1239173","","21/02/2020","**","","-885.46","0.00","NZD","0.00","2020","202008","PPR","1239173 ITR","","21/02/2020","21/02/2020","ACE.006703892.0000013","2020.PPR.1239173","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239175","2020 PPR  1239175","","21/02/2020","**","","-885.46","0.00","NZD","0.00","2020","202008","PPR","1239175 ITR","","21/02/2020","21/02/2020","ACE.006700984.0000015","2020.PPR.1239175","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239248","2020 PPR  1239248","","21/02/2020","**","","-795.06","0.00","NZD","0.00","2020","202008","PPR","1239248 ITR","","21/02/2020","21/02/2020","ACE.006715929.0000014","2020.PPR.1239248","","0.00","","CG Invoices to be received account"
"","2020 PPR  1239322","2020 PPR  1239322","","21/02/2020","**","","-477.72","0.00","NZD","0.00","2020","202008","PPR","1239322 ITR","","21/02/2020","21/02/2020","ACE.006715929.0000023","2020.PPR.1239322","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240354","2020 PPR  1240354","","24/02/2020","**","","-368.00","0.00","NZD","0.00","2020","202008","PPR","1240354 ITR","","24/02/2020","24/02/2020","ACE.006716866.0000011","2020.PPR.1240354","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240469","2020 PPR  1240469","","24/02/2020","**","","-294.16","0.00","NZD","0.00","2020","202008","PPR","1240469 ITR","","24/02/2020","24/02/2020","ACE.006713867.0000027","2020.PPR.1240469","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240518","2020 PPR  1240518","","24/02/2020","**","","-650.12","0.00","NZD","0.00","2020","202008","PPR","1240518 ITR","","24/02/2020","24/02/2020","ACE.006717164.0000006","2020.PPR.1240518","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240611","2020 PPR  1240611","","24/02/2020","**","","344.16","0.00","NZD","0.00","2020","202008","PPR","1240611 ITR","","24/02/2020","24/02/2020","ACE.006714776.0000044","2020.PPR.1240611","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240613","2020 PPR  1240613","","24/02/2020","**","","159.27","0.00","NZD","0.00","2020","202008","PPR","1240613 ITR","","24/02/2020","24/02/2020","ACE.006714776.0000046","2020.PPR.1240613","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240615","2020 PPR  1240615","","24/02/2020","**","","-344.16","0.00","NZD","0.00","2020","202008","PPR","1240615 ITR","","24/02/2020","24/02/2020","ACE.006714776.0000045","2020.PPR.1240615","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240616","2020 PPR  1240616","","24/02/2020","**","","-159.27","0.00","NZD","0.00","2020","202008","PPR","1240616 ITR","","24/02/2020","24/02/2020","ACE.006714776.0000047","2020.PPR.1240616","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240626","2020 PPR  1240626","","24/02/2020","**","","-635.13","0.00","NZD","0.00","2020","202008","PPR","1240626 ITR","","24/02/2020","24/02/2020","ACE.006710441.0000011","2020.PPR.1240626","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240631","2020 PPR  1240631","","24/02/2020","**","","-954.12","0.00","NZD","0.00","2020","202008","PPR","1240631 ITR","","24/02/2020","24/02/2020","ACE.006717377.0000004","2020.PPR.1240631","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240658","2020 PPR  1240658","","24/02/2020","**","","-280.24","0.00","NZD","0.00","2020","202008","PPR","1240658 ITR","","24/02/2020","24/02/2020","ACE.006715868.0000021","2020.PPR.1240658","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240659","2020 PPR  1240659","","24/02/2020","**","","-1,889.46","0.00","NZD","0.00","2020","202008","PPR","1240659 ITR","","24/02/2020","24/02/2020","ACE.006715868.0000023","2020.PPR.1240659","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240660","2020 PPR  1240660","","24/02/2020","**","","-2,772.98","0.00","NZD","0.00","2020","202008","PPR","1240660 ITR","","24/02/2020","24/02/2020","ACE.006715868.0000025","2020.PPR.1240660","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240774","2020 PPR  1240774","","24/02/2020","**","","-458.60","0.00","NZD","0.00","2020","202008","PPR","1240774 ITR","","24/02/2020","24/02/2020","ACE.006710573.0000009","2020.PPR.1240774","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240801","2020 PPR  1240801","","24/02/2020","**","","-1,804.18","0.00","NZD","0.00","2020","202008","PPR","1240801 ITR","","24/02/2020","24/02/2020","ACE.006717454.0000010","2020.PPR.1240801","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240821","2020 PPR  1240821","","24/02/2020","**","","-320.00","0.00","NZD","0.00","2020","202008","PPR","1240821 ITR","","24/02/2020","24/02/2020","ACE.006717566.0000002","2020.PPR.1240821","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240827","2020 PPR  1240827","","24/02/2020","**","","-194.04","0.00","NZD","0.00","2020","202008","PPR","1240827 ITR","","24/02/2020","24/02/2020","ACE.006717574.0000004","2020.PPR.1240827","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240828","2020 PPR  1240828","","24/02/2020","**","","-162.46","0.00","NZD","0.00","2020","202008","PPR","1240828 ITR","","24/02/2020","24/02/2020","ACE.006717574.0000006","2020.PPR.1240828","","0.00","","CG Invoices to be received account"
"","2020 PPR  1240829","2020 PPR  1240829","","24/02/2020","**","","-833.00","0.00","NZD","0.00","2020","202008","PPR","1240829 ITR","","24/02/2020","24/02/2020","ACE.006717574.0000008","2020.PPR.1240829","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241512","2020 PPR  1241512","","25/02/2020","**","","-444.16","0.00","NZD","0.00","2020","202008","PPR","1241512 ITR","","25/02/2020","25/02/2020","ACE.006709841.0000033","2020.PPR.1241512","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241514","2020 PPR  1241514","","25/02/2020","**","","-444.16","0.00","NZD","0.00","2020","202008","PPR","1241514 ITR","","25/02/2020","25/02/2020","ACE.006709864.0000030","2020.PPR.1241514","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241557","2020 PPR  1241557","","25/02/2020","**","","-180.21","0.00","NZD","0.00","2020","202008","PPR","1241557 ITR","","25/02/2020","25/02/2020","ACE.006717788.0000002","2020.PPR.1241557","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241671","2020 PPR  1241671","","25/02/2020","**","","-918.27","0.00","NZD","0.00","2020","202008","PPR","1241671 ITR","","25/02/2020","25/02/2020","ACE.006717910.0000004","2020.PPR.1241671","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241679","2020 PPR  1241679","","25/02/2020","**","","-260.52","0.00","NZD","0.00","2020","202008","PPR","1241679 ITR","","25/02/2020","25/02/2020","ACE.006717884.0000009","2020.PPR.1241679","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241839","2020 PPR  1241839","","25/02/2020","**","","-1,160.20","0.00","NZD","0.00","2020","202008","PPR","1241839 ITR","","25/02/2020","25/02/2020","ACE.006718095.0000004","2020.PPR.1241839","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241843","2020 PPR  1241843","","25/02/2020","**","","211.73","0.00","NZD","0.00","2020","202008","PPR","1241843 ITR","","25/02/2020","25/02/2020","ACE.006690535.0000031","2020.PPR.1241843","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241844","2020 PPR  1241844","","25/02/2020","**","","5,426.28","0.00","NZD","0.00","2020","202008","PPR","1241844 ITR","","25/02/2020","25/02/2020","ACE.006690536.0000043","2020.PPR.1241844","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241845","2020 PPR  1241845","","25/02/2020","**","","211.73","0.00","NZD","0.00","2020","202008","PPR","1241845 ITR","","25/02/2020","25/02/2020","ACE.006690536.0000042","2020.PPR.1241845","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241846","2020 PPR  1241846","","25/02/2020","**","","211.73","0.00","NZD","0.00","2020","202008","PPR","1241846 ITR","","25/02/2020","25/02/2020","ACE.006690532.0000035","2020.PPR.1241846","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241847","2020 PPR  1241847","","25/02/2020","**","","5,426.28","0.00","NZD","0.00","2020","202008","PPR","1241847 ITR","","25/02/2020","25/02/2020","ACE.006690532.0000036","2020.PPR.1241847","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241849","2020 PPR  1241849","","25/02/2020","**","","211.73","0.00","NZD","0.00","2020","202008","PPR","1241849 ITR","","25/02/2020","25/02/2020","ACE.006690527.0000037","2020.PPR.1241849","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241850","2020 PPR  1241850","","25/02/2020","**","","211.73","0.00","NZD","0.00","2020","202008","PPR","1241850 ITR","","25/02/2020","25/02/2020","ACE.006690530.0000036","2020.PPR.1241850","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241851","2020 PPR  1241851","","25/02/2020","**","","5,426.28","0.00","NZD","0.00","2020","202008","PPR","1241851 ITR","","25/02/2020","25/02/2020","ACE.006690530.0000037","2020.PPR.1241851","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241853","2020 PPR  1241853","","25/02/2020","**","","212.05","0.00","NZD","0.00","2020","202008","PPR","1241853 ITR","","25/02/2020","25/02/2020","ACE.006703657.0000036","2020.PPR.1241853","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241887","2020 PPR  1241887","","25/02/2020","**","","-672.25","0.00","NZD","0.00","2020","202008","PPR","1241887 ITR","","25/02/2020","25/02/2020","ACE.006697008.0000011","2020.PPR.1241887","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241922","2020 PPR  1241922","","25/02/2020","**","","-264.52","0.00","NZD","0.00","2020","202008","PPR","1241922 ITR","","25/02/2020","25/02/2020","ACE.006718204.0000005","2020.PPR.1241922","","0.00","","CG Invoices to be received account"
"","2020 PPR  1241950","2020 PPR  1241950","","25/02/2020","**","","-384.58","0.00","NZD","0.00","2020","202008","PPR","1241950 ITR","","25/02/2020","25/02/2020","ACE.006718225.0000006","2020.PPR.1241950","","0.00","","CG Invoices to be received account"
"","2020 PPR  1242832","2020 PPR  1242832","","26/02/2020","**","","-218.03","0.00","NZD","0.00","2020","202008","PPR","1242832 ITR","","26/02/2020","26/02/2020","ACE.006716921.0000010","2020.PPR.1242832","","0.00","","CG Invoices to be received account"
"","2020 PPR  1242969","2020 PPR  1242969","","26/02/2020","**","","-560.74","0.00","NZD","0.00","2020","202008","PPR","1242969 ITR","","26/02/2020","26/02/2020","ACE.006718158.0000006","2020.PPR.1242969","","0.00","","CG Invoices to be received account"
"","2020 PPR  1242976","2020 PPR  1242976","","26/02/2020","**","","-1,318.20","0.00","NZD","0.00","2020","202008","PPR","1242976 ITR","","26/02/2020","26/02/2020","ACE.006718489.0000012","2020.PPR.1242976","","0.00","","CG Invoices to be received account"
"","2020 PPR  1242983","2020 PPR  1242983","","26/02/2020","**","","-1,318.20","0.00","NZD","0.00","2020","202008","PPR","1242983 ITR","","26/02/2020","26/02/2020","ACE.006718511.0000010","2020.PPR.1242983","","0.00","","CG Invoices to be received account"
"","2020 PPR  1243086","2020 PPR  1243086","","26/02/2020","**","","-267.79","0.00","NZD","0.00","2020","202008","PPR","1243086 ITR","","26/02/2020","26/02/2020","ACE.006718695.0000006","2020.PPR.1243086","","0.00","","CG Invoices to be received account"
"","2020 PPR  1243087","2020 PPR  1243087","","26/02/2020","**","","-2,136.68","0.00","NZD","0.00","2020","202008","PPR","1243087 ITR","","26/02/2020","26/02/2020","ACE.006718695.0000008","2020.PPR.1243087","","0.00","","CG Invoices to be received account"
"","2020 PPR  1243088","2020 PPR  1243088","","26/02/2020","**","","-249.81","0.00","NZD","0.00","2020","202008","PPR","1243088 ITR","","26/02/2020","26/02/2020","ACE.006718695.0000010","2020.PPR.1243088","","0.00","","CG Invoices to be received account"
"","2020 PPR  1243152","2020 PPR  1243152","","26/02/2020","**","","-1,501.00","0.00","NZD","0.00","2020","202008","PPR","1243152 ITR","","26/02/2020","26/02/2020","ACE.006718798.0000004","2020.PPR.1243152","","0.00","","CG Invoices to be received account"
"","2020 PPR  1243280","2020 PPR  1243280","","26/02/2020","**","","-1,307.85","0.00","NZD","0.00","2020","202008","PPR","1243280 ITR","","26/02/2020","26/02/2020","ACE.006718894.0000005","2020.PPR.1243280","","0.00","","CG Invoices to be received account"
"","2020 PPR  1243282","2020 PPR  1243282","","26/02/2020","**","","-1,307.85","0.00","NZD","0.00","2020","202008","PPR","1243282 ITR","","26/02/2020","26/02/2020","ACE.006718894.0000015","2020.PPR.1243282","","0.00","","CG Invoices to be received account"
"","2020 PPR  1243284","2020 PPR  1243284","","26/02/2020","**","","-1,518.20","0.00","NZD","0.00","2020","202008","PPR","1243284 ITR","","26/02/2020","26/02/2020","ACE.006718894.0000017","2020.PPR.1243284","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244040","2020 PPR  1244040","","27/02/2020","**","","114.89","0.00","NZD","0.00","2020","202008","PPR","1244040 ITR","","27/02/2020","27/02/2020","ACE.006692272.0000022","2020.PPR.1244040","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244042","2020 PPR  1244042","","27/02/2020","**","","114.89","0.00","NZD","0.00","2020","202008","PPR","1244042 ITR","","27/02/2020","27/02/2020","ACE.006692277.0000022","2020.PPR.1244042","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244050","2020 PPR  1244050","","27/02/2020","**","","114.89","0.00","NZD","0.00","2020","202008","PPR","1244050 ITR","","27/02/2020","27/02/2020","ACE.006692218.0000026","2020.PPR.1244050","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244058","2020 PPR  1244058","","27/02/2020","**","","114.89","0.00","NZD","0.00","2020","202008","PPR","1244058 ITR","","27/02/2020","27/02/2020","ACE.006692274.0000023","2020.PPR.1244058","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244066","2020 PPR  1244066","","27/02/2020","**","","114.89","0.00","NZD","0.00","2020","202008","PPR","1244066 ITR","","27/02/2020","27/02/2020","ACE.006692262.0000026","2020.PPR.1244066","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244076","2020 PPR  1244076","","27/02/2020","**","","-99.55","0.00","NZD","0.00","2020","202008","PPR","1244076 ITR","","27/02/2020","27/02/2020","ACE.006718212.0000021","2020.PPR.1244076","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244077","2020 PPR  1244077","","27/02/2020","**","","-980.91","0.00","NZD","0.00","2020","202008","PPR","1244077 ITR","","27/02/2020","27/02/2020","ACE.006718212.0000023","2020.PPR.1244077","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244125","2020 PPR  1244125","","27/02/2020","**","","-261.66","0.00","NZD","0.00","2020","202008","PPR","1244125 ITR","","27/02/2020","27/02/2020","ACE.006718903.0000007","2020.PPR.1244125","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244128","2020 PPR  1244128","","27/02/2020","**","","-168.35","0.00","NZD","0.00","2020","202008","PPR","1244128 ITR","","27/02/2020","27/02/2020","ACE.006716186.0000007","2020.PPR.1244128","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244129","2020 PPR  1244129","","27/02/2020","**","","-207.93","0.00","NZD","0.00","2020","202008","PPR","1244129 ITR","","27/02/2020","27/02/2020","ACE.006716186.0000009","2020.PPR.1244129","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244139","2020 PPR  1244139","","27/02/2020","**","","-124.86","0.00","NZD","0.00","2020","202008","PPR","1244139 ITR","","27/02/2020","27/02/2020","ACE.006719123.0000004","2020.PPR.1244139","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244215","2020 PPR  1244215","","27/02/2020","**","","724.08","0.00","NZD","0.00","2020","202008","PPR","1244215 ITR","","27/02/2020","27/02/2020","ACE.006699941.0000026","2020.PPR.1244215","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244222","2020 PPR  1244222","","27/02/2020","**","","-704.16","0.00","NZD","0.00","2020","202008","PPR","1244222 ITR","","27/02/2020","27/02/2020","ACE.006719227.0000005","2020.PPR.1244222","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244223","2020 PPR  1244223","","27/02/2020","**","","-291.54","0.00","NZD","0.00","2020","202008","PPR","1244223 ITR","","27/02/2020","27/02/2020","ACE.006719227.0000007","2020.PPR.1244223","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244224","2020 PPR  1244224","","27/02/2020","**","","-702.06","0.00","NZD","0.00","2020","202008","PPR","1244224 ITR","","27/02/2020","27/02/2020","ACE.006719227.0000009","2020.PPR.1244224","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244347","2020 PPR  1244347","","27/02/2020","**","","-1,962.25","0.00","NZD","0.00","2020","202008","PPR","1244347 ITR","","27/02/2020","27/02/2020","ACE.006718016.0000013","2020.PPR.1244347","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244472","2020 PPR  1244472","","27/02/2020","**","","316.56","0.00","NZD","0.00","2020","202008","PPR","1244472 ITR","","27/02/2020","27/02/2020","ACE.006707403.0000116","2020.PPR.1244472","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244474","2020 PPR  1244474","","27/02/2020","**","","316.56","0.00","NZD","0.00","2020","202008","PPR","1244474 ITR","","27/02/2020","27/02/2020","ACE.006707403.0000117","2020.PPR.1244474","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244578","2020 PPR  1244578","","27/02/2020","**","","291.54","0.00","NZD","0.00","2020","202008","PPR","1244578 ITR","","27/02/2020","27/02/2020","ACE.006719227.0000022","2020.PPR.1244578","","0.00","","CG Invoices to be received account"
"","2020 PPR  1244579","2020 PPR  1244579","","27/02/2020","**","","-145.77","0.00","NZD","0.00","2020","202008","PPR","1244579 ITR","","27/02/2020","27/02/2020","ACE.006719227.0000024","2020.PPR.1244579","","0.00","","CG Invoices to be received account"
"","2020 PPR  1245120","2020 PPR  1245120","","28/02/2020","**","","-372.24","0.00","NZD","0.00","2020","202008","PPR","1245120 ITR","","28/02/2020","28/02/2020","ACE.006714038.0000024","2020.PPR.1245120","","0.00","","CG Invoices to be received account"
"","2020 PPR  1245216","2020 PPR  1245216","","28/02/2020","**","","108.38","0.00","NZD","0.00","2020","202008","PPR","1245216 ITR","","28/02/2020","28/02/2020","ACE.006696384.0000015","2020.PPR.1245216","","0.00","","CG Invoices to be received account"
